dataset_name,model_variant,seed,signal_name,detector_type,params,value_scale,n_gt_drifts,n_detected,MDR,MTD,MTFA,MTR
sine_abrupt4,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,4,29,0.0,583.0,1970.6666666666667,3.38021726700972
sine_abrupt4,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,4,29,0.0,615.0,1973.3333333333333,3.208672086720867
sine_abrupt4,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,4,0,1.0,,,
sine_abrupt4,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,4,0,1.0,,,
sine_abrupt4,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,4,0,1.0,,,
sine_abrupt4,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,4,0,1.0,,,
sine_abrupt4,baseline_student,2,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,4,1,0.75,2287.0,,
sine_abrupt4,baseline_student,2,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,4,1,0.75,2287.0,,
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,4,19,0.0,663.0,3314.285714285714,4.9989226459814695
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,4,11,0.0,2823.0,3925.3333333333335,1.3904829377730548
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,4,3,0.5,775.0,,
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,4,1,0.75,1135.0,,
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,4,0,1.0,,,
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,4,23,0.0,951.0,2638.222222222222,2.774155859329361
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,4,21,0.0,2855.0,2980.0,1.043782837127846
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,4,14,0.0,679.0,5290.666666666667,7.791850760922927
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,4,3,0.5,775.0,,
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,4,1,0.75,1007.0,,
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,4,25,0.0,919.0,2339.2,2.5453754080522306
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,4,23,0.0,951.0,2638.222222222222,2.774155859329361
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,4,21,0.0,2855.0,2980.0,1.043782837127846
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,4,11,0.0,2823.0,3925.3333333333335,1.3904829377730548
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,4,3,0.5,775.0,,
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,4,26,0.0,919.0,2285.714285714286,2.487175501321312
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,4,25,0.0,919.0,2339.2,2.5453754080522306
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,4,23,0.0,951.0,2638.222222222222,2.774155859329361
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,4,19,0.0,663.0,3314.285714285714,4.9989226459814695
sine_abrupt4,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,4,11,0.0,2823.0,3925.3333333333335,1.3904829377730548
sine_abrupt4,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.1}",1.0,4,4,0.0,3671.0,,
sine_abrupt4,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.05}",1.0,4,4,0.0,6743.0,,
sine_abrupt4,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.01}",1.0,4,4,0.0,6743.0,,
sine_abrupt4,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.005}",1.0,4,3,0.25,6020.333333333333,,
sine_abrupt4,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.001}",1.0,4,3,0.25,4735.0,,
sine_abrupt4,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.05}",1.0,4,31,0.0,999.0,1846.1538461538462,1.848001848001848
sine_abrupt4,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.1}",1.0,4,31,0.0,999.0,1846.1538461538462,1.848001848001848
sine_abrupt4,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,4,28,0.0,711.0,2042.4347826086957,2.872622760349783
sine_abrupt4,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,4,28,0.0,743.0,2045.2173913043478,2.752647902159284
sine_abrupt4,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,4,1,0.75,8111.0,,
sine_abrupt4,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,4,0,1.0,,,
sine_abrupt4,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,4,0,1.0,,,
sine_abrupt4,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,4,0,1.0,,,
sine_abrupt4,baseline_student,3,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,4,1,0.75,8431.0,,
sine_abrupt4,baseline_student,3,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,4,1,0.75,8431.0,,
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,4,21,0.0,1015.0,2920.0,2.876847290640394
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,4,11,0.0,5959.0,7936.0,1.331767075012586
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,4,4,0.5,3799.0,7872.0,4.144248486443801
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,4,0,1.0,,,
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,4,0,1.0,,,
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,4,25,0.0,1079.0,2342.4,2.170898980537535
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,4,23,0.0,1047.0,2645.3333333333335,2.526583890480739
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,4,15,0.0,1751.0,4761.6,2.7193603655054255
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,4,4,0.5,3799.0,7872.0,4.144248486443801
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,4,1,0.75,8111.0,,
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,4,26,0.0,919.0,2285.714285714286,2.487175501321312
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,4,25,0.0,1079.0,2342.4,2.170898980537535
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,4,23,0.0,1047.0,2645.3333333333335,2.526583890480739
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,4,11,0.0,5959.0,7936.0,1.331767075012586
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,4,4,0.5,3799.0,7872.0,4.144248486443801
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,4,26,0.0,919.0,2285.714285714286,2.487175501321312
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,4,26,0.0,919.0,2285.714285714286,2.487175501321312
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,4,25,0.0,1079.0,2342.4,2.170898980537535
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,4,21,0.0,1015.0,2920.0,2.876847290640394
sine_abrupt4,baseline_student,3,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,4,11,0.0,5959.0,7936.0,1.331767075012586
stagger_abrupt3,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.1}",1.0,2,4,0.0,2767.0,22528.0,8.141669678352006
stagger_abrupt3,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.05}",1.0,2,4,0.0,2767.0,22528.0,8.141669678352006
stagger_abrupt3,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.01}",1.0,2,4,0.0,2767.0,20480.0,7.401517889410914
stagger_abrupt3,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.005}",1.0,2,4,0.0,2767.0,22528.0,8.141669678352006
stagger_abrupt3,baseline_student,1,student_error_rate,adwin,"{""delta"": 0.001}",1.0,2,3,0.0,9935.0,,
stagger_abrupt3,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.05}",1.0,2,27,0.0,431.0,2301.3333333333335,5.339520494972931
stagger_abrupt3,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.1}",1.0,2,25,0.0,431.0,2449.4545454545455,5.683189200590593
stagger_abrupt3,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,2,23,0.0,47.0,2563.2,54.53617021276595
stagger_abrupt3,baseline_student,1,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,2,20,0.0,47.0,1837.1764705882354,39.08886107634543
stagger_abrupt3,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,2,1,0.5,4895.0,,
stagger_abrupt3,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,1,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,1,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,2,3,0.5,2527.0,24576.0,19.450732093391373
stagger_abrupt3,baseline_student,1,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,2,2,0.5,8671.0,,
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,2,28,0.0,1103.0,2280.96,2.067960108794198
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,2,21,0.0,1231.0,3118.222222222222,2.533080602942504
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,2,15,0.0,1167.0,4309.333333333333,3.6926592402170804
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,2,3,0.5,863.0,4032.0,9.3441483198146
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,2,28,0.0,911.0,2273.28,2.4953677277716797
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,2,24,0.0,1103.0,2718.4761904761904,2.4646202996157665
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,2,15,0.0,1167.0,4309.333333333333,3.6926592402170804
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,2,6,0.0,1327.0,8597.333333333334,6.478774177342377
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,2,28,0.0,911.0,2273.28,2.4953677277716797
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,2,21,0.0,1231.0,3118.222222222222,2.533080602942504
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,2,15,0.0,1167.0,4309.333333333333,3.6926592402170804
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,2,28,0.0,1103.0,2280.96,2.067960108794198
stagger_abrupt3,baseline_student,1,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,2,21,0.0,1231.0,3118.222222222222,2.533080602942504
stagger_abrupt3,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.1}",1.0,2,4,0.0,2767.0,20480.0,7.401517889410914
stagger_abrupt3,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.05}",1.0,2,4,0.0,2767.0,18432.0,6.661366100469823
stagger_abrupt3,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.01}",1.0,2,4,0.0,2767.0,18432.0,6.661366100469823
stagger_abrupt3,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.005}",1.0,2,3,0.0,7887.0,,
stagger_abrupt3,baseline_student,2,student_error_rate,adwin,"{""delta"": 0.001}",1.0,2,3,0.0,2767.0,,
stagger_abrupt3,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.05}",1.0,2,26,0.0,495.0,2404.1739130434785,4.856916996047431
stagger_abrupt3,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.1}",1.0,2,25,0.0,495.0,2440.7272727272725,4.9307621671258035
stagger_abrupt3,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,2,23,0.0,143.0,2649.6,18.52867132867133
stagger_abrupt3,baseline_student,2,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,2,21,0.0,143.0,2880.0,20.13986013986014
stagger_abrupt3,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,2,1,1.0,,,
stagger_abrupt3,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,2,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 5.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,2,teacher_entropy,adwin,"{""delta"": 0.1}",1.0,2,3,0.5,479.0,18432.0,76.96033402922755
stagger_abrupt3,baseline_student,2,teacher_entropy,adwin,"{""delta"": 0.05}",1.0,2,3,0.5,2527.0,26624.0,21.07162643450732
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",10.0,2,28,0.0,1167.0,2286.08,1.9589374464438731
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",10.0,2,21,0.0,431.0,2990.222222222222,6.937870585202371
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",10.0,2,15,0.0,943.0,4229.333333333333,4.48497702368328
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",10.0,2,3,0.5,991.0,21888.0,44.17356205852674
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",10.0,2,1,0.5,1119.0,,
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",25.0,2,30,0.0,1295.0,2083.5555555555557,1.608923208923209
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",25.0,2,29,0.0,527.0,2208.0,4.189753320683112
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",25.0,2,25,0.0,847.0,2592.0,3.0602125147579695
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",25.0,2,15,0.0,943.0,4229.333333333333,4.48497702368328
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",25.0,2,5,0.0,5711.0,12576.0,2.2020661880581334
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",50.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",50.0,2,30,0.0,1295.0,2083.5555555555557,1.608923208923209
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",50.0,2,29,0.0,527.0,2208.0,4.189753320683112
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",50.0,2,21,0.0,431.0,2990.222222222222,6.937870585202371
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",50.0,2,15,0.0,943.0,4229.333333333333,4.48497702368328
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.05}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.1}",100.0,2,31,0.0,719.0,2057.1428571428573,2.8611166302404136
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.2}",100.0,2,30,0.0,1295.0,2083.5555555555557,1.608923208923209
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 0.5}",100.0,2,28,0.0,1167.0,2286.08,1.9589374464438731
stagger_abrupt3,baseline_student,2,divergence_js,ph,"{""alpha"": 0.1, ""delta"": 0.005, ""min_instances"": 30, ""threshold"": 1.0}",100.0,2,21,0.0,431.0,2990.222222222222,6.937870585202371
stagger_abrupt3,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.1}",1.0,2,4,0.0,2767.0,22528.0,8.141669678352006
stagger_abrupt3,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.05}",1.0,2,4,0.0,2767.0,20480.0,7.401517889410914
stagger_abrupt3,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.01}",1.0,2,4,0.0,2767.0,20480.0,7.401517889410914
stagger_abrupt3,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.005}",1.0,2,3,0.0,3791.0,,
stagger_abrupt3,baseline_student,3,student_error_rate,adwin,"{""delta"": 0.001}",1.0,2,3,0.0,8911.0,,
stagger_abrupt3,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.05}",1.0,2,29,0.0,431.0,2124.3076923076924,4.928788149205783
stagger_abrupt3,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.1}",1.0,2,29,0.0,431.0,2124.3076923076924,4.928788149205783
stagger_abrupt3,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.2}",1.0,2,25,0.0,751.0,2400.0,3.195739014647137
stagger_abrupt3,baseline_student,3,student_error_rate,ph,"{""alpha"": 0.15, ""delta"": 0.005, ""min_instances"": 25, ""threshold"": 0.3}",1.0,2,23,0.0,47.0,2560.0,54.46808510638298
stagger_abrupt3,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 0.5}",1.0,2,1,0.5,4831.0,,
stagger_abrupt3,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 1.0}",1.0,2,0,1.0,,,
stagger_abrupt3,baseline_student,3,teacher_entropy,ph,"{""alpha"": 0.5, ""delta"": 0.01, ""min_instances"": 20, ""threshold"": 2.0}",1.0,2,0,1.0,,,
