dataset_name,model_variant,seed,drift_index,true_drift_step,window,student_error_rate_pre,student_error_rate_post,delta_student_error_rate,teacher_entropy_pre,teacher_entropy_post,delta_teacher_entropy,divergence_js_pre,divergence_js_post,delta_divergence_js,metric_accuracy_pre,metric_accuracy_post,delta_metric_accuracy,delta_acc,drop_min_acc,x_error_pos,x_div_pos,x_entropy_pos,z_error_pos,z_div_pos,z_entropy_pos,severity_manual,severity_lr
sea_abrupt4,ts_drift_adapt,3,2,30000,500,0.0624999999999999,0.1249999999999999,0.0625,0.1658622808754444,0.1683211121708154,0.002458831295371,0.0111318365088663,0.017294168123044,0.0061623316141776,0.8619883249097802,0.8621501408350737,0.0001618159252935,0.0001618159252935,0.0002449038571485,0.0625,0.0061623316141776,0.0,-1.7404664400475143,0.32910327177215976,-1.1988366460955542,-1.0654325471064159,-0.013909539640283283
sea_abrupt4,ts_drift_adapt,3,3,40000,500,0.0833333333333333,0.119047619047619,0.0357142857142857,0.2520835567265749,0.242944951568331,-0.0091386051582438,0.0148945749970152,0.0188986354374459,0.0040040604404307,0.8650782594658618,0.865488931029504,0.0004106715636421,0.0004106715636421,-0.0001873156140104,0.0357142857142857,0.0040040604404307,0.0091386051582438,-1.85065186296307,0.03363227255920434,-0.13235291364880467,-1.113536727374961,-0.013501305562875196
sea_abrupt4,ts_drift_adapt,4,0,10000,500,0.1249999999999999,0.0833333333333333,-0.0416666666666666,0.3664728626608848,0.3504983857274055,-0.0159744769334793,0.0086142833461053,0.0083580763894132,-0.000256206956692,0.8118444179042901,0.8129007751583868,0.0010563572540966,0.0010563572540966,-0.0007544745007732,0.0,0.0,0.0159744769334793,-1.9975657601838106,-0.514530420634355,0.6653996885416982,-1.2863586134464229,-0.014650595170245995
sea_abrupt4,ts_drift_adapt,4,1,20000,500,0.2291666666666666,0.1249999999999999,-0.1041666666666666,0.3233460374176502,0.298342578113079,-0.0250034593045711,0.0147474615368991,0.0208864551968872,0.006138993659988,0.8276297356972685,0.8280926003310618,0.0004628646337933,0.0004628646337933,-0.0001976452551124,0.0,0.006138993659988,0.0250034593045711,-1.9975657601838106,0.3259082660991626,1.719090339639746,-0.9288579423165628,-0.010036741328232908
sea_abrupt4,ts_drift_adapt,4,2,30000,500,0.0208333333333333,0.1666666666666666,0.1458333333333333,0.1846214029937982,0.18407036177814,-0.0005510412156582,0.0081858656485564,0.0184514440188649,0.0102655783703085,0.8598906677463811,0.8599952237562007,0.0001045560098196,0.0001045560098196,0.0001846296107879,0.1458333333333333,0.0102655783703085,0.0005510412156582,-1.3976673465324527,0.8908447404989674,-1.1345296230618456,-0.6847999480759661,-0.009612224841692728
sea_abrupt4,ts_drift_adapt,4,3,40000,500,0.1041666666666666,0.119047619047619,0.0148809523809524,0.2219069059938192,0.2451736799308231,0.0232667739370039,0.015620928374119,0.0164249154872127,0.0008039871130936,0.866882272489783,0.8671574091351665,0.0002751366453834,0.0002751366453834,-0.0001934429315206,0.0148809523809524,0.0008039871130936,0.0,-1.9363516363418352,-0.4044632156650672,-1.1988366460955542,-1.4030336111141766,-0.017541020513991916
sea_abrupt4,ts_drift_adapt,42,0,1500,500,0.2916666666666666,0.2708333333333332,-0.0208333333333333,0.625770628452301,0.6219667047262192,-0.0038039237260818,0.0141294072382151,0.0255325578618794,0.0114031506236642,0.6283020684844834,0.6602036036009222,0.0319015351164387,0.0319015351164387,-0.0155781398488499,0.0,0.0114031506236642,0.0038039237260818,-1.9975657601838106,1.0465803192642698,-0.7549152047938841,-0.9600568808103938,-0.012720002434822675
sea_abrupt4,ts_drift_adapt,42,1,3000,500,0.3809523809523809,0.2708333333333333,-0.1101190476190476,0.6158488477979388,0.607002928853035,-0.0088459189449038,0.008555466841374,0.0107238245545886,0.0021683577132145,0.6951736746590259,0.7023895747945754,0.0072159001355495,0.0072159001355495,-0.0036295168303357,0.0,0.0021683577132145,0.0088459189449038,-1.9975657601838106,-0.21767855699094957,-0.16650966731453953,-1.280493989939025,-0.015387939259208434
sea_abrupt4,ts_drift_adapt,42,2,4500,500,0.2291666666666666,0.2083333333333332,-0.0208333333333333,0.5936964601278305,0.6016737446188927,0.0079772844910621,0.0135315948864444,0.0132909228559583,-0.0002406720304861,0.7302802322536258,0.7348150451303543,0.0045348128767285,0.0045348128767285,-0.0040947677463741,0.0,0.0,0.0,-1.9975657601838106,-0.514530420634355,-1.1988366460955542,-1.4727822469101481,-0.018315338445730748
sea_abrupt4,ts_drift_adapt,42,3,6000,500,0.2499999999999999,0.2083333333333333,-0.0416666666666666,0.5744018033146858,0.5790001600980759,0.00459835678339,0.0064196047605946,0.006687942193821,0.0002683374332264,0.7390731506090092,0.7423407291616657,0.0032675785526564,0.0032675785526564,-0.0015518493909907,0.0,0.0002683374332264,0.0,-1.9975657601838106,-0.47779456904810663,-1.1988366460955542,-1.4617614914342736,-0.018204205230215487
sea_abrupt4,ts_drift_adapt,42,4,7500,500,0.2083333333333333,0.1904761904761904,-0.0178571428571428,0.5805349797010422,0.5547787887709481,-0.025756190930094,0.0128020667470991,0.0108880022141549,-0.0019140645329441,0.7496424101868024,0.7509512376893593,0.0013088275025568,0.0013088275025568,-0.0006158542760075,0.0,0.0,0.025756190930094,-1.9975657601838106,-0.514530420634355,1.80693482133225,-1.1722051001673677,-0.012406548573848231
sea_abrupt4,ts_drift_adapt,42,5,9000,500,0.2291666666666666,0.1458333333333333,-0.0833333333333333,0.555685356259346,0.5618210881948471,0.006135731935501,0.0074350466020404,0.0130317342700436,0.0055966876680031,0.7532130488125682,0.7552189858975766,0.0020059370850084,0.0020059370850084,-0.0010783244268683,0.0,0.0055966876680031,0.0,-1.9975657601838106,0.25166565225153775,-1.1988366460955542,-1.2429234250443804,-0.01599744381097427
sea_abrupt4,ts_drift_adapt,42,6,10500,500,0.1249999999999999,0.1904761904761904,0.0654761904761904,0.5332844741642475,0.5394834109715053,0.0061989368072578,0.0146206922363489,0.0140273654833435,-0.0005933267530053,0.7642913997677155,0.765166876066045,0.0008754762983295,0.0008754762983295,-0.0001457347352084,0.0654761904761904,0.0,0.0,-1.7282236152791195,-0.514530420634355,-1.1988366460955542,-1.3111769599673335,-0.016373429813066137
sea_abrupt4,ts_drift_adapt,42,7,12000,500,0.1458333333333333,0.2708333333333333,0.125,0.5190683268010616,0.5050568543374538,-0.0140114724636077,0.0087134818313642,0.0075431058066896,-0.0011703760246746,0.7640788420945133,0.7644792110641987,0.0004003689696854,0.0004003689696854,1.6342094513288608e-05,0.125,0.0,0.0140114724636077,-1.483367119911218,-0.514530420634355,0.4363152388267666,-1.0007478742543605,-0.011393652642525447
sea_abrupt4,ts_drift_adapt,42,8,13500,500,0.380952380952381,0.1666666666666666,-0.2142857142857143,0.4807540944644383,0.4910499006509781,0.0102958061865398,0.0058291431383362,0.0077870156383141,0.0019578724999779,0.767615475912209,0.7695832854457583,0.0019678095335492,0.0019678095335492,-0.0013418700593549,0.0,0.0019578724999779,0.0,-1.9975657601838106,-0.24649434113849963,-1.1988366460955542,-1.3923714230613915,-0.01750447630146976
sea_abrupt4,ts_drift_adapt,42,9,15000,500,0.2499999999999999,0.1458333333333333,-0.1041666666666666,0.4793066084384918,0.4889180101454258,0.0096114017069339,0.0074533246224745,0.0084520271047949,0.0009987024823203,0.7704837243767724,0.772595009407288,0.0021112850305156,0.0021112850305156,-0.0010337544367869,0.0,0.0009987024823203,0.0,-1.9975657601838106,-0.3778063500184525,-1.1988366460955542,-1.4317650257253773,-0.017901721095110547
sea_abrupt4,ts_drift_adapt,42,10,16500,500,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.4645375087857246,0.4551704786717891,-0.0093670301139354,0.0156350024044513,0.0110253258026204,-0.0046096766018308,0.7773294632412533,0.7785912510673112,0.0012617878260579,0.0012617878260579,-0.0010903480795013,0.0833333333333333,0.0,0.0093670301139354,-1.6547666666687488,-0.514530420634355,-0.1056955085950145,-1.1577886770510573,-0.013694905400924681
sea_abrupt4,ts_drift_adapt,42,11,18000,500,0.2083333333333333,0.1458333333333333,-0.0625,0.4453247934579849,0.4334091283380985,-0.0119156651198863,0.0107046818593516,0.010896906373091,0.0001922245137393,0.7797279555668591,0.780563861544321,0.0008359059774618,0.0008359059774618,-0.000413888404772,0.0,0.0001922245137393,0.0119156651198863,-1.9975657601838106,-0.488214557345882,0.1917325700586542,-1.3258305663081855,-0.015502126285781601
sea_abrupt4,ts_drift_adapt,42,12,19500,500,0.1458333333333333,0.1041666666666666,-0.0416666666666666,0.4155421964824199,0.4137018211185932,-0.0018403753638267,0.0093614410143345,0.0097604964394121,0.0003990554250776,0.7824646242356296,0.783021357015923,0.0005567327802934,0.0005567327802934,-0.0003580218682665,0.0,0.0003990554250776,0.0018403753638267,-1.9975657601838106,-0.45989905335147047,-0.9840631272564792,-1.4349154848413752,-0.01772786280616932
sea_abrupt4,ts_drift_adapt,42,13,21000,500,0.1874999999999999,0.1904761904761904,0.0029761904761904,0.4141022264957428,0.4031058847904205,-0.0109963417053222,0.0105089923017657,0.0109542193157331,0.0004452270139674,0.784427641005172,0.7850458403799617,0.0006181993747896,0.0006181993747896,-4.205596452488969e-05,0.0029761904761904,0.0004452270139674,0.0109963417053222,-1.9853229354154158,-0.4535780842024293,0.08444667144363767,-1.3188225193656142,-0.015519979732460816
sea_abrupt4,ts_drift_adapt,42,14,22500,500,0.0624999999999999,0.1874999999999999,0.1249999999999999,0.3692615032196045,0.3830604627728462,0.0137989595532417,0.0111167250433936,0.0109028050792403,-0.0002139199641533,0.7896882370612345,0.7904857057463742,0.0007974686851397,0.0007974686851397,-0.0006909764219116,0.1249999999999999,0.0,0.0,-1.4833671199112184,-0.514530420634355,-1.1988366460955542,-1.1642630627465929,-0.014608058328825578
sea_abrupt4,ts_drift_adapt,42,15,24000,500,0.1666666666666666,0.1874999999999999,0.0208333333333333,0.3971160394804817,0.3470065928995609,-0.0501094465809208,0.0149895892744617,0.0078689061920158,-0.0071206830824459,0.791218410883784,0.7923511563437602,0.0011327454599762,0.0011327454599762,-0.0001982557828826,0.0208333333333333,0.0,0.0501094465809208,-1.9118659868050452,-0.514530420634355,4.648982435162506,-0.836580474757083,-0.006201729448052404
sea_abrupt4,ts_drift_adapt,42,16,25500,500,0.2083333333333333,0.1666666666666666,-0.0416666666666666,0.3670763373374939,0.3437920212745666,-0.0232843160629272,0.011019306955859,0.0100608561770058,-0.0009584507788531,0.7955956312728608,0.7967032465474118,0.0011076152745509,0.0011076152745509,-0.0005744815090941,0.0,0.0,0.0232843160629272,-1.9975657601838106,-0.514530420634355,1.5184647223588557,-1.2010521100647071,-0.012973627348008523
sea_abrupt4,ts_drift_adapt,42,17,27000,500,0.1904761904761904,0.0833333333333333,-0.1071428571428571,0.326934141772134,0.3484937697649002,0.0215596279927662,0.0103659106950674,0.0101224366226233,-0.0002434740724441,0.7986192571000146,0.7999572243631445,0.0013379672631299,0.0013379672631299,-0.0006254111464308,0.0,0.0,0.0,-1.9975657601838106,-0.514530420634355,-1.1988366460955542,-1.4727822469101481,-0.018315338445730748
sea_abrupt4,ts_drift_adapt,42,18,28500,500,0.1041666666666666,0.2291666666666666,0.1249999999999999,0.3203889019787311,0.3223406858742237,0.0019517838954925,0.0099542702955659,0.0086597935878671,-0.0012944767076987,0.8033359516044254,0.8039484473468631,0.0006124957424377,0.0006124957424377,-0.0004951445924425,0.1249999999999999,0.0,0.0,-1.4833671199112184,-0.514530420634355,-1.1988366460955542,-1.1642630627465929,-0.014608058328825578
sea_abrupt4,ts_drift_adapt,42,19,30000,500,0.1874999999999999,0.1041666666666666,-0.0833333333333333,0.3340341299772262,0.3372325710952282,0.0031984411180019,0.0156648635165765,0.0096834022551774,-0.005981461261399,0.8050690907474616,0.8057695742063276,0.0007004834588659,0.0007004834588659,-0.00040132503079,0.0,0.0,0.0,-1.9975657601838106,-0.514530420634355,-1.1988366460955542,-1.4727822469101481,-0.018315338445730748
sea_abrupt4,ts_drift_adapt,42,20,31500,500,0.1458333333333333,0.0714285714285714,-0.0744047619047618,0.3271968066692352,0.3118799073355539,-0.0153168993336813,0.0088257447932846,0.0107200548851063,0.0018943100918217,0.8078447960726092,0.8086062346582578,0.0007614385856485,0.0007614385856485,-0.0003448590998046,0.0,0.0018943100918217,0.0153168993336813,-1.9975657601838106,-0.25519614306160526,0.5886597702650762,-1.2162323220022602,-0.014016914160479097
sea_abrupt4,ts_drift_adapt,42,21,33000,500,0.1875,0.1666666666666666,-0.0208333333333333,0.3015320971608162,0.3034375086426735,0.0019054114818572,0.0102129123406484,0.0134833476622588,0.0032704353216104,0.809818612858036,0.810716659754019,0.0008980468959829,0.0008980468959829,-0.0005314355915764,0.0,0.0032704353216104,0.0,-1.9975657601838106,-0.06680225556787941,-1.1988366460955542,-1.3384637973902054,-0.016960872208742477
sea_abrupt4,ts_drift_adapt,42,22,34500,500,0.1458333333333333,0.1904761904761904,0.0446428571428571,0.3191990405321121,0.303098521062306,-0.0161005194698061,0.0156073925318196,0.0072309334895439,-0.0083764590422756,0.8135668136443577,0.8143130813173164,0.0007462676729587,0.0007462676729587,-0.000621602106558,0.0446428571428571,0.0,0.0161005194698061,-1.8139233886578847,-0.514530420634355,0.680108969910267,-1.1747022623940107,-0.013297650834857445
sea_abrupt4,ts_drift_adapt,42,23,36000,500,0.2083333333333333,0.1874999999999999,-0.0208333333333333,0.2988737504929304,0.3003658801317215,0.001492129638791,0.010293157713022,0.009377636713907,-0.0009155209991149,0.8153848185966617,0.8159809311775331,0.0005961125808714,0.0005961125808714,-0.0001680233216331,0.0,0.0,0.0,-1.9975657601838106,-0.514530420634355,-1.1988366460955542,-1.4727822469101481,-0.018315338445730748
sea_abrupt4,ts_drift_adapt,42,24,37500,500,0.0,0.2291666666666666,0.2291666666666666,0.2838163716452462,0.2894151136279106,0.0055987419826644,0.0086874991788395,0.0087273374083451,3.983822950562148e-05,0.8179909053053447,0.8187747753336226,0.0007838700282779,0.0007838700282779,-0.0006635938457588,0.2291666666666666,3.983822950562148e-05,0.0,-1.0548682530173907,-0.5090764991706931,-1.1988366460955542,-0.9055275661711978,-0.011502159040471145
sea_abrupt4,ts_drift_adapt,42,25,39000,500,0.0416666666666666,0.1249999999999999,0.0833333333333333,0.2975549399852752,0.2771460898220539,-0.0204088501632213,0.0128378119552507,0.0100509172771125,-0.0027868946781381,0.8196507678504841,0.8205085769169145,0.0008578090664304,0.0008578090664304,-0.0003031255921388,0.0833333333333333,0.0,0.0204088501632213,-1.6547666666687488,-0.514530420634355,1.1828951740372138,-1.0289296087878346,-0.011161774836259632
sea_abrupt4,ts_drift_adapt,42,26,40500,500,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.2732347436249256,0.2687758561223745,-0.004458887502551,0.0107089300872757,0.0103205292252823,-0.0003884008619934,0.8228814762199639,0.8232462733615594,0.0003647971415955,0.0003647971415955,-0.0002552608692379,0.0833333333333333,0.0,0.004458887502551,-1.6547666666687488,-0.514530420634355,-0.6784803221338999,-1.215067158404946,-0.014820894233303527
sea_abrupt4,ts_drift_adapt,42,27,42000,500,0.2291666666666666,0.1041666666666666,-0.1249999999999999,0.2773376479744911,0.2789395153522491,0.001601867377758,0.0133578151580877,0.0162173878634348,0.0028595727053471,0.8235691396693163,0.8240138815646084,0.000444741895292,0.000444741895292,-0.0001085620049606,0.0,0.0028595727053471,0.0,-1.9975657601838106,-0.12305004743168468,-1.1988366460955542,-1.355338134949347,-0.017131032902058155
sea_abrupt4,ts_drift_adapt,42,28,43500,500,0.0833333333333333,0.1458333333333333,0.0625,0.2670962177217006,0.2714919596910476,0.004395741969347,0.0091050091432406,0.0096203529974445,0.0005153438542038,0.8257935481125445,0.8266870729364157,0.0008935248238712,0.0008935248238712,-0.0006081062992202,0.0625,0.0005153438542038,0.0,-1.7404664400475143,-0.4439789693653733,-1.1988366460955542,-1.297357219447676,-0.016248266295731784
sea_abrupt4,ts_drift_adapt,42,29,45000,500,0.1249999999999999,0.0714285714285714,-0.0535714285714285,0.2747429087758064,0.2557577256645475,-0.0189851831112589,0.0128628873499109,0.0119599947439772,-0.0009028926059337,0.8274906688374368,0.8281781055492854,0.0006874367118485,0.0006874367118485,-0.0003458013330177,0.0,0.0,0.0189851831112589,-1.9975657601838106,-0.514530420634355,1.0167519032593237,-1.2512233919746605,-0.01395990180573562
sea_abrupt4,ts_drift_adapt,42,30,46500,500,0.1249999999999999,0.1874999999999999,0.0624999999999999,0.259692195802927,0.2661097552627325,0.0064175594598054,0.0171005317242815,0.0183776413323357,0.0012771096080541,0.829965090860458,0.8305550262331016,0.0005899353726436,0.0005899353726436,-0.0004595996484828,0.0624999999999999,0.0012771096080541,0.0,-1.7404664400475147,-0.33969194037929584,-1.1988366460955542,-1.2660711107518527,-0.015932777410424592
sea_abrupt4,ts_drift_adapt,42,31,48000,500,0.1904761904761904,0.125,-0.0654761904761904,0.2740840571267264,0.2832361795008182,0.0091521223740918,0.0161160816039357,0.0141282913973554,-0.0019877902065802,0.8313143206240189,0.8317015533063833,0.0003872326823644,0.0003872326823644,-0.0001023460426478,0.0,0.0,0.0,-1.9975657601838106,-0.514530420634355,-1.1988366460955542,-1.4727822469101481,-0.018315338445730748
sea_abrupt4,ts_drift_adapt,42,32,49500,500,0.1249999999999999,0.1874999999999999,0.0624999999999999,0.2568711806088686,0.2595474980771541,0.0026763174682855,0.0116125800996086,0.0110651152208447,-0.0005474648787639,0.833231109530665,0.833937425795249,0.0007063162645839,0.0007063162645839,-0.0004785678886898,0.0624999999999999,0.0,0.0,-1.7404664400475147,-0.514530420634355,-1.1988366460955542,-1.3185226548283706,-0.016461698387278165
sea_abrupt4,ts_drift_adapt,5,0,10000,500,0.1458333333333333,0.2291666666666666,0.0833333333333333,0.3582575060427189,0.3537951000034809,-0.0044624060392379,0.0059233994688838,0.0153296372154727,0.0094062377465889,0.7951387639304016,0.794535805457174,-0.0006029584732276,-0.0006029584732276,0.0015229663843893,0.0833333333333333,0.0094062377465889,0.0044624060392379,-1.6547666666687488,0.7731995456581774,-0.6780697056258422,-0.8287071068663804,-0.010924449242356787
sea_abrupt4,ts_drift_adapt,5,1,20000,500,0.2708333333333333,0.1458333333333333,-0.125,0.3070007227361202,0.2976406961679458,-0.0093600265681743,0.0105099225766025,0.0155940817785448,0.0050841592019423,0.8082445046167996,0.8098476668809336,0.0016031622641339,0.0016031622641339,-0.0004116455429448,0.0,0.0050841592019423,0.0093600265681743,-1.9975657601838106,0.18149963241392725,-0.10651282890750458,-1.1547408492768585,-0.014062403629674885
sea_abrupt4,ts_drift_adapt,5,2,30000,500,0.0624999999999999,0.4166666666666666,0.3541666666666666,0.2064134515821933,0.1885689571499824,-0.0178444944322109,0.0143940747948363,0.0357859630603342,0.0213918882654979,0.8415577618279262,0.8413252770390558,-0.0002324847888703,-0.0002324847888703,0.0006097133047194,0.3541666666666666,0.0213918882654979,0.0178444944322109,-0.5406696127447983,2.414055513210761,0.8836324721289119,0.48817813352924044,0.005141921958824279
sea_abrupt4,ts_drift_adapt,5,3,40000,500,0.1041666666666666,0.0952380952380952,-0.0089285714285714,0.2603120859712362,0.2661064096859523,0.005794323714716,0.0147743721026926,0.0141892246236758,-0.0005851474790168,0.8452609957872368,0.8458537052930645,0.0005927095058276,0.0005927095058276,-0.0003110888772999,0.0,0.0,0.0,-1.9975657601838106,-0.514530420634355,-1.1988366460955542,-1.4727822469101481,-0.018315338445730748
sine_abrupt4,ts_drift_adapt,1,0,10000,500,0.0208333333333333,0.9791666666666669,0.9583333333333334,0.1977557316422462,0.1840658280998467,-0.0136899035423994,0.0129448835505172,0.0119671112042851,-0.000977772346232,0.9082507317983034,0.8858680197401775,-0.0223827120581259,-0.0223827120581259,0.0403010366763522,0.9583333333333334,0.0,0.0136899035423994,1.9446238152394004,-0.514530420634355,0.3987878462552937,1.0522939475788629,0.01324777623517008
sine_abrupt4,ts_drift_adapt,1,1,20000,500,0.0833333333333333,0.7708333333333333,0.6875,0.627769224345684,0.6231798976659775,-0.0045893266797065,0.0097848651930689,0.0080805529723874,-0.0017043122206814,0.7233471008172145,0.7203297023098334,-0.0030173985073811,-0.0030173985073811,0.0083080383172144,0.6875,0.0,0.0045893266797065,0.8305267613154493,-0.514530420634355,-0.6632579486861763,0.27763113573034554,0.00312755069792121
sine_abrupt4,ts_drift_adapt,1,2,30000,500,0.1874999999999999,0.7083333333333334,0.5208333333333335,0.5657090246677399,0.5553642958402634,-0.0103447288274765,0.009973803651519,0.0084833974833599,-0.0014904061681591,0.6993414306298438,0.6967506238771504,-0.0025908067526934,-0.0025908067526934,0.0062938991172387,0.5208333333333335,0.0,0.0103447288274765,0.14492857428532632,-0.514530420634355,0.008402841773596625,-0.06656169744175103,-0.0004951287721795428
sine_abrupt4,ts_drift_adapt,1,3,40000,500,0.2083333333333333,0.7380952380952381,0.5297619047619049,0.6599831655621529,0.6500670228685651,-0.0099161426935877,0.0057377880148123,0.0065938675376985,0.0008560795228861,0.6641489977879608,0.6620460500004552,-0.0021029477875055,-0.0021029477875055,0.0041658094968215,0.5297619047619049,0.0008560795228861,0.0099161426935877,0.18165704859051138,-0.3973316760513126,-0.041613559179269115,-0.014366629579013848,2.5903350216027835e-05
sine_abrupt4,ts_drift_adapt,2,0,10000,500,0.0416666666666666,0.7916666666666667,0.7500000000000001,0.2266316935420036,0.219970965757966,-0.0066607277840376,0.0068620099627877,0.0422387868165969,0.0353767768538091,0.9126395087576368,0.8934677958741679,-0.0191717128834689,-0.0191717128834689,0.0332568868064173,0.7500000000000001,0.0353767768538091,0.0066607277840376,1.0876260814517462,4.328610577158782,-0.4215235107836327,1.9090064709403192,0.02010785512202239
sine_abrupt4,ts_drift_adapt,2,1,20000,500,0.0833333333333333,0.6458333333333334,0.5625,0.6076367422938347,0.5829581767320633,-0.0246785655617713,0.0102128540165721,0.0086265415302477,-0.0015863124863244,0.7719084089043157,0.7681067924408499,-0.0038016164634657,-0.0038016164634657,0.0091154401543156,0.5625,0.0,0.0246785655617713,0.3163281210428566,-0.514530420634355,1.6811749372922489,0.2035552401646324,0.004028991317803172
sine_abrupt4,ts_drift_adapt,2,2,30000,500,0.1041666666666666,0.7916666666666666,0.6875,0.6159645691514015,0.5905238017439842,-0.0254407674074172,0.0123340798309072,0.0109334525186568,-0.0014006273122504,0.7037823571137225,0.7006157276414968,-0.0031666294722256,-0.0031666294722256,0.0071896575338905,0.6875,0.0,0.0254407674074172,0.8305267613154493,-0.514530420634355,1.7701246024924089,0.520969390848204,0.00791112999815456
