dataset,model,acc_final_mean,acc_final_std,acc_max_mean,acc_max_std,kappa_final_mean,kappa_final_std,MDR_mean,MDR_std,MTD_mean,MTD_std,MTFA_mean,MTFA_std,MTR_mean,MTR_std,n_detected_mean,n_detected_std
sea_abrupt4,ts_drift_adapt_severity_s1p0,0.868224,0.009617415453228617,0.8682241536491677,0.00961759870393587,0.6969301380263416,0.02398462148353262,0.0,0.0,723.8,44.39819816163715,1835.129435897436,48.36357927010679,2.54471635702681,0.1984908005992285,30.4,0.8944271909999162
sine_abrupt4,ts_drift_adapt_severity_s1p0,0.646772,0.01835947493802586,0.9124198717948719,0.01718596484126425,0.29341940413344136,0.036623162755261625,0.0,0.0,656.6,14.310835055998652,1869.128205128205,55.14611515867647,2.8487475192213902,0.1333959631097196,30.6,0.8944271909999155
stagger_abrupt3,ts_drift_adapt_severity_s1p0,0.933234375,0.0037870887256076717,0.9899138621794872,0.006816105987060112,0.8598354558008812,0.008270246401164737,0.0,0.0,66.2,17.527121840165314,4032.509215229215,600.6203157912661,64.19969006186082,17.372822136218545,14.2,1.7888543819998317
