dataset_name,model_variant,seed,drift_index,true_drift_step,signal_name,pre_mean,post_mean,delta
sea_abrupt4,ts_drift_adapt,42,4,7500,teacher_entropy,0.5828321874141693,0.5620531439781189,-0.020779043436050415
sea_abrupt4,ts_drift_adapt,42,4,7500,divergence_js,0.01339178718626495,0.0143315261229872,0.0009397389367222491
sea_abrupt4,ts_drift_adapt,42,4,7500,metric_accuracy,0.7503344431550251,0.7506620762711864,0.00032763311616135216
sea_abrupt4,ts_drift_adapt,42,5,9000,student_error_rate,0.0,0.1666666666666666,0.1666666666666666
sea_abrupt4,ts_drift_adapt,42,5,9000,teacher_entropy,0.5559041500091553,0.5501740276813507,-0.005730122327804565
sea_abrupt4,ts_drift_adapt,42,5,9000,divergence_js,0.0085040107369422,0.00986315030604595,0.0013591395691037508
sea_abrupt4,ts_drift_adapt,42,5,9000,metric_accuracy,0.7536830357142857,0.7543619986764559,0.000678962962170182
sea_abrupt4,ts_drift_adapt,42,6,10500,student_error_rate,0.1666666666666666,0.0,-0.1666666666666666
sea_abrupt4,ts_drift_adapt,42,6,10500,teacher_entropy,0.5216259509325027,0.5187256336212158,-0.0029003173112869263
sea_abrupt4,ts_drift_adapt,42,6,10500,divergence_js,0.011702273041009851,0.01409453433007,0.0023922612890601488
sea_abrupt4,ts_drift_adapt,42,6,10500,metric_accuracy,0.7657193976320515,0.7661931818181819,0.0004737841861303105
sea_abrupt4,ts_drift_adapt,42,7,12000,student_error_rate,0.16666666666666666,0.5,0.33333333333333337
sea_abrupt4,ts_drift_adapt,42,7,12000,teacher_entropy,0.5279530882835388,0.5149713754653931,-0.012981712818145752
sea_abrupt4,ts_drift_adapt,42,7,12000,divergence_js,0.010311271063983399,0.0058058502618223,-0.004505420802161098
sea_abrupt4,ts_drift_adapt,42,7,12000,metric_accuracy,0.764452069317463,0.764340286572667,-0.00011178274479606287
sea_abrupt4,ts_drift_adapt,42,8,13500,student_error_rate,0.3333333333333333,0.24999999999999994,-0.08333333333333337
sea_abrupt4,ts_drift_adapt,42,8,13500,teacher_entropy,0.5055156350135803,0.48081316053867335,-0.024702474474906977
sea_abrupt4,ts_drift_adapt,42,8,13500,divergence_js,0.0064593297429382,0.00842955615371465,0.0019702264107764496
sea_abrupt4,ts_drift_adapt,42,8,13500,metric_accuracy,0.768452380952381,0.7690968923254047,0.0006445113730236818
sea_abrupt4,ts_drift_adapt,42,9,15000,student_error_rate,0.1666666666666666,0.0,-0.1666666666666666
sea_abrupt4,ts_drift_adapt,42,9,15000,teacher_entropy,0.47829480469226837,0.4597750306129455,-0.01851977407932287
sea_abrupt4,ts_drift_adapt,42,9,15000,divergence_js,0.00887841032817955,0.0066116666421294,-0.002266743686050149
sea_abrupt4,ts_drift_adapt,42,9,15000,metric_accuracy,0.7713129275796926,0.7715425531914893,0.00022962561179673546
sea_abrupt4,ts_drift_adapt,42,10,16500,student_error_rate,0.1666666666666666,0.24999999999999994,0.08333333333333334
sea_abrupt4,ts_drift_adapt,42,10,16500,teacher_entropy,0.4742142856121063,0.45925214886665344,-0.01496213674545288
sea_abrupt4,ts_drift_adapt,42,10,16500,divergence_js,0.0147599671036005,0.01443433249369255,-0.0003256346099079505
sea_abrupt4,ts_drift_adapt,42,10,16500,metric_accuracy,0.7783925097276264,0.7785602514890306,0.00016774176140421648
sea_abrupt4,ts_drift_adapt,42,11,18000,student_error_rate,0.0,0.1666666666666666,0.1666666666666666
sea_abrupt4,ts_drift_adapt,42,11,18000,teacher_entropy,0.4511186480522156,0.428799569606781,-0.02231907844543457
sea_abrupt4,ts_drift_adapt,42,11,18000,divergence_js,0.00844985013827675,0.0082269767299294,-0.00022287340834734916
sea_abrupt4,ts_drift_adapt,42,11,18000,metric_accuracy,0.7800802101868327,0.7801418439716312,6.163378479850934e-05
sea_abrupt4,ts_drift_adapt,42,12,19500,student_error_rate,0.3333333333333333,0.0833333333333333,-0.25
sea_abrupt4,ts_drift_adapt,42,12,19500,teacher_entropy,0.3845992982387543,0.42177465558052063,0.03717535734176636
sea_abrupt4,ts_drift_adapt,42,12,19500,divergence_js,0.0110138962045311,0.011485051363706499,0.0004711551591753977
sea_abrupt4,ts_drift_adapt,42,12,19500,metric_accuracy,0.7827919407894737,0.7828867493035465,9.480851407284163e-05
sea_abrupt4,ts_drift_adapt,42,13,21000,student_error_rate,0.1666666666666666,0.3333333333333333,0.1666666666666667
sea_abrupt4,ts_drift_adapt,42,13,21000,teacher_entropy,0.4266922622919082,0.4265258312225342,-0.00016643106937402896
sea_abrupt4,ts_drift_adapt,42,13,21000,divergence_js,0.00876144482754165,0.0097897248342633,0.0010282800067216505
sea_abrupt4,ts_drift_adapt,42,13,21000,metric_accuracy,0.7844943552108973,0.7845269756838906,3.2620472993349914e-05
sea_abrupt4,ts_drift_adapt,42,14,22500,student_error_rate,0.0,0.0833333333333333,0.0833333333333333
sea_abrupt4,ts_drift_adapt,42,14,22500,teacher_entropy,0.4020293056964874,0.37686604261398315,-0.025163263082504272
sea_abrupt4,ts_drift_adapt,42,14,22500,divergence_js,0.008072857512161101,0.00622001918964085,-0.0018528383225202508
sea_abrupt4,ts_drift_adapt,42,14,22500,metric_accuracy,0.7903885582010582,0.7905807239690639,0.00019216576800562546
sea_abrupt4,ts_drift_adapt,42,15,24000,student_error_rate,0.1666666666666666,0.0833333333333333,-0.0833333333333333
sea_abrupt4,ts_drift_adapt,42,15,24000,teacher_entropy,0.3944872617721557,0.37143985927104944,-0.023047402501106262
sea_abrupt4,ts_drift_adapt,42,15,24000,divergence_js,0.0121709369122982,0.006530414335429649,-0.0056405225768685514
sea_abrupt4,ts_drift_adapt,42,15,24000,metric_accuracy,0.7913602941176471,0.7915693705673759,0.00020907644972878447
sea_abrupt4,ts_drift_adapt,42,16,25500,student_error_rate,0.5,0.1666666666666666,-0.33333333333333337
sea_abrupt4,ts_drift_adapt,42,16,25500,teacher_entropy,0.3789684623479843,0.3679478168487549,-0.011020645499229431
sea_abrupt4,ts_drift_adapt,42,16,25500,divergence_js,0.012284655123948999,0.010343630798161,-0.0019410243257879985
sea_abrupt4,ts_drift_adapt,42,16,25500,metric_accuracy,0.7960102187575155,0.7961701127819549,0.00015989402443938872
sea_abrupt4,ts_drift_adapt,42,17,27000,student_error_rate,0.0,0.1666666666666666,0.1666666666666666
sea_abrupt4,ts_drift_adapt,42,17,27000,teacher_entropy,0.3391004800796509,0.3587278127670288,0.01962733268737793
sea_abrupt4,ts_drift_adapt,42,17,27000,divergence_js,0.0106452675536274,0.010719834826886598,7.45672732591976e-05
sea_abrupt4,ts_drift_adapt,42,17,27000,metric_accuracy,0.7991389548693587,0.7993526828229863,0.0002137279536276182
sea_abrupt4,ts_drift_adapt,42,18,28500,student_error_rate,0.0833333333333333,0.3333333333333333,0.25
sea_abrupt4,ts_drift_adapt,42,18,28500,teacher_entropy,0.3106676191091537,0.2942430377006531,-0.016424581408500616
sea_abrupt4,ts_drift_adapt,42,18,28500,divergence_js,0.00687907251995055,0.0114025445654988,0.00452347204554825
sea_abrupt4,ts_drift_adapt,42,18,28500,metric_accuracy,0.803834957675372,0.8039868273542601,0.00015186967888802805
sea_abrupt4,ts_drift_adapt,42,19,30000,student_error_rate,0.0,0.0,0.0
sea_abrupt4,ts_drift_adapt,42,19,30000,teacher_entropy,0.3117045164108276,0.32607705891132355,0.014372542500495966
sea_abrupt4,ts_drift_adapt,42,19,30000,divergence_js,0.0122339827939867,0.012435199227184,0.0002012164331972998
sea_abrupt4,ts_drift_adapt,42,19,30000,metric_accuracy,0.8053886217948718,0.8054778940593386,8.92722644667554e-05
sea_abrupt4,ts_drift_adapt,42,20,31500,student_error_rate,0.1666666666666666,0.1666666666666666,0.0
sea_abrupt4,ts_drift_adapt,42,20,31500,teacher_entropy,0.32406093180179596,0.370113730430603,0.04605279862880707
sea_abrupt4,ts_drift_adapt,42,20,31500,divergence_js,0.0081122969277203,0.0160285662859678,0.0079162693582475
sea_abrupt4,ts_drift_adapt,42,20,31500,metric_accuracy,0.8082400122944713,0.8081896551724138,-5.035712205747611e-05
sea_abrupt4,ts_drift_adapt,42,21,33000,student_error_rate,0.3333333333333333,0.16666666666666666,-0.16666666666666666
sea_abrupt4,ts_drift_adapt,42,21,33000,teacher_entropy,0.2659854590892792,0.3048541843891144,0.038868725299835205
sea_abrupt4,ts_drift_adapt,42,21,33000,divergence_js,0.0101427929475903,0.0144352056086063,0.0042924126610159995
sea_abrupt4,ts_drift_adapt,42,21,33000,metric_accuracy,0.8102245145631068,0.810397461362137,0.000172946799030127
sea_abrupt4,ts_drift_adapt,42,22,34500,student_error_rate,0.1666666666666666,0.0,-0.1666666666666666
sea_abrupt4,ts_drift_adapt,42,22,34500,teacher_entropy,0.3021925389766693,0.2737513482570648,-0.028441190719604492
sea_abrupt4,ts_drift_adapt,42,22,34500,divergence_js,0.010925682261586151,0.0059082224033772,-0.005017459858208951
sea_abrupt4,ts_drift_adapt,42,22,34500,metric_accuracy,0.8141392989478657,0.8143229166666667,0.00018361771880093247
sea_abrupt4,ts_drift_adapt,42,23,36000,student_error_rate,0.25,0.16666666666666666,-0.08333333333333334
sea_abrupt4,ts_drift_adapt,42,23,36000,teacher_entropy,0.31227564811706543,0.27992668747901917,-0.032348960638046265
sea_abrupt4,ts_drift_adapt,42,23,36000,divergence_js,0.009821415413171001,0.00978378951549525,-3.7625897675750905e-05
sea_abrupt4,ts_drift_adapt,42,23,36000,metric_accuracy,0.8154079125988798,0.8156193952499275,0.00021148265104775632
sea_abrupt4,ts_drift_adapt,42,24,37500,student_error_rate,0.0,0.41666666666666663,0.41666666666666663
sea_abrupt4,ts_drift_adapt,42,24,37500,teacher_entropy,0.3038728833198547,0.30170534551143646,-0.0021675378084182184
sea_abrupt4,ts_drift_adapt,42,24,37500,divergence_js,0.0056645679287612,0.007766208378598051,0.002101640449836851
sea_abrupt4,ts_drift_adapt,42,24,37500,metric_accuracy,0.8185363247863248,0.818680714942933,0.00014439015660827614
sea_abrupt4,ts_drift_adapt,42,25,39000,student_error_rate,0.0,0.1666666666666666,0.1666666666666666
sea_abrupt4,ts_drift_adapt,42,25,39000,teacher_entropy,0.30145952105522156,0.2704733610153198,-0.030986160039901733
sea_abrupt4,ts_drift_adapt,42,25,39000,divergence_js,0.007873540744185399,0.0095168659463524,0.0016433252021670012
sea_abrupt4,ts_drift_adapt,42,25,39000,metric_accuracy,0.8197796780137304,0.8199538934426229,0.00017421542889251018
sea_abrupt4,ts_drift_adapt,42,26,40500,student_error_rate,0.1666666666666666,0.24999999999999994,0.08333333333333334
sea_abrupt4,ts_drift_adapt,42,26,40500,teacher_entropy,0.2704597115516662,0.27350910007953644,0.0030493885278702337
sea_abrupt4,ts_drift_adapt,42,26,40500,divergence_js,0.0086099524050951,0.00936264451593155,0.0007526921108364504
sea_abrupt4,ts_drift_adapt,42,26,40500,metric_accuracy,0.8233039952531646,0.8233524140216584,4.8418768493818654e-05
sea_abrupt4,ts_drift_adapt,42,27,42000,student_error_rate,0.3333333333333333,0.3333333333333333,0.0
sea_abrupt4,ts_drift_adapt,42,27,42000,teacher_entropy,0.2849639505147934,0.2419142723083496,-0.04304967820644379
sea_abrupt4,ts_drift_adapt,42,27,42000,divergence_js,0.0121857575140893,0.0114668272435665,-0.0007189302705228016
sea_abrupt4,ts_drift_adapt,42,27,42000,metric_accuracy,0.8235960118576615,0.823677701674277,8.168981661549335e-05
sea_abrupt4,ts_drift_adapt,42,28,43500,student_error_rate,0.0,0.24999999999999994,0.24999999999999994
sea_abrupt4,ts_drift_adapt,42,28,43500,teacher_entropy,0.2932621240615845,0.26638810336589813,-0.02687402069568634
sea_abrupt4,ts_drift_adapt,42,28,43500,divergence_js,0.0138877211138606,0.0088776596821844,-0.0050100614316762
sea_abrupt4,ts_drift_adapt,42,28,43500,metric_accuracy,0.8263070692194403,0.826437336016455,0.00013026679701466648
sea_abrupt4,ts_drift_adapt,42,29,45000,student_error_rate,0.0833333333333333,0.0,-0.0833333333333333
sea_abrupt4,ts_drift_adapt,42,29,45000,teacher_entropy,0.2949158847332001,0.2855799496173858,-0.009335935115814264
sea_abrupt4,ts_drift_adapt,42,29,45000,divergence_js,0.013736132066696799,0.0234170798212289,0.009680947754532102
sea_abrupt4,ts_drift_adapt,42,29,45000,metric_accuracy,0.8276690151690151,0.8278364701704546,0.0001674550014394427
sea_abrupt4,ts_drift_adapt,42,30,46500,student_error_rate,0.16666666666666666,0.24999999999999994,0.08333333333333329
sea_abrupt4,ts_drift_adapt,42,30,46500,teacher_entropy,0.29168097674846644,0.24553635716438288,-0.04614461958408356
sea_abrupt4,ts_drift_adapt,42,30,46500,divergence_js,0.0128726004622876,0.01400975976139305,0.0011371592991054492
sea_abrupt4,ts_drift_adapt,42,30,46500,metric_accuracy,0.8303001804882683,0.8304338425072177,0.00013366201894948748
sea_abrupt4,ts_drift_adapt,42,31,48000,student_error_rate,0.3333333333333333,0.25,-0.08333333333333331
sea_abrupt4,ts_drift_adapt,42,31,48000,teacher_entropy,0.2927311062812805,0.28124997019767756,-0.01148113608360296
sea_abrupt4,ts_drift_adapt,42,31,48000,divergence_js,0.0210561584681272,0.014326165430247749,-0.00672999303787945
sea_abrupt4,ts_drift_adapt,42,31,48000,metric_accuracy,0.8315045060080107,0.8314664891256103,-3.8016882400460084e-05
sea_abrupt4,ts_drift_adapt,42,32,49500,student_error_rate,0.16666666666666666,0.1666666666666666,-5.551115123125783e-17
sea_abrupt4,ts_drift_adapt,42,32,49500,teacher_entropy,0.2825321853160858,0.2373391538858413,-0.04519303143024453
sea_abrupt4,ts_drift_adapt,42,32,49500,divergence_js,0.01294203475117675,0.0089724007993936,-0.003969633951783151
sea_abrupt4,ts_drift_adapt,42,32,49500,metric_accuracy,0.8335456880617874,0.8337168927648578,0.00017120470307041558
sea_abrupt4,ts_drift_adapt,5,0,10000,student_error_rate,0.3333333333333333,0.1666666666666666,-0.1666666666666667
sea_abrupt4,ts_drift_adapt,5,0,10000,teacher_entropy,0.340661808848381,0.3825307190418243,0.0418689101934433
sea_abrupt4,ts_drift_adapt,5,0,10000,divergence_js,0.00587778096087275,0.0099838143214583,0.0041060333605855495
sea_abrupt4,ts_drift_adapt,5,0,10000,metric_accuracy,0.7956688766542597,0.7954816878980892,-0.0001871887561705199
sea_abrupt4,ts_drift_adapt,5,1,20000,student_error_rate,0.0833333333333333,0.16666666666666666,0.08333333333333336
sea_abrupt4,ts_drift_adapt,5,1,20000,teacher_entropy,0.30571912229061127,0.29531565308570856,-0.010403469204902704
sea_abrupt4,ts_drift_adapt,5,1,20000,divergence_js,0.0106165935285389,0.008640150772407599,-0.001976442756131302
sea_abrupt4,ts_drift_adapt,5,1,20000,metric_accuracy,0.8083869883131338,0.808861315525732,0.0004743272125982134
sea_abrupt4,ts_drift_adapt,5,2,30000,student_error_rate,0.0,0.3333333333333333,0.3333333333333333
sea_abrupt4,ts_drift_adapt,5,2,30000,teacher_entropy,0.1969524025917053,0.19969181716442105,0.0027394145727157593
sea_abrupt4,ts_drift_adapt,5,2,30000,divergence_js,0.0128586608916521,0.01215137215331195,-0.0007072887383401498
sea_abrupt4,ts_drift_adapt,5,2,30000,metric_accuracy,0.8420138888888888,0.841836516978179,-0.00017737191070987812
sea_abrupt4,ts_drift_adapt,5,3,40000,student_error_rate,0.0,0.1666666666666666,0.1666666666666666
sea_abrupt4,ts_drift_adapt,5,3,40000,teacher_entropy,0.26588281989097595,0.276586502790451,0.010703682899475042
sea_abrupt4,ts_drift_adapt,5,3,40000,divergence_js,0.011841869447380249,0.0161293242126703,0.00428745476529005
sea_abrupt4,ts_drift_adapt,5,3,40000,metric_accuracy,0.8454638421474359,0.8455720846645367,0.00010824251710084276
sine_abrupt4,ts_drift_adapt,1,0,10000,student_error_rate,0.0833333333333333,0.8333333333333334,0.7500000000000001
sine_abrupt4,ts_drift_adapt,1,0,10000,teacher_entropy,0.19852054119110107,0.1799792945384979,-0.018541246652603177
sine_abrupt4,ts_drift_adapt,1,0,10000,divergence_js,0.01586288120597595,0.0082750376313924,-0.007587843574583551
sine_abrupt4,ts_drift_adapt,1,0,10000,metric_accuracy,0.9090128075889166,0.9047571656050956,-0.004255641983821001
sine_abrupt4,ts_drift_adapt,1,1,20000,student_error_rate,0.1666666666666666,0.6666666666666666,0.5
sine_abrupt4,ts_drift_adapt,1,1,20000,teacher_entropy,0.6236129999160767,0.6264379024505615,0.0028249025344848633
sine_abrupt4,ts_drift_adapt,1,1,20000,divergence_js,0.0100704049691557,0.0092383823357522,-0.0008320226334034998
sine_abrupt4,ts_drift_adapt,1,1,20000,metric_accuracy,0.725445922479182,0.7247070292627338,-0.0007388932164482664
sine_abrupt4,ts_drift_adapt,1,2,30000,student_error_rate,0.0,0.3333333333333333,0.3333333333333333
sine_abrupt4,ts_drift_adapt,1,2,30000,teacher_entropy,0.5232636332511902,0.5504508018493652,0.02718716859817505
sine_abrupt4,ts_drift_adapt,1,2,30000,divergence_js,0.0123119745403528,0.009730469435453349,-0.0025815051048994515
sine_abrupt4,ts_drift_adapt,1,2,30000,metric_accuracy,0.7004874465811965,0.6999973418432155,-0.0004901047379810564
sine_abrupt4,ts_drift_adapt,1,3,40000,student_error_rate,0.41666666666666663,0.8333333333333334,0.41666666666666674
sine_abrupt4,ts_drift_adapt,1,3,40000,teacher_entropy,0.6512545049190521,0.6528835296630859,0.0016290247440338135
sine_abrupt4,ts_drift_adapt,1,3,40000,divergence_js,0.0062303743325173005,0.0106428433209657,0.004412468988448399
sine_abrupt4,ts_drift_adapt,1,3,40000,metric_accuracy,0.664706610576923,0.6642122603833865,-0.0004943501935364969
sine_abrupt4,ts_drift_adapt,2,0,10000,student_error_rate,0.0833333333333333,1.0,0.9166666666666667
sine_abrupt4,ts_drift_adapt,2,0,10000,teacher_entropy,0.21563176810741425,0.2389035671949386,0.02327179908752436
sine_abrupt4,ts_drift_adapt,2,0,10000,divergence_js,0.0063494065543636,0.0109399668872356,0.0045905603328719995
