step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.71875,0.3215547703180212,0.16666666666666666,0.6729000806808472,0.004547020886093378,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767764900.7786777,0.5686213374137878,0.018326275050640106
2,128,127,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.796875,0.32109343125254997,0.0,0.6720671057701111,0.008751275949180126,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764900.7908509,0.4436805248260498,0.03585569187998772
3,192,191,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.8229166666666666,0.26799730881363504,0.3333333333333333,0.6795533895492554,0.025470376014709473,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764900.7975783,0.5227655172348022,0.10811661183834076
4,256,255,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.8515625,0.2611271456782622,0.16666666666666666,0.6745421290397644,0.027571717277169228,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764900.8060334,0.36818769574165344,0.1187155544757843
5,320,319,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.859375,0.23044035912783195,0.16666666666666666,0.6773887872695923,0.026890553534030914,0,0.0,0.0006811637431383133,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764900.8145185,0.41079986095428467,0.1167059987783432
6,384,383,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.8723958333333334,0.24141267537494024,0.0,0.6647666692733765,0.02985929138958454,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764900.8232598,0.2060515135526657,0.1321956366300583
7,448,447,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.875,0.2175648702594804,0.0,0.6646068692207336,0.02599615976214409,0,0.0,0.0038631316274404526,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764900.8416457,0.27949467301368713,0.11610323935747147
8,512,511,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.880859375,0.2541077569736339,0.16666666666666666,0.663440465927124,0.0265289768576622,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764900.8502965,0.31362655758857727,0.11891565471887589
9,576,575,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.8819444444444444,0.2481572481572483,0.16666666666666666,0.6594162583351135,0.02491161786019802,0,0.0,0.00161735899746418,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764900.8592343,0.3322150707244873,0.11102193593978882
10,640,639,stagger_abrupt3,stagger,ts_drift_adapt,3,error_divergence_ph_meta,weighted,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",0.890625,0.29780564263322884,0.0,0.6521748900413513,0.018999885767698288,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764900.8680253,0.23318874835968018,0.08472064137458801
