step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2109375,0.035079862666069564,0.9166666666666666,1.7371306419372559,0.006113778334110975,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.96,0.00115,0.45,0.78,1767764499.4052837,1.850136637687683,0.02459591254591942
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.19921875,0.01425183724260994,0.9166666666666666,1.7368704080581665,0.007869803346693516,0,0.0,0.0017560250125825405,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767764499.4389474,1.8506293296813965,0.031940918415784836
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2109375,0.026876481928315453,0.75,1.7393168210983276,0.009552878327667713,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767764499.4589436,1.774102807044983,0.0390143021941185
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2080078125,0.020981724985912373,0.6666666666666666,1.7361693382263184,0.01095125637948513,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767764499.4717894,1.7471832036972046,0.044935841113328934
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20703125,0.02240522025980904,0.8333333333333334,1.7339805364608765,0.012633864767849445,0,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767764499.4862072,1.7793102264404297,0.052208177745342255
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20572916666666666,0.022007850366032027,0.9166666666666666,1.7386337518692017,0.011572974734008312,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767764499.5002542,1.9796565771102905,0.04796631261706352
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.203125,0.02032603273496987,0.5833333333333334,1.739302396774292,0.011125616729259491,0,0.0,0.33333333333333326,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767764499.513775,1.6752575635910034,0.04633938893675804
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20947265625,0.024567099344232107,0.75,1.735145926475525,0.009652998298406601,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767764499.526245,1.8031097650527954,0.039454136043787
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2065972222222222,0.02159105005884325,0.8333333333333334,1.7352495193481445,0.008085187524557114,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767764499.538926,1.681647777557373,0.0329698882997036
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2109375,0.02402014166353685,0.9166666666666666,1.7360066175460815,0.008014770224690437,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767764499.5520725,1.8237346410751343,0.03271177411079407
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2159090909090909,0.030804252551849123,0.9166666666666666,1.7385860681533813,0.00824145320802927,0,0.0,0.00022668298333883286,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1767764499.5667632,1.8420006036758423,0.03342188522219658
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.21842447916666666,0.03452130549749915,0.5833333333333334,1.7351340055465698,0.00773532735183835,0,0.0,0.33333333333333326,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1767764499.5795557,1.7994295358657837,0.031307321041822433
13,3328,3327,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.22115384615384615,0.036224956996354564,0.75,1.7347337007522583,0.007703471463173628,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1767764499.59329,1.6708154678344727,0.03132212162017822
14,3584,3583,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.220703125,0.03604970075985588,0.9166666666666666,1.731445550918579,0.007329530082643032,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.950001220703125,0.0012999816894531252,0.40000610351562504,0.7600024414062501,1767764499.6083853,1.83710515499115,0.029651302844285965
