step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,Airlines,uspds_csv,ts_drift_adapt,2,0.78515625,0.0,0.16666666666666666,0.598569393157959,0.004109860397875309,0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1764683803.1077726,0.5361538529396057,0.016705378890037537
2,512,511,Airlines,uspds_csv,ts_drift_adapt,2,0.775390625,0.0,0.16666666666666666,0.5993963479995728,0.004623139277100563,0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1764683803.1178453,0.4863297641277313,0.019318128004670143
3,768,767,Airlines,uspds_csv,ts_drift_adapt,2,0.79296875,0.0,0.08333333333333333,0.5996628403663635,0.005818217992782593,0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1764683803.1258495,0.35333821177482605,0.024799596518278122
4,1024,1023,Airlines,uspds_csv,ts_drift_adapt,2,0.7890625,0.0,0.16666666666666666,0.6016739010810852,0.009324486367404461,0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1764683803.133835,0.467875599861145,0.04069919139146805
5,1280,1279,Airlines,uspds_csv,ts_drift_adapt,2,0.775,0.0,0.16666666666666666,0.5929081439971924,0.009948063641786575,0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1764683803.8383985,0.4838041365146637,0.3030613362789154
6,1536,1535,Airlines,uspds_csv,ts_drift_adapt,2,0.765625,0.0,0.16666666666666666,0.594730794429779,0.012386989779770374,0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1764683803.8468103,0.4104064404964447,0.055020738393068314
7,1792,1791,Airlines,uspds_csv,ts_drift_adapt,2,0.7578125,0.0,0.16666666666666666,0.581995964050293,0.013228975236415863,0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1764683803.8550622,0.48190903663635254,0.2103339582681656
8,2048,2047,Airlines,uspds_csv,ts_drift_adapt,2,0.7548828125,0.0,0.3333333333333333,0.585830569267273,0.015524196438491344,0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1764683803.8632286,0.6615448594093323,0.07066013664007187
9,2304,2303,Airlines,uspds_csv,ts_drift_adapt,2,0.7473958333333334,0.0,0.16666666666666666,0.5774192214012146,0.015051214024424553,0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1764683803.8717878,0.43821313977241516,0.18742726743221283
10,2560,2559,Airlines,uspds_csv,ts_drift_adapt,2,0.7421875,0.0,0.25,0.5751530528068542,0.013643061742186546,0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1764683803.8799317,0.6168377995491028,0.18384423851966858
11,2816,2815,Airlines,uspds_csv,ts_drift_adapt,2,0.7379261363636364,0.0,0.16666666666666666,0.5645211935043335,0.011846126988530159,0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1764683803.8909214,0.4604857265949249,0.21095523238182068
12,3072,3071,Airlines,uspds_csv,ts_drift_adapt,2,0.7272135416666666,0.0,0.4166666666666667,0.5609217286109924,0.010824228636920452,0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1764683803.9018178,0.9259521961212158,0.20616960525512695
13,3328,3327,Airlines,uspds_csv,ts_drift_adapt,2,0.7238581730769231,0.0,0.25,0.5589353442192078,0.009180307388305664,0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1764683803.9127634,0.606386661529541,0.19550791382789612
14,3584,3583,Airlines,uspds_csv,ts_drift_adapt,2,0.7181919642857143,0.0,0.4166666666666667,0.5609438419342041,0.0079909423366189,0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1764683803.923318,0.8611793518066406,0.20625239610671997
15,3840,3839,Airlines,uspds_csv,ts_drift_adapt,2,0.7083333333333334,0.0,0.3333333333333333,0.558321475982666,0.005966418422758579,0,0.0,mild_drift,0.965150910949707,0.0006499954223632813,0.5600042724609375,0.8550013732910156,1764683803.9313257,0.6416047215461731,0.22836294770240784
16,4096,4095,Airlines,uspds_csv,ts_drift_adapt,2,0.701904296875,0.0,0.5833333333333334,0.5483056902885437,0.0036889188922941685,0,0.0,mild_drift,0.9651504554748535,0.0006499977111816407,0.5600021362304688,0.8550006866455078,1764683803.939846,1.0293787717819214,0.2222473919391632
17,4352,4351,Airlines,uspds_csv,ts_drift_adapt,2,0.6927849264705882,0.0,0.5833333333333334,0.545738697052002,0.0031455212738364935,0,0.0,mild_drift,0.9651502277374266,0.0006499988555908204,0.5600010681152343,0.8550003433227539,1764683803.9487002,0.9406309723854065,0.2573469281196594
18,4608,4607,Airlines,uspds_csv,ts_drift_adapt,2,0.685546875,0.0,0.5,0.547919750213623,0.0035230200737714767,0,0.0,mild_drift,0.9651501138687133,0.0006499994277954103,0.5600005340576171,0.8550001716613769,1764683803.9574878,0.8277609944343567,0.2863524258136749
19,4864,4863,Airlines,uspds_csv,ts_drift_adapt,2,0.6763980263157895,0.0,0.4166666666666667,0.5491382479667664,0.003747653216123581,0,0.0,mild_drift,0.9651500569343566,0.0006499997138977051,0.5600002670288085,0.8550000858306884,1764683803.966199,0.7732239365577698,0.30129939317703247
20,5120,5119,Airlines,uspds_csv,ts_drift_adapt,2,0.671484375,0.0015933993570754435,0.5,0.5542874932289124,0.005503918509930372,0,0.0,mild_drift,0.9651500284671783,0.0006499998569488527,0.5600001335144043,0.8550000429153441,1764683803.9753296,0.8045918941497803,0.454669326543808
21,5376,5375,Airlines,uspds_csv,ts_drift_adapt,2,0.6646205357142857,0.0014714832641958538,0.4166666666666667,0.5592900514602661,0.005712138023227453,0,0.0,stable,0.9800750142335892,0.0005249999284744263,0.6300000667572021,0.9000000214576721,1764683803.9843922,0.716694176197052,0.3441626727581024
22,5632,5631,Airlines,uspds_csv,ts_drift_adapt,2,0.6603338068181818,0.0013780850734884426,0.25,0.5571964383125305,0.006400597747415304,0,0.0,stable,0.9875375071167947,0.0004624999642372132,0.665000033378601,0.9225000107288361,1764683803.9933648,0.5599368810653687,0.024485928937792778
23,5888,5887,Airlines,uspds_csv,ts_drift_adapt,2,0.6520040760869565,0.0009317836950106076,0.5833333333333334,0.5671433806419373,0.007039228454232216,0,0.0,stable,0.9912687535583973,0.0004312499821186066,0.6825000166893005,0.9337500053644181,1764683804.0025191,0.7590670585632324,0.027064748108386993
24,6144,6143,Airlines,uspds_csv,ts_drift_adapt,2,0.6446940104166666,0.0013238887004237586,0.4166666666666667,0.5591699481010437,0.009736444801092148,0,0.0,stable,0.9931343767791987,0.00041562499105930327,0.6912500083446502,0.9393750026822091,1764683804.0112903,0.6950082778930664,0.03735809400677681
25,6400,6399,Airlines,uspds_csv,ts_drift_adapt,2,0.64078125,0.0012232191707362355,0.4166666666666667,0.5661922097206116,0.008987382054328918,1,0.0,stable,0.9940671883895993,0.0004078124955296516,0.6956250041723251,0.9421875013411045,1764683804.0202162,0.7243177890777588,0.03447521850466728
26,6656,6655,Airlines,uspds_csv,ts_drift_adapt,2,0.6362680288461539,-0.00014101374983360737,0.4166666666666667,0.5618081092834473,0.009702169336378574,0,0.0,mild_drift,0.9796085941947996,0.0005289062477648258,0.6278125020861625,0.8985937506705522,1764683804.0290902,0.6519553661346436,0.037242937833070755
27,6912,6911,Airlines,uspds_csv,ts_drift_adapt,2,0.6316550925925926,0.0005061662315332809,0.5,0.5675626397132874,0.010638469830155373,0,0.0,mild_drift,0.9723792970973998,0.000589453123882413,0.5939062510430813,0.8767968753352762,1764683804.0382142,0.7704922556877136,0.040842704474925995
