step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.625,0.08236875513404525,0.25,0.6827183961868286,0.004218007437884808,0,0.0,0.0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1764759579.751146,0.6628023982048035,0.01699654385447502
2,512,511,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.658203125,0.039492303074482225,0.25,0.6828973889350891,0.006542850285768509,0,0.0,0.0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1764759579.760143,0.6529143452644348,0.026437409222126007
3,768,767,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.6966145833333334,0.03332036820951618,0.16666666666666666,0.682112455368042,0.008704179897904396,0,0.0,0.0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1764759579.768171,0.525774359703064,0.03568316996097565
4,1024,1023,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.7080078125,0.014167224769460616,0.25,0.6810126304626465,0.013767816126346588,0,0.0,0.0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1764759579.7771287,0.5992924571037292,0.0572812519967556
5,1280,1279,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.7078125,0.002400640170711902,0.3333333333333333,0.6817653775215149,0.017564622685313225,0,0.0,0.0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1764759579.785332,0.6632540225982666,0.07427358627319336
6,1536,1535,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.7102864583333334,-0.001195247134922181,0.3333333333333333,0.681495726108551,0.02190278097987175,0,0.0,0.0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1764759579.7940679,0.6214519143104553,0.09305891394615173
7,1792,1791,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.7114955357142857,3.022152376917347e-05,0.5,0.6762781739234924,0.02090609259903431,0,0.0,0.0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1764759579.802968,0.7011008858680725,0.08946698158979416
8,2048,2047,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.71435546875,-0.0015883897072346972,0.25,0.6776663064956665,0.019265957176685333,0,0.0,0.0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1764759579.8119893,0.5138520002365112,0.082552470266819
9,2304,2303,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.7122395833333334,-0.0005266094994062529,0.08333333333333333,0.6766284108161926,0.01914665289223194,0,0.0,0.0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1764759579.821184,0.3715568482875824,0.0816044732928276
10,2560,2559,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.71015625,-0.0021525345038616696,0.16666666666666666,0.6739726066589355,0.017014479264616966,0,0.0,0.0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1764759579.8305104,0.5149574875831604,0.07251568883657455
11,2816,2815,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.7073863636363636,-0.0039007202660937272,0.3333333333333333,0.6726382970809937,0.016447849571704865,0,0.0,0.0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1764759579.8395064,0.6586498618125916,0.07025610655546188
12,3072,3071,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.69921875,-0.004569623048566985,0.3333333333333333,0.6701384782791138,0.01630503311753273,0,0.0,0.0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1764759579.8483603,0.7062477469444275,0.06956274062395096
13,3328,3327,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.6986177884615384,-0.0016179598342672677,0.5,0.6660605072975159,0.012963768094778061,0,0.0,0.0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1764759579.8573337,0.800142228603363,0.05502822995185852
14,3584,3583,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.6941964285714286,-0.003626076683141625,0.25,0.6646260619163513,0.011358864605426788,0,0.0,0.0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1764759579.8665192,0.5558051466941833,0.048059310764074326
15,3840,3839,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.6859375,-0.005698401667825148,0.5833333333333334,0.6660095453262329,0.009242412634193897,0,0.0,0.0,0.0,mild_drift,0.965150910949707,0.0006499954223632813,0.5600042724609375,0.8550013732910156,1764759579.8760066,0.8716322779655457,0.03884875029325485
16,4096,4095,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.681396484375,-0.0037330529162128666,0.4166666666666667,0.660439670085907,0.006598054431378841,0,0.0,0.0,0.0,mild_drift,0.9651504554748535,0.0006499977111816407,0.5600021362304688,0.8550006866455078,1764759579.8856924,0.7433310151100159,0.027318734675645828
17,4352,4351,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.6730238970588235,-0.005735370064213877,0.5833333333333334,0.6598962545394897,0.004570024088025093,0,0.0,0.0,0.0,mild_drift,0.9651502277374266,0.0006499988555908204,0.5600010681152343,0.8550003433227539,1764759579.895039,0.7986343502998352,0.018819985911250114
18,4608,4607,Airlines,uspds_csv,ts_drift_adapt_severity_s2p0,3,0.6668836805555556,-0.005285320317016702,0.5,0.6607094407081604,0.003562072291970253,0,0.0,0.0,0.0,mild_drift,0.9651501138687133,0.0006499994277954103,0.5600005340576171,0.8550001716613769,1764759579.9041798,0.7407729029655457,0.014543794095516205
