step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,Airlines,uspds_csv,ts_drift_adapt,3,0.7421875,-0.03847572218807621,0.16666666666666666,0.6686912775039673,0.0033957259729504585,0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1764683818.6253583,0.5942233204841614,0.013612900860607624
2,512,511,Airlines,uspds_csv,ts_drift_adapt,3,0.7421875,-0.04293077374155119,0.25,0.6688895225524902,0.0036937473341822624,0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1764683818.6369097,0.619475781917572,0.014955283142626286
3,768,767,Airlines,uspds_csv,ts_drift_adapt,3,0.76953125,-0.02972457049359098,0.16666666666666666,0.6687012910842896,0.00682086544111371,0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1764683818.646728,0.4903910160064697,0.028190944343805313
4,1024,1023,Airlines,uspds_csv,ts_drift_adapt,3,0.771484375,-0.023090586145648313,0.16666666666666666,0.6682862639427185,0.011105341836810112,0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1764683818.6550162,0.50931715965271,0.04689113795757294
5,1280,1279,Airlines,uspds_csv,ts_drift_adapt,3,0.76015625,-0.02112090470646949,0.3333333333333333,0.6639282703399658,0.012964730150997639,0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1764683818.6629353,0.6734662055969238,0.05501624196767807
6,1536,1535,Airlines,uspds_csv,ts_drift_adapt,3,0.7532552083333334,-0.018218453530349787,0.3333333333333333,0.6600571870803833,0.015341829508543015,0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1764683818.671647,0.6158768534660339,0.06576558202505112
7,1792,1791,Airlines,uspds_csv,ts_drift_adapt,3,0.7472098214285714,-0.016015419660066452,0.5,0.6596498489379883,0.014736104756593704,0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1764683818.6806252,0.7839577794075012,0.06316167116165161
8,2048,2047,Airlines,uspds_csv,ts_drift_adapt,3,0.74560546875,-0.01416204420078547,0.25,0.6574773192405701,0.012918272987008095,0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1764683818.689644,0.5192193388938904,0.055199433118104935
9,2304,2303,Airlines,uspds_csv,ts_drift_adapt,3,0.7391493055555556,-0.012841331004397704,0.08333333333333333,0.654934287071228,0.01153421588242054,0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1764683818.698709,0.3968636989593506,0.04919906333088875
10,2560,2559,Airlines,uspds_csv,ts_drift_adapt,3,0.734765625,-0.011710474239285056,0.16666666666666666,0.6519777774810791,0.009527638554573059,0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1764683818.7078924,0.49633774161338806,0.04035148397088051
11,2816,2815,Airlines,uspds_csv,ts_drift_adapt,3,0.7311789772727273,-0.010755665643130649,0.25,0.6453064680099487,0.008274511434137821,0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1764683818.7171516,0.549004316329956,0.03496445715427399
12,3072,3071,Airlines,uspds_csv,ts_drift_adapt,3,0.720703125,-0.010712313638873145,0.3333333333333333,0.6472184062004089,0.007631590124219656,0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1764683818.7268102,0.6534671187400818,0.03217194229364395
13,3328,3327,Airlines,uspds_csv,ts_drift_adapt,3,0.7175480769230769,-0.010543072576576287,0.5,0.6462645530700684,0.008126127533614635,0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1764683818.736056,0.8161404132843018,0.03428219258785248
14,3584,3583,Airlines,uspds_csv,ts_drift_adapt,3,0.7123325892857143,-0.009883736819953425,0.25,0.6469924449920654,0.005815645679831505,0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1764683818.7456696,0.5829409956932068,0.024267781525850296
15,3840,3839,Airlines,uspds_csv,ts_drift_adapt,3,0.7028645833333333,-0.009362329524511898,0.5833333333333334,0.6427802443504333,0.004529990255832672,0,0.0,mild_drift,0.965150910949707,0.0006499954223632813,0.5600042724609375,0.8550013732910156,1764683818.7552888,0.8673141002655029,0.018805064260959625
16,4096,4095,Airlines,uspds_csv,ts_drift_adapt,3,0.69677734375,-0.008196399672286704,0.4166666666666667,0.6429843306541443,0.0037164289969950914,0,0.0,mild_drift,0.9651504554748535,0.0006499977111816407,0.5600021362304688,0.8550006866455078,1764683818.7646863,0.7547418475151062,0.015191096812486649
