step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,Electricity,uspds_csv,ts_drift_adapt,3,0.5078125,0.03627128772034658,0.6666666666666666,0.6872586011886597,0.00282081076875329,0,0.0,0.0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1764759182.8867059,0.7986558079719543,0.01132218074053526
2,512,511,Electricity,uspds_csv,ts_drift_adapt,3,0.4765625,-0.038256658595641646,0.4166666666666667,0.6865143179893494,0.003195019206032157,0,0.0,0.0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1764759182.8958342,0.7165618538856506,0.012819765135645866
3,768,767,Electricity,uspds_csv,ts_drift_adapt,3,0.4830729166666667,-0.028969464618375216,0.3333333333333333,0.6848052144050598,0.003561041783541441,0,0.0,0.0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1764759182.9045072,0.6894989013671875,0.014310026541352272
4,1024,1023,Electricity,uspds_csv,ts_drift_adapt,3,0.482421875,-0.021409858773224127,0.5,0.6863901019096375,0.0035916068591177464,0,0.0,0.0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1764759182.913074,0.7468501925468445,0.014502630569040775
5,1280,1279,Electricity,uspds_csv,ts_drift_adapt,3,0.44296875,-0.04836078755714844,0.5,0.6867476105690002,0.004115510266274214,0,0.0,0.0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1764759182.9222548,0.7227485775947571,0.01664706878364086
6,1536,1535,Electricity,uspds_csv,ts_drift_adapt,3,0.4095052083333333,-0.05854570321404145,0.9166666666666666,0.6857019662857056,0.004872239660471678,0,0.0,0.0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1764759182.931817,0.8907787799835205,0.019709592685103416
7,1792,1791,Electricity,uspds_csv,ts_drift_adapt,3,0.42299107142857145,-0.04234222780759847,0.5,0.6865594387054443,0.0033125055488198996,0,0.0,0.0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1764759182.9411669,0.6844189167022705,0.013380700722336769
8,2048,2047,Electricity,uspds_csv,ts_drift_adapt,3,0.43359375,-0.022241040416662364,0.6666666666666666,0.6856371164321899,0.0030045509338378906,0,0.0,0.0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1764759182.9505882,0.7078097462654114,0.012053163722157478
9,2304,2303,Electricity,uspds_csv,ts_drift_adapt,3,0.4409722222222222,-0.03185893388151567,0.6666666666666666,0.6861570477485657,0.00385492155328393,0,0.0,0.0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1764759182.9607534,0.7000630497932434,0.015470811165869236
10,2560,2559,Electricity,uspds_csv,ts_drift_adapt,3,0.448828125,-0.036220201382713174,0.4166666666666667,0.6862998604774475,0.0038031418807804585,0,0.0,0.0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1764759182.9709373,0.6848890781402588,0.015250228345394135
11,2816,2815,Electricity,uspds_csv,ts_drift_adapt,3,0.4520596590909091,-0.048669845355102076,0.6666666666666666,0.6862699389457703,0.005073757376521826,0,0.0,0.0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1764759182.9815066,0.72098308801651,0.02044835314154625
12,3072,3071,Electricity,uspds_csv,ts_drift_adapt,3,0.4690755208333333,-0.027118510646672214,0.25,0.6868276596069336,0.005223637446761131,0,0.0,0.0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1764759182.9918113,0.6098694801330566,0.021075952798128128
13,3328,3327,Electricity,uspds_csv,ts_drift_adapt,3,0.4753605769230769,-0.030186748438326087,0.3333333333333333,0.6869368553161621,0.005896164570003748,0,0.0,0.0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1764759183.0021899,0.6543427109718323,0.02383941039443016
14,3584,3583,Electricity,uspds_csv,ts_drift_adapt,3,0.48046875,-0.033345937741655424,0.5,0.6868401765823364,0.006702905520796776,0,0.0,0.0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1764759183.0123265,0.6783490180969238,0.02713777869939804
