step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.16015625,-0.011615938832524628,0.9166666666666666,1.7292448282241821,0.006069864612072706,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96,0.00115,0.45,0.78,1767764336.9819627,2.0724363327026367,0.024548033252358437
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.1875,-0.0016412484774951444,0.75,1.7299128770828247,0.008115055039525032,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767764336.9940054,1.8001055717468262,0.032949212938547134
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.19010416666666666,0.0018012445722357508,1.0,1.7333216667175293,0.00897799339145422,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767764337.0075395,1.8794255256652832,0.03636724874377251
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.189453125,0.003825669492161128,0.8333333333333334,1.7322007417678833,0.009976683184504509,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767764337.019553,1.7499068975448608,0.04039156809449196
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.190625,0.004948693417374815,0.6666666666666666,1.7310420274734497,0.01217722985893488,0,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767764337.0323865,1.7713570594787598,0.0498400554060936
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.19270833333333334,0.00995379430904327,0.6666666666666666,1.7315194606781006,0.0135574322193861,0,0.0,0.0013802023604512215,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767764337.0431626,1.676362156867981,0.055161237716674805
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.19587053571428573,0.008540169666905377,0.75,1.735195279121399,0.015270467847585678,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767764337.0552511,1.718319296836853,0.06295342743396759
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.20068359375,0.01485804286629407,0.4166666666666667,1.7333341836929321,0.0184132419526577,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767764337.0700982,1.5730613470077515,0.07671906799077988
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.203125,0.01657034188709774,0.8333333333333334,1.7306238412857056,0.019138870760798454,0,0.0,0.4166666666666667,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767764337.0823276,1.7859538793563843,0.07950709015130997
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,error_divergence_ph_meta,or,2,0.5,,0.20234375,0.016256406540952437,0.9166666666666666,1.7322264909744263,0.020536994561553,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767764337.0940375,1.7263035774230957,0.08570189028978348
