step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.09375,-0.027578808955327175,0.8333333333333334,1.72173011302948,0.006217719987034798,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96,0.00115,0.45,0.78,1767764347.2780542,1.883696436882019,0.025058452039957047
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.12890625,-0.015204595166539221,0.9166666666666666,1.7181771993637085,0.007421361748129129,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767764347.2924237,1.8814443349838257,0.029819641262292862
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.15104166666666666,-0.001131615250814752,0.8333333333333334,1.7237138748168945,0.01206938549876213,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767764347.323002,1.8873997926712036,0.048858556896448135
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.162109375,0.0009619779904893808,0.6666666666666666,1.7332656383514404,0.01838594488799572,0,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767764347.3435621,1.6503405570983887,0.07535305619239807
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.1625,-0.0069568790912026435,0.75,1.7340410947799683,0.027112575247883797,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767764347.3555348,1.7953382730484009,0.1118246391415596
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.16796875,-0.003488937384692548,0.6666666666666666,1.741733193397522,0.035179559141397476,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767764347.369568,1.6271976232528687,0.14632442593574524
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.16852678571428573,-0.006015566776709633,0.75,1.748229742050171,0.04291703924536705,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767764347.381848,1.7938499450683594,0.18069350719451904
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.16845703125,-0.006099928517814872,0.75,1.7511366605758667,0.039976347237825394,0,0.0,0.0029406920075416565,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767764347.3947036,1.6445704698562622,0.16904619336128235
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.1697048611111111,-0.005135652373802522,0.8333333333333334,1.75494384765625,0.040464840829372406,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767764347.4087996,1.8310346603393555,0.17274752259254456
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.172265625,-0.003232008498355149,0.8333333333333334,1.756056547164917,0.035503339022397995,0,0.0,0.004961501806974411,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767764347.4220538,1.8525867462158203,0.15207502245903015
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.1729403409090909,-0.004180266849911214,0.8333333333333334,1.7589261531829834,0.0313279964029789,0,0.0,0.004175342619419098,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1767764347.4381065,1.8774968385696411,0.13649725914001465
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.17317708333333334,-0.004332869065183732,0.8333333333333334,1.758164405822754,0.0267888605594635,0,0.0,0.004539135843515396,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1767764347.4542127,1.7081996202468872,0.11727797985076904
13,3328,3327,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,3,error_divergence_ph_meta,or,2,0.5,,0.17427884615384615,-0.003736899778033729,0.9166666666666666,1.7571063041687012,0.022326042875647545,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1767764347.4715447,1.690904140472412,0.09806649386882782
