dataset_name,model_variant,seed,drift_index,true_drift_step,signal_name,pre_mean,post_mean,delta
sea_abrupt4,ts_drift_adapt,4,0,10000,student_error_rate,0.06666666666666664,0.0,-0.06666666666666664
sea_abrupt4,ts_drift_adapt,4,0,10000,teacher_entropy,0.17894382871687411,0.1328462064266204,-0.046097622290253715
sea_abrupt4,ts_drift_adapt,4,0,10000,divergence_js,0.012641360682900948,0.0106628471985459,-0.0019785134843550486
sea_abrupt4,ts_drift_adapt,4,0,10000,metric_accuracy,0.8761167859085005,0.88012,0.004003214091499507
sea_abrupt4,ts_drift_adapt,4,1,20000,student_error_rate,0.06666666666666664,0.0,-0.06666666666666664
sea_abrupt4,ts_drift_adapt,4,1,20000,teacher_entropy,0.17894382871687411,0.1328462064266204,-0.046097622290253715
sea_abrupt4,ts_drift_adapt,4,1,20000,divergence_js,0.012641360682900948,0.0106628471985459,-0.0019785134843550486
sea_abrupt4,ts_drift_adapt,4,1,20000,metric_accuracy,0.8761167859085005,0.88012,0.004003214091499507
sea_abrupt4,ts_drift_adapt,4,2,30000,student_error_rate,0.06666666666666664,0.0,-0.06666666666666664
sea_abrupt4,ts_drift_adapt,4,2,30000,teacher_entropy,0.17894382871687411,0.1328462064266204,-0.046097622290253715
sea_abrupt4,ts_drift_adapt,4,2,30000,divergence_js,0.012641360682900948,0.0106628471985459,-0.0019785134843550486
sea_abrupt4,ts_drift_adapt,4,2,30000,metric_accuracy,0.8761167859085005,0.88012,0.004003214091499507
sea_abrupt4,ts_drift_adapt,4,3,40000,student_error_rate,0.06666666666666664,0.0,-0.06666666666666664
sea_abrupt4,ts_drift_adapt,4,3,40000,teacher_entropy,0.17894382871687411,0.1328462064266204,-0.046097622290253715
sea_abrupt4,ts_drift_adapt,4,3,40000,divergence_js,0.012641360682900948,0.0106628471985459,-0.0019785134843550486
sea_abrupt4,ts_drift_adapt,4,3,40000,metric_accuracy,0.8761167859085005,0.88012,0.004003214091499507
sea_abrupt4,ts_drift_adapt,42,0,1500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,0,1500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,0,1500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,0,1500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,1,3000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,1,3000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,1,3000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,1,3000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,2,4500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,2,4500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,2,4500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,2,4500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,3,6000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,3,6000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,3,6000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,3,6000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,4,7500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,4,7500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,4,7500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,4,7500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,5,9000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,5,9000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,5,9000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,5,9000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,6,10500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,6,10500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,6,10500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,6,10500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,7,12000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,7,12000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,7,12000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,7,12000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,8,13500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,8,13500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,8,13500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,8,13500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,9,15000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,9,15000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,9,15000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,9,15000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,10,16500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,10,16500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,10,16500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,10,16500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,11,18000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,11,18000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,11,18000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,11,18000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,12,19500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,12,19500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,12,19500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,12,19500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,13,21000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,13,21000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,13,21000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,13,21000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,14,22500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,14,22500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,14,22500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,14,22500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,15,24000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,15,24000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,15,24000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,15,24000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,16,25500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,16,25500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,16,25500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,16,25500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,17,27000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,17,27000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,17,27000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,17,27000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,18,28500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,18,28500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,18,28500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,18,28500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,19,30000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,19,30000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,19,30000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,19,30000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,20,31500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,20,31500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,20,31500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,20,31500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,21,33000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,21,33000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,21,33000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,21,33000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,22,34500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,22,34500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,22,34500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,22,34500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,23,36000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,23,36000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,23,36000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,23,36000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,24,37500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,24,37500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,24,37500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,24,37500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,25,39000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,25,39000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,25,39000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,25,39000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,26,40500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,26,40500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,26,40500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,26,40500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,27,42000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,27,42000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,27,42000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,27,42000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,28,43500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,28,43500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,28,43500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,28,43500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,29,45000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,29,45000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,29,45000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,29,45000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,30,46500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,30,46500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,30,46500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,30,46500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,31,48000,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,31,48000,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,31,48000,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,31,48000,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,42,32,49500,student_error_rate,0.13333333333333328,0.0,-0.13333333333333328
sea_abrupt4,ts_drift_adapt,42,32,49500,teacher_entropy,0.2676842042803764,0.2418557554483413,-0.02582844883203514
sea_abrupt4,ts_drift_adapt,42,32,49500,divergence_js,0.013938181181438218,0.0141887012869119,0.0002505201054736825
sea_abrupt4,ts_drift_adapt,42,32,49500,metric_accuracy,0.8302852856609513,0.83424,0.003954714339048704
sea_abrupt4,ts_drift_adapt,5,0,10000,student_error_rate,0.08666666666666664,0.0,-0.08666666666666664
sea_abrupt4,ts_drift_adapt,5,0,10000,teacher_entropy,0.22495462343096734,0.1731926351785659,-0.05176198825240144
sea_abrupt4,ts_drift_adapt,5,0,10000,divergence_js,0.010858411602675866,0.0031144691165536,-0.007743942486122266
sea_abrupt4,ts_drift_adapt,5,0,10000,metric_accuracy,0.8565900980160805,0.8616,0.005009901983919485
sea_abrupt4,ts_drift_adapt,5,1,20000,student_error_rate,0.08666666666666664,0.0,-0.08666666666666664
sea_abrupt4,ts_drift_adapt,5,1,20000,teacher_entropy,0.22495462343096734,0.1731926351785659,-0.05176198825240144
sea_abrupt4,ts_drift_adapt,5,1,20000,divergence_js,0.010858411602675866,0.0031144691165536,-0.007743942486122266
sea_abrupt4,ts_drift_adapt,5,1,20000,metric_accuracy,0.8565900980160805,0.8616,0.005009901983919485
sea_abrupt4,ts_drift_adapt,5,2,30000,student_error_rate,0.08666666666666664,0.0,-0.08666666666666664
sea_abrupt4,ts_drift_adapt,5,2,30000,teacher_entropy,0.22495462343096734,0.1731926351785659,-0.05176198825240144
sea_abrupt4,ts_drift_adapt,5,2,30000,divergence_js,0.010858411602675866,0.0031144691165536,-0.007743942486122266
sea_abrupt4,ts_drift_adapt,5,2,30000,metric_accuracy,0.8565900980160805,0.8616,0.005009901983919485
sea_abrupt4,ts_drift_adapt,5,3,40000,student_error_rate,0.08666666666666664,0.0,-0.08666666666666664
sea_abrupt4,ts_drift_adapt,5,3,40000,teacher_entropy,0.22495462343096734,0.1731926351785659,-0.05176198825240144
sea_abrupt4,ts_drift_adapt,5,3,40000,divergence_js,0.010858411602675866,0.0031144691165536,-0.007743942486122266
sea_abrupt4,ts_drift_adapt,5,3,40000,metric_accuracy,0.8565900980160805,0.8616,0.005009901983919485
sine_abrupt4,ts_drift_adapt,1,0,10000,student_error_rate,0.15666666666666662,0.0,-0.15666666666666662
sine_abrupt4,ts_drift_adapt,1,0,10000,teacher_entropy,0.6633397978544235,0.5854676365852356,-0.07787216126918795
sine_abrupt4,ts_drift_adapt,1,0,10000,divergence_js,0.004737804163596545,0.0107638807967305,0.006026076633133954
sine_abrupt4,ts_drift_adapt,1,0,10000,metric_accuracy,0.6569995954048963,0.67296,0.015960404595103728
sine_abrupt4,ts_drift_adapt,1,1,20000,student_error_rate,0.15666666666666662,0.0,-0.15666666666666662
sine_abrupt4,ts_drift_adapt,1,1,20000,teacher_entropy,0.6633397978544235,0.5854676365852356,-0.07787216126918795
sine_abrupt4,ts_drift_adapt,1,1,20000,divergence_js,0.004737804163596545,0.0107638807967305,0.006026076633133954
sine_abrupt4,ts_drift_adapt,1,1,20000,metric_accuracy,0.6569995954048963,0.67296,0.015960404595103728
sine_abrupt4,ts_drift_adapt,1,2,30000,student_error_rate,0.15666666666666662,0.0,-0.15666666666666662
sine_abrupt4,ts_drift_adapt,1,2,30000,teacher_entropy,0.6633397978544235,0.5854676365852356,-0.07787216126918795
sine_abrupt4,ts_drift_adapt,1,2,30000,divergence_js,0.004737804163596545,0.0107638807967305,0.006026076633133954
sine_abrupt4,ts_drift_adapt,1,2,30000,metric_accuracy,0.6569995954048963,0.67296,0.015960404595103728
sine_abrupt4,ts_drift_adapt,1,3,40000,student_error_rate,0.15666666666666662,0.0,-0.15666666666666662
sine_abrupt4,ts_drift_adapt,1,3,40000,teacher_entropy,0.6633397978544235,0.5854676365852356,-0.07787216126918795
sine_abrupt4,ts_drift_adapt,1,3,40000,divergence_js,0.004737804163596545,0.0107638807967305,0.006026076633133954
sine_abrupt4,ts_drift_adapt,1,3,40000,metric_accuracy,0.6569995954048963,0.67296,0.015960404595103728
sine_abrupt4,ts_drift_adapt,2,0,10000,student_error_rate,0.19166666666666665,0.0,-0.19166666666666665
sine_abrupt4,ts_drift_adapt,2,0,10000,teacher_entropy,0.6643060171604156,0.5979695916175842,-0.06633642554283137
sine_abrupt4,ts_drift_adapt,2,0,10000,divergence_js,0.006134716969099781,0.0072687277570366,0.0011340107879368195
sine_abrupt4,ts_drift_adapt,2,0,10000,metric_accuracy,0.6240479160405772,0.63804,0.013992083959422863
sine_abrupt4,ts_drift_adapt,2,1,20000,student_error_rate,0.19166666666666665,0.0,-0.19166666666666665
sine_abrupt4,ts_drift_adapt,2,1,20000,teacher_entropy,0.6643060171604156,0.5979695916175842,-0.06633642554283137
sine_abrupt4,ts_drift_adapt,2,1,20000,divergence_js,0.006134716969099781,0.0072687277570366,0.0011340107879368195
sine_abrupt4,ts_drift_adapt,2,1,20000,metric_accuracy,0.6240479160405772,0.63804,0.013992083959422863
