step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.671875,0.058823529411764705,0.3333333333333333,0.6016812920570374,0.004123091232031584,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.97515,0.00115,0.9,0.8775,1767764681.4986632,0.6787188649177551,0.016359452158212662
2,128,127,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.671875,0.030652722683014784,0.5,0.6046638488769531,0.0032857819460332394,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764681.5077004,0.8143380284309387,0.013108325190842152
3,192,191,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6927083333333334,0.118580765639589,0.0,0.6122123003005981,0.007443176116794348,0,0.0,0.5,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764681.5190415,0.31962355971336365,0.02983740344643593
4,256,255,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6640625,0.09391719483085027,0.6666666666666666,0.6105261445045471,0.008032075129449368,0,0.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764681.526675,0.8804183602333069,0.03263819217681885
5,320,319,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.68125,0.08299151542394777,0.0,0.6086302995681763,0.006178576964884996,0,0.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764681.5342553,0.3441263735294342,0.02533807046711445
6,384,383,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6796875,0.11231393775372124,0.6666666666666666,0.6182185411453247,0.008418983779847622,0,0.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764681.5440466,0.7584359049797058,0.03532372787594795
7,448,447,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6808035714285714,0.10239309533150266,0.3333333333333333,0.6141629815101624,0.008252509869635105,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764681.5545642,0.5237898230552673,0.03367600217461586
8,512,511,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.68359375,0.1111111111111111,0.5,0.5985721945762634,0.008098769932985306,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764681.5649705,0.6446530222892761,0.0321585014462471
9,576,575,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6927083333333334,0.14013899197085217,0.3333333333333333,0.6042410731315613,0.009646025486290455,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764681.575596,0.5430191159248352,0.038974370807409286
10,640,639,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.703125,0.161090031045188,0.0,0.602546215057373,0.009386751800775528,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764681.5845888,0.44208502769470215,0.03775780647993088
11,704,703,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.703125,0.16456961162843503,0.16666666666666666,0.6034845113754272,0.00860003475099802,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1767764681.5935144,0.6111467480659485,0.034578192979097366
12,768,767,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7109375,0.1752960297190619,0.16666666666666666,0.6045525670051575,0.008600270375609398,0,0.0,2.3562461137771606e-07,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1767764681.6023867,0.4347163736820221,0.035292770713567734
13,832,831,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7163461538461539,0.1866855547547451,0.16666666666666666,0.5979761481285095,0.006827731151133776,0,0.0,0.0017725392244756222,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1767764681.6137767,0.5674558281898499,0.02793189510703087
14,896,895,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7209821428571429,0.20277888502932653,0.0,0.6067992448806763,0.008258925750851631,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1767764681.6230283,0.27848660945892334,0.034088440239429474
15,960,959,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7229166666666667,0.21468770181751096,0.16666666666666666,0.5960139632225037,0.009282710961997509,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1767764681.6321495,0.47016477584838867,0.039127200841903687
16,1024,1023,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7265625,0.22163101313932024,0.16666666666666666,0.6044235229492188,0.009504101239144802,0,0.0,0.0002213902771472931,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1767764681.642624,0.27056702971458435,0.041929978877305984
17,1088,1087,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7233455882352942,0.2192479711623739,0.3333333333333333,0.5927354097366333,0.01105428859591484,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1767764681.653221,0.7065412998199463,0.04838500916957855
18,1152,1151,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7265625,0.21820062047569805,0.16666666666666666,0.5849960446357727,0.012072664685547352,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1767764681.662316,0.3880084455013275,0.053890570998191833
19,1216,1215,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7335526315789473,0.21872905454444494,0.16666666666666666,0.5801517367362976,0.011042613536119461,0,0.0,0.0010300511494278908,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1767764681.6811574,0.2932991683483124,0.04834577068686485
20,1280,1279,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.73046875,0.2102608857381988,0.3333333333333333,0.5785418152809143,0.008171571418642998,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1767764681.7106109,0.6391131281852722,0.03541019186377525
21,1344,1343,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.7291666666666666,0.21246365893000307,0.16666666666666666,0.5770160555839539,0.00850585661828518,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1767764682.6536505,0.2784169018268585,0.3290063142776489
