track,phase,group,dataset,base_dataset_name,dataset_kind,seed,run_id,log_path,horizon,confirm_rule,perm_stat,perm_alpha,perm_pre_n,perm_post_n,perm_side,perm_n_perm,delta_k,acc_final,confirm_rate_per_10k,MTFA_win,miss_tol500,conf_P90
AL,stability,A_weighted_n5,sea_abrupt4,sea_abrupt4,drift,4,20260113-004229-bzy_A_weighted_n5__sea_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed4/20260113-004229-bzy_A_weighted_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87414,,,0.0,250.20000000000005
AL,stability,A_weighted_n5,sea_abrupt4,sea_abrupt4,drift,5,20260113-004229-bzy_A_weighted_n5__sea_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed5/20260113-004229-bzy_A_weighted_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.86842,,,0.0,279.0
AL,stability,A_weighted_n5,sea_abrupt4,sea_abrupt4,drift,6,20260113-004229-bzy_A_weighted_n5__sea_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed6/20260113-004229-bzy_A_weighted_n5/sea_abrupt4__ts_drift_adapt__seed6.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87236,,,0.0,213.40000000000003
AL,stability,A_weighted_n5,sea_abrupt4,sea_abrupt4,drift,7,20260113-004229-bzy_A_weighted_n5__sea_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed7/20260113-004229-bzy_A_weighted_n5/sea_abrupt4__ts_drift_adapt__seed7.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.88366,,,0.0,263.0
AL,stability,A_weighted_n5,sea_abrupt4,sea_abrupt4,drift,8,20260113-004229-bzy_A_weighted_n5__sea_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed8/20260113-004229-bzy_A_weighted_n5/sea_abrupt4__ts_drift_adapt__seed8.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8762,,,0.0,181.40000000000003
AL,stability,A_weighted_n5,sea_abrupt4,sea_abrupt4,drift,9,20260113-004229-bzy_A_weighted_n5__sea_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed9/20260113-004229-bzy_A_weighted_n5/sea_abrupt4__ts_drift_adapt__seed9.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87426,,,0.0,234.2
AL,stability,A_weighted_n5,sea_abrupt4,sea_abrupt4,drift,10,20260113-004229-bzy_A_weighted_n5__sea_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed10/20260113-004229-bzy_A_weighted_n5/sea_abrupt4__ts_drift_adapt__seed10.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.88526,,,0.0,181.40000000000003
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,1,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed1/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.68564,,,0.0,304.6
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,2,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed2/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65218,,,0.0,207.00000000000003
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,3,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed3/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62164,,,0.0,85.4
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,4,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed4/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64036,,,0.0,309.40000000000003
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,5,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed5/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.63414,,,0.0,274.20000000000005
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,6,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed6/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed6.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.66938,,,0.0,251.80000000000004
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,7,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed7/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed7.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65826,,,0.0,250.20000000000005
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,8,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed8/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed8.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6677,,,0.0,319.00000000000006
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,9,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed9/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed9.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.68548,,,0.0,239.00000000000006
AL,stability,A_weighted_n5,sine_abrupt4,sine_abrupt4,drift,10,20260113-004229-bzy_A_weighted_n5__sine_abrupt4,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_abrupt4/ts_drift_adapt/seed10/20260113-004229-bzy_A_weighted_n5/sine_abrupt4__ts_drift_adapt__seed10.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.67724,,,0.0,179.80000000000004
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,1,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed1/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed1.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.86694,,,0.0,253.40000000000003
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,2,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed2/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed2.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87502,,,0.0,226.20000000000005
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,3,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed3/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed3.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87974,,,0.0,323.80000000000007
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,4,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed4/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed4.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87044,,,0.0,213.40000000000003
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,5,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed5/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed5.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.88796,,,0.0,251.80000000000004
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,6,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed6/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed6.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.86678,,,0.0,242.20000000000002
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,7,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed7/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed7.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.86034,,,0.0,309.40000000000003
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,8,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed8/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed8.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.88122,,,0.0,202.2
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,9,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed9/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed9.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.88768,,,0.0,295.0
AL,stability,A_weighted_n5,sea_gradual_frequent,sea_abrupt4,drift,10,20260113-004229-bzy_A_weighted_n5__sea_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sea_gradual_frequent/ts_drift_adapt/seed10/20260113-004229-bzy_A_weighted_n5/sea_gradual_frequent__ts_drift_adapt__seed10.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87638,,,0.0,234.2
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,1,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed1/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed1.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6311,,,0.0,290.20000000000005
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,2,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed2/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed2.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.68028,,,0.0,199.00000000000003
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,3,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed3/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed3.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6569,,,0.0,304.6
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,4,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed4/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed4.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64198,,,0.0,314.20000000000005
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,5,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed5/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed5.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.66648,,,0.0,74.2
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,6,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed6/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed6.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64402,,,0.0,239.00000000000006
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,7,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed7/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed7.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65684,,,0.0,122.2
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,8,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed8/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed8.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64344,,,0.0,269.40000000000003
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,9,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed9/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed9.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65918,,,0.0,282.20000000000005
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,10,20260113-004229-bzy_A_weighted_n5__sine_gradual_frequent,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed10/20260113-004229-bzy_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed10.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6719,,,0.0,295.0
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,1,20260113-004229-bzy_A_weighted_n5__stagger_abrupt3,logs_v15p3_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed1/20260113-004229-bzy_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed1.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9328125,,,0.0,59.800000000000004
