dataset,model,acc_final_mean,acc_final_std,acc_max_mean,acc_max_std,kappa_final_mean,kappa_final_std,MDR_mean,MDR_std,MTD_mean,MTD_std,MTFA_mean,MTFA_std,MTR_mean,MTR_std,n_detected_mean,n_detected_std
sea_abrupt4,ts_drift_adapt,0.8721,0.005346157498615241,0.8721,0.005346157498615241,0.7061476518638538,0.011472490814607831,0.0,0.0,727.0,89.7997772825746,1897.0240000000001,36.00261521365121,2.635438848223994,0.2679727180942638,29.8,0.8366600265340757
stagger_abrupt3,ts_drift_adapt,0.9303750000000001,0.0026257875260264525,0.9919070512820515,0.0019823129285925028,0.8536531881393262,0.005785557811971279,0.0,0.0,59.8,17.527121840165318,4831.5571717171715,539.1527393344143,84.77084205915878,18.394521274446085,12.4,1.1401754250991376
