dataset,model,acc_final_mean,acc_final_std,acc_max_mean,acc_max_std,kappa_final_mean,kappa_final_std,MDR_mean,MDR_std,MTD_mean,MTD_std,MTFA_mean,MTFA_std,MTR_mean,MTR_std,n_detected_mean,n_detected_std
sea_abrupt4,ts_drift_adapt,0.8672599999999999,0.006101245774429964,0.8672599999999999,0.006101245774429964,0.6963195921775694,0.014600362431326352,0.0,0.0,849.6666666666666,152.07015924675468,1862.9579487179487,21.159229599365354,2.2417318345345607,0.41236904148877335,30.666666666666668,0.5773502691896263
