step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.17578125,-0.0251271540271768,0.75,1.730818271636963,0.008950241841375828,0,0.0,0.0,0.0,mild_drift,0.96,0.00115,0.45,0.78,1767760466.2776642,1.6976814270019531,0.03602380305528641
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.181640625,-0.021557040204570454,0.75,1.7264834642410278,0.01055300235748291,0,0.0,0.0,0.0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767760466.2909858,1.8064292669296265,0.04255582392215729
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.1875,-0.012274487190048628,0.9166666666666666,1.726218819618225,0.011085676029324532,0,0.0,0.0,0.0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767760466.303055,1.8905256986618042,0.04470681771636009
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.193359375,0.001698410056853657,0.8333333333333334,1.7259420156478882,0.012660553678870201,0,0.0,0.0,0.0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767760466.3151045,1.8812861442565918,0.051008399575948715
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.1921875,0.003173077719692111,0.8333333333333334,1.7286401987075806,0.012385942973196507,0,0.0,0.0,0.0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767760466.3268216,1.8195844888687134,0.049567390233278275
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.18684895833333334,-0.004687056497098184,1.0,1.7284505367279053,0.015027857385575771,0,0.0,0.0,0.0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767760466.3385303,1.9198936223983765,0.060518503189086914
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.1875,-0.004361345773497931,0.75,1.7261286973953247,0.016508450731635094,0,0.0,0.0,0.0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767760466.3506668,1.8110355138778687,0.06621698290109634
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.19384765625,0.0030543043459929173,0.75,1.729038119316101,0.017526818439364433,0,0.0,0.0,0.0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767760466.3622422,1.6759663820266724,0.07084928452968597
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.1970486111111111,0.0053248166137638865,0.5833333333333334,1.7292308807373047,0.014829796738922596,0,0.0,0.0,0.0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767760466.3733742,1.5861830711364746,0.060755178332328796
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,0.20234375,0.0108807432320566,0.8333333333333334,1.728232502937317,0.014953088015317917,0,0.0,0.0,0.0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767760466.3849185,1.9076884984970093,0.06114768609404564
