dataset,model,seed,acc_final,acc_max,kappa_final,drift_events,total_steps,seen_samples,MDR,MTD,MTFA,MTR,n_detected
sea_abrupt4,ts_drift_adapt_severity,1,0.87578,0.87578,0.7163142589721757,31,782,50000,0.0,999.0,1846.1538461538462,1.848001848001848,31
sea_abrupt4,ts_drift_adapt_severity,2,0.8733,0.8733,0.7080335811433071,31,782,50000,0.0,647.0,1801.8461538461538,2.7849245036262036,31
sea_abrupt4,ts_drift_adapt_severity,3,0.86732,0.86732,0.6972357680387855,29,782,50000,0.0,887.0,1989.3333333333333,2.2427658774896653,29
sea_abrupt4,ts_drift_adapt_severity,4,0.8766,0.8766,0.7158214548850855,31,782,50000,0.0,1015.0,1856.0,1.8285714285714285,31
sea_abrupt4,ts_drift_adapt_severity,5,0.86702,0.86702,0.692171652812425,32,782,50000,0.0,695.0,1792.5925925925926,2.579269917399414,32
