epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6104900329054338,0.6613822782947733,0.606460615844554,0.6521739130434783,0.001
2,0.5301607162693194,0.7277375216095928,0.7360676763679144,0.6448907525932466,0.0009990133642141358
3,0.49036531180650894,0.7567955272740648,0.7356571060383564,0.6434561906863827,0.000996057350657239
4,0.4615882012235214,0.779821238091735,0.6826080545056237,0.6507393511366144,0.0009911436253643444
5,0.44821912170390443,0.7893110677897525,0.748500518413654,0.6277863606267932,0.0009842915805643156
6,0.4403578732218209,0.7932835546400854,0.7597559872012453,0.649194438313838,0.0009755282581475769
7,0.43203243716504913,0.798175598631699,0.7129910801504653,0.6342970646656367,0.0009648882429441258
8,0.42610328395430597,0.8029572957663589,0.7315770998429421,0.6211653056720371,0.0009524135262330099
9,0.4212727656454154,0.8027366020524516,0.7487477762392356,0.6180754800264843,0.0009381533400219318
10,0.41954559497731175,0.8071136940449479,0.6995592660605052,0.6438975943500331,0.0009221639627510075
11,0.4182449063160054,0.8057159671902012,0.7406184897994237,0.6058265283601854,0.0009045084971874736
12,0.4126230463246913,0.809026372898812,0.7233899805593691,0.6174133745310086,0.0008852566213878945
13,0.41101772896143884,0.8095781071835804,0.771617636699546,0.5914809092915472,0.0008644843137107056
14,0.4090648398784951,0.8139184168904255,0.7670427610268526,0.6131096888104172,0.0008422735529643443
15,0.40841613845032954,0.8113804391804906,0.7582882386752507,0.604281615537409,0.0008187119948743448
16,0.40453679645386403,0.8134402471769596,0.8073302131960971,0.6106819686603399,0.0007938926261462366
17,0.40252974929650664,0.8144701511751941,0.7901071853601914,0.6115647759876407,0.0007679133974894982
18,0.3992799079459399,0.8185529848824806,0.845247117080217,0.6013021408077687,0.0007408768370508576
19,0.4012625579095235,0.8158310957442896,0.7551652178336021,0.6138821452218053,0.0007128896457825362
20,0.3967658489790179,0.8193254128811565,0.8570218937098651,0.610350915912602,0.0006840622763423389
21,0.3983396978062065,0.8181483797403171,0.8398395679402736,0.5886117854778194,0.0006545084971874735
22,0.39557089192543593,0.8198403648802737,0.9510962971523355,0.583756345177665,0.0006243449435824271
23,0.3954247589315133,0.817670210026851,0.833777604421962,0.6003089825645553,0.0005936906572928622
24,0.3923624525537346,0.8195461065950638,0.8352094799497222,0.6100198631648642,0.000562666616782152
25,0.38811598836062394,0.8224151248758598,0.849675755420812,0.6085853012580005,0.0005313952597646566
26,0.3878662765089672,0.8231139883032331,0.910182277984215,0.6045023173692342,0.0004999999999999998
27,0.385467008953829,0.8245117151579799,0.9065616232910527,0.5905981019642463,0.00046860474023534314
28,0.3844852971240062,0.8247324088718873,0.9060636235504218,0.6015228426395939,0.00043733338321784774
29,0.38467107908510095,0.824842755728841,0.9748808116582391,0.5974398587508276,0.00040630934270713756
30,0.38262776680397304,0.8257255305844705,0.9517855281941388,0.6019642463032443,0.00037565505641757246
31,0.3819351327766995,0.8258358774414242,0.9893135517487014,0.6029574045464577,0.00034549150281252633
32,0.38108012632456884,0.8284106374370104,0.9816747546274913,0.597881262414478,0.00031593772365766105
33,0.3811023470093671,0.8261301357266341,0.978995013910528,0.597881262414478,0.00028711035421746355
34,0.37520641538584426,0.8306175745760842,1.0163971758972754,0.5877289781505186,0.0002591231629491422
35,0.37655628558316656,0.8280795968661493,1.0419702407567082,0.588170381814169,0.00023208660251050145
36,0.37555237661377233,0.830433663147828,0.9994824562502128,0.5931361730302361,0.00020610737385376337
37,0.3750293626572879,0.8310221797182477,1.0003564971299972,0.5935775766938866,0.00018128800512565502
38,0.3740987901777598,0.8305072277191304,1.0293333792470722,0.5949017876848378,0.00015772644703565555
39,0.3707857766524837,0.8289255894361276,1.0361384715078368,0.5928051202824983,0.00013551568628929425
40,0.36932025493061693,0.8313532202891087,1.0370459722856948,0.5922533657029353,0.00011474337861210535
41,0.3719654808803178,0.8287784602935226,1.0427809811880246,0.587066872655043,9.549150281252626e-05
42,0.3703447965738654,0.8319417368595284,1.0624131747256103,0.5878393290664312,7.783603724899252e-05
43,0.3680630327323407,0.8337072865707875,1.0784476820771676,0.5865151180754801,6.184665997806817e-05
44,0.3677272938040341,0.8316842608599698,1.0870921745439208,0.5826528360185389,4.7586473766990294e-05
45,0.3683860719787126,0.8330819877147166,1.0851941387586523,0.5851909070845288,3.5111757055874305e-05
46,0.36727922432984855,0.8332658991429728,1.0751704034940004,0.584308099757228,2.4471741852423218e-05
47,0.36859964937224887,0.8311693088608526,1.083000303788102,0.5834252924299271,1.5708419435684507e-05
48,0.36776437627899555,0.8358406591385589,1.0872700905278934,0.5825424851026264,8.856374635655634e-06
49,0.3668630842112467,0.8328612940008092,1.096841031498426,0.5828735378503641,3.942649342761115e-06
50,0.36586078370565017,0.8348843197116269,1.0911550128257346,0.5824321341867138,9.866357858642198e-07
