dataset,model,seed,acc_final,acc_max,kappa_final,drift_events,total_steps,seen_samples,MDR,MTD,MTFA,MTR,n_detected
sea_abrupt4,ts_drift_adapt_severity,1,0.86102,0.86102,0.6817414541915091,31,782,50000,0.0,647.0,1861.5384615384614,2.8771846391630005,31
sea_abrupt4,ts_drift_adapt_severity,2,0.87456,0.87456,0.7081927029509748,33,782,50000,0.0,679.0,1728.0,2.544918998527246,33
sea_abrupt4,ts_drift_adapt_severity,3,0.87168,0.87168,0.7073537540752564,31,782,50000,0.0,887.0,1843.6923076923076,2.078570809123233,31
sea_abrupt4,ts_drift_adapt_severity,4,0.8721,0.8721,0.7066554883524201,32,782,50000,0.0,695.0,1739.851851851852,2.5033839594990677,32
sea_abrupt4,ts_drift_adapt_severity,5,0.87286,0.87286,0.7074855645023365,32,782,50000,0.0,647.0,1787.2592592592594,2.7623790714980823,32
