step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.18359375,0.0050950202685112874,0.8333333333333334,1.6662384271621704,0.007017676718533039,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96,0.00115,0.45,0.78,1767764397.3132408,1.9776767492294312,0.028430428355932236
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.185546875,0.0011835869702512666,0.5833333333333334,1.6658337116241455,0.00931303296238184,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767764397.3263037,1.7409459352493286,0.03724575787782669
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.18619791666666666,0.0021640567020275005,0.75,1.6756161451339722,0.009319611825048923,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767764397.3371456,1.709336280822754,0.03683909773826599
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.185546875,-0.00037718433068523383,0.8333333333333334,1.6778427362442017,0.011142401956021786,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767764397.3493347,1.8314162492752075,0.0437074676156044
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.1890625,0.0048773472982851646,0.5833333333333334,1.675171136856079,0.013537832535803318,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767764397.3622649,1.733451247215271,0.05295250564813614
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.19140625,0.010989626265611193,0.8333333333333334,1.6848506927490234,0.015484897419810295,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767764397.3752174,1.7041773796081543,0.060795169323682785
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.19308035714285715,0.014651515992701999,0.75,1.6952544450759888,0.01655120775103569,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767764397.3889198,1.799169659614563,0.06511640548706055
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.1982421875,0.01353348874771154,0.9166666666666666,1.694981575012207,0.019547808915376663,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767764397.4040852,1.8469634056091309,0.07782577723264694
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.20008680555555555,0.016519150128717474,0.5833333333333334,1.7067159414291382,0.020075136795639992,0,0.0,0.33333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767764397.417518,1.6425713300704956,0.07970652729272842
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.204296875,0.017430568274059453,0.8333333333333334,1.7055726051330566,0.02167642116546631,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767764397.4320374,1.853253722190857,0.08641310036182404
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.20525568181818182,0.01921326131797082,0.9166666666666666,1.7122101783752441,0.020066089928150177,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1767764397.444431,1.8963756561279297,0.07999376207590103
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.20735677083333334,0.02252346725365018,0.8333333333333334,1.7199758291244507,0.016452526673674583,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1767764397.4564521,1.8271185159683228,0.06546375900506973
13,3328,3327,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.2091346153846154,0.02253930996664872,0.6666666666666666,1.7187604904174805,0.013883952051401138,0,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1767764397.4721682,1.8610682487487793,0.05518944934010506
14,3584,3583,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.20982142857142858,0.02327010084197935,0.9166666666666666,1.7206090688705444,0.011871401220560074,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.950001220703125,0.0012999816894531252,0.40000610351562504,0.7600024414062501,1767764397.505373,1.8772310018539429,0.047442808747291565
15,3840,3839,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,1,error_divergence_ph_meta,or,2,0.5,,0.21197916666666666,0.026079714880491513,0.75,1.72255539894104,0.009892268106341362,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500006103515625,0.0012999908447265626,0.40000305175781253,0.760001220703125,1767764397.5270767,2.0384457111358643,0.03952686861157417
