step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.40625,-0.009966777408637873,0.8333333333333334,0.6356489658355713,0.0025132133159786463,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767764726.4075775,0.872674286365509,0.010021363385021687
2,128,127,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.421875,0.06050386828010315,0.6666666666666666,0.659182608127594,0.005064064171165228,0,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764726.4142146,0.7304505705833435,0.0200452022254467
3,192,191,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.5208333333333334,0.13716295427901526,0.16666666666666666,0.6464374661445618,0.015920955687761307,0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764726.4200332,0.6110491156578064,0.06316635757684708
4,256,255,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.5703125,0.16770112904179227,0.0,0.6486051082611084,0.02860419824719429,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764726.425954,0.4786885976791382,0.11569628119468689
5,320,319,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.575,0.12876361306854567,0.5,0.6480399966239929,0.03230868652462959,0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764726.432148,0.6218758225440979,0.13065822422504425
6,384,383,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.6015625,0.1440060609592634,0.3333333333333333,0.6625452637672424,0.0356181338429451,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764726.4387248,0.5708115100860596,0.1472269743680954
7,448,447,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.6183035714285714,0.1668696711327648,0.3333333333333333,0.6684233546257019,0.026250720024108887,0,0.0,0.009367413818836212,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764726.4455476,0.5329250693321228,0.10875203460454941
8,512,511,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.638671875,0.19641645174426497,0.0,0.6681004762649536,0.02214048057794571,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764726.452578,0.46835288405418396,0.09106134623289108
9,576,575,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.6579861111111112,0.22977926203469912,0.3333333333333333,0.6697231531143188,0.025392845273017883,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764726.4597273,0.6847041249275208,0.10562336444854736
10,640,639,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.66875,0.25605062014058694,0.3333333333333333,0.6670061945915222,0.016944624483585358,0,0.0,0.008448220789432526,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764726.466962,0.5715275406837463,0.0700393095612526
