step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.15625,-0.0004342162396873643,0.9166666666666666,1.6091532707214355,0.006548783741891384,0,0.0,0.0,0.0,mild_drift,0.96,0.00115,0.45,0.78,1767760302.0426922,2.1129634380340576,0.026233084499835968
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.169921875,-0.0014819724040169735,0.9166666666666666,1.6103718280792236,0.007717886008322239,0,0.0,0.0,0.0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767760302.0551214,2.158540725708008,0.03086901642382145
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.171875,-0.005558437708441414,0.8333333333333334,1.610272765159607,0.010440435260534286,0,0.0,0.0,0.0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767760302.0671139,2.0004093647003174,0.041619375348091125
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.193359375,0.00042307683217085684,0.75,1.6227679252624512,0.015215441584587097,0,0.0,0.0,0.0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767760302.0810642,1.7203775644302368,0.060741182416677475
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.1921875,0.0006984057473130254,0.6666666666666666,1.6209757328033447,0.01950830966234207,0,0.0,0.0,0.0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767760302.092166,1.792690634727478,0.07818295806646347
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.19270833333333334,0.0015925119438396093,0.75,1.6411062479019165,0.021033087745308876,0,0.0,0.0,0.0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767760302.1034167,1.6872984170913696,0.08480076491832733
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.18917410714285715,-0.0006141009569675409,1.0,1.6464663743972778,0.023777402937412262,0,0.0,0.0,0.0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767760302.1171112,1.8984206914901733,0.09506453573703766
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.18896484375,0.0017940972615514451,0.75,1.6489603519439697,0.02656743675470352,0,0.0,0.0,0.0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767760302.1310914,1.7220979928970337,0.10645699501037598
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.19140625,0.004558433101237278,0.6666666666666666,1.6599056720733643,0.02608438767492771,0,0.0,0.0,0.0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767760302.1455572,1.6945120096206665,0.10517221689224243
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,1,0.194140625,0.00722109204025644,0.9166666666666666,1.6715203523635864,0.025370312854647636,0,0.0,0.0,0.0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767760302.1579258,1.9036970138549805,0.10206525027751923
