dataset,model,seed,acc_final,acc_max,kappa_final,drift_events,total_steps,seen_samples,MDR,MTD,MTFA,MTR,n_detected
sea_abrupt4,ts_drift_adapt,1,0.86274,0.86274,0.6850786168401024,31,782,50000,0.0,695.0,1856.0,2.6705035971223023,31
sea_abrupt4,ts_drift_adapt,3,0.86484,0.86484,0.6910588603271989,31,782,50000,0.0,999.0,1846.1538461538462,1.848001848001848,31
sea_abrupt4,ts_drift_adapt,5,0.8742,0.8742,0.7128212993654068,30,782,50000,0.0,855.0,1886.72,2.2066900584795324,30
