step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.640625,-0.03081232492997199,0.3333333333333333,0.6255310773849487,0.003966504707932472,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767764622.9515924,0.6498830318450928,0.01589837484061718
2,128,127,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6484375,-0.030780243378668574,0.5,0.6054402589797974,0.003934600856155157,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764622.9591188,0.7302356362342834,0.01574159599840641
3,192,191,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.65625,0.00922595777951507,0.0,0.6276748776435852,0.00581548735499382,0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764622.9658055,0.43090057373046875,0.023239312693476677
4,256,255,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.64453125,0.043992120814182537,0.6666666666666666,0.6181119084358215,0.003568476065993309,0,0.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764622.972738,0.8871533274650574,0.01408238522708416
5,320,319,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6625,0.034582937594278995,0.0,0.618655264377594,0.004947795066982508,0,0.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764622.9800742,0.391926646232605,0.01972024515271187
6,384,383,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6588541666666666,0.05861217156972827,0.5,0.630581259727478,0.0061014979146420956,0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764622.9878635,0.7184885144233704,0.02468441240489483
7,448,447,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6651785714285714,0.060271290728569724,0.3333333333333333,0.6157374978065491,0.006612960249185562,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764622.996566,0.6143860220909119,0.026519978418946266
8,512,511,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.666015625,0.05687693898655636,0.3333333333333333,0.6212894916534424,0.005417379550635815,0,0.0,0.0011955806985497475,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764623.0074837,0.5654181241989136,0.021866025403141975
9,576,575,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6684027777777778,0.06350233239129671,0.5,0.6247154474258423,0.00784435123205185,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764623.0156941,0.5859854817390442,0.03161122277379036
10,640,639,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.675,0.06536544267359429,0.16666666666666666,0.616068422794342,0.007368690799921751,0,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764623.0245242,0.5432731509208679,0.030143119394779205
11,704,703,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6775568181818182,0.07058111943423456,0.16666666666666666,0.6174511909484863,0.006680180784314871,0,0.0,0.0006885100156068802,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1767764623.0348155,0.5538167357444763,0.027412693947553635
12,768,767,sea_abrupt4,sea,ts_drift_adapt_severity,5,error_divergence_ph_meta,or,2,0.5,,0.6861979166666666,0.0776222939839731,0.3333333333333333,0.6199313402175903,0.006801748648285866,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1767764623.0442905,0.6393749713897705,0.028182731941342354
