step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sine_abrupt4,sine,baseline_student,3,0.40625,0.0,0.5,0.6476157903671265,0.002599093597382307,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763995973.2253442,0.8025288581848145,0.0105415815487504
2,128,127,sine_abrupt4,sine,baseline_student,3,0.4375,0.022900763358778626,0.5,0.646990180015564,0.0035166959278285503,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763995973.232644,0.7288362383842468,0.013854398392140865
3,192,191,sine_abrupt4,sine,baseline_student,3,0.484375,0.026429010448678517,0.6666666666666666,0.6498433351516724,0.0040355161763727665,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763995973.2391758,0.7343495488166809,0.01594548672437668
4,256,255,sine_abrupt4,sine,baseline_student,3,0.53125,0.0932168368852943,0.3333333333333333,0.6562150120735168,0.006478569004684687,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763995973.2464304,0.6145592331886292,0.02557736448943615
5,320,319,sine_abrupt4,sine,baseline_student,3,0.546875,0.15513474144209766,0.5,0.6435661911964417,0.011478811502456665,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763995973.2535088,0.7124095559120178,0.04526721313595772
6,384,383,sine_abrupt4,sine,baseline_student,3,0.5807291666666666,0.21343511450381678,0.16666666666666666,0.6525921821594238,0.013945757411420345,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763995973.2602358,0.6432262063026428,0.05540698021650314
7,448,447,sine_abrupt4,sine,baseline_student,3,0.6183035714285714,0.27741935483870966,0.0,0.6610084176063538,0.01221458986401558,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763995973.2674587,0.586584746837616,0.04875669255852699
8,512,511,sine_abrupt4,sine,baseline_student,3,0.63671875,0.30215584834317705,0.16666666666666666,0.6633438467979431,0.016752876341342926,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763995973.2749975,0.5857154130935669,0.06747206300497055
9,576,575,sine_abrupt4,sine,baseline_student,3,0.6423611111111112,0.30215488849157807,0.16666666666666666,0.6658250689506531,0.020355816930532455,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763995973.283046,0.5387322306632996,0.08231616020202637
10,640,639,sine_abrupt4,sine,baseline_student,3,0.6484375,0.3077721801330616,0.0,0.6670229434967041,0.027575254440307617,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763995973.2910597,0.407419353723526,0.11306817084550858
