step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sine_abrupt4,sine,baseline_student,4,0.390625,-0.06303236797274275,0.6666666666666666,0.6616911292076111,0.002679061610251665,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763995987.133402,0.8117148876190186,0.01072597410529852
2,128,127,sine_abrupt4,sine,baseline_student,4,0.453125,0.02608695652173913,0.5,0.6689484715461731,0.006143008358776569,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763995987.1405327,0.692051112651825,0.024416614323854446
3,192,191,sine_abrupt4,sine,baseline_student,4,0.5104166666666666,0.053988887724080045,0.3333333333333333,0.667971134185791,0.01731475070118904,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763995987.1466224,0.6032751202583313,0.07004089653491974
4,256,255,sine_abrupt4,sine,baseline_student,4,0.51171875,0.00965585540975489,0.6666666666666666,0.6671620607376099,0.02462061122059822,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763995987.1528075,0.6918711066246033,0.10001212358474731
5,320,319,sine_abrupt4,sine,baseline_student,4,0.525,0.02191835913935246,0.5,0.6701566576957703,0.019062470644712448,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763995987.1592493,0.6381668448448181,0.07773374021053314
6,384,383,sine_abrupt4,sine,baseline_student,4,0.5546875,0.08708708708708708,0.5,0.6805192828178406,0.012321652844548225,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763995987.1661606,0.6592848896980286,0.05038515850901604
7,448,447,sine_abrupt4,sine,baseline_student,4,0.5870535714285714,0.15521669996330567,0.0,0.6805559396743774,0.009221185930073261,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763995987.1729796,0.49282026290893555,0.037541043013334274
8,512,511,sine_abrupt4,sine,baseline_student,4,0.62109375,0.2246905100145183,0.16666666666666666,0.680832028388977,0.00942155346274376,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763995987.17996,0.495241641998291,0.038432132452726364
9,576,575,sine_abrupt4,sine,baseline_student,4,0.6336805555555556,0.2562420444531481,0.16666666666666666,0.6794672608375549,0.006804376374930143,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763995987.1869504,0.5747429728507996,0.027723316103219986
10,640,639,sine_abrupt4,sine,baseline_student,4,0.659375,0.3138720591706666,0.16666666666666666,0.6787891983985901,0.00599341094493866,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763995987.1942415,0.626528799533844,0.024416081607341766
