step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sine_abrupt4,sine,mean_teacher,1,0.78125,0.5470171890798786,0.3333333333333333,0.6810787320137024,0.0026795235462486744,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763651027.796366,0.6505023241043091,0.01075003668665886
2,128,127,sine_abrupt4,sine,mean_teacher,1,0.8125,0.6175298804780877,0.16666666666666666,0.6788535118103027,0.004300857428461313,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763651027.8062391,0.5531038641929626,0.017558308318257332
3,192,191,sine_abrupt4,sine,mean_teacher,1,0.796875,0.5711340206185567,0.0,0.681373655796051,0.005300227086991072,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763651027.8136249,0.4773387014865875,0.021960804238915443
4,256,255,sine_abrupt4,sine,mean_teacher,1,0.76171875,0.49632305508966584,0.0,0.680818498134613,0.011185679584741592,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763651027.8200607,0.3534116744995117,0.04600958153605461
5,320,319,sine_abrupt4,sine,mean_teacher,1,0.75,0.46490531332302154,0.5,0.6840987801551819,0.017501013353466988,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763651027.8265445,0.747587263584137,0.07448883354663849
6,384,383,sine_abrupt4,sine,mean_teacher,1,0.7369791666666666,0.44192471509151593,0.5,0.677839457988739,0.010977715253829956,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763651027.8333607,0.6615698933601379,0.04621883109211922
7,448,447,sine_abrupt4,sine,mean_teacher,1,0.7477678571428571,0.46540508574807793,0.0,0.6771358251571655,0.011335272341966629,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763651027.8404107,0.4187450408935547,0.04766754433512688
8,512,511,sine_abrupt4,sine,mean_teacher,1,0.76171875,0.5010304666656016,0.0,0.6813809871673584,0.009779902175068855,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763651027.8478308,0.38783836364746094,0.04109041020274162
9,576,575,sine_abrupt4,sine,mean_teacher,1,0.7777777777777778,0.5376105362182502,0.16666666666666666,0.6776615381240845,0.01431442704051733,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763651027.855123,0.47164151072502136,0.06169183552265167
10,640,639,sine_abrupt4,sine,mean_teacher,1,0.7796875,0.5454728613450457,0.16666666666666666,0.6735953092575073,0.013008377514779568,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763651027.8626602,0.5031861066818237,0.05479363352060318
11,704,703,sine_abrupt4,sine,mean_teacher,1,0.7897727272727273,0.5707989026108305,0.3333333333333333,0.6736759543418884,0.012894563376903534,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763651027.8700655,0.5200403332710266,0.05469125509262085
12,768,767,sine_abrupt4,sine,mean_teacher,1,0.7890625,0.570398607773266,0.16666666666666666,0.6652635931968689,0.016784904524683952,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763651027.8775215,0.45862868428230286,0.07338768243789673
13,832,831,sine_abrupt4,sine,mean_teacher,1,0.796875,0.5867290554680336,0.0,0.6631665825843811,0.014324436895549297,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763651027.884896,0.32999029755592346,0.06145622953772545
14,896,895,sine_abrupt4,sine,mean_teacher,1,0.7991071428571429,0.5916217639671029,0.0,0.660127580165863,0.014938496053218842,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763651027.8923757,0.273311048746109,0.06485793739557266
15,960,959,sine_abrupt4,sine,mean_teacher,1,0.8052083333333333,0.6065470293774711,0.0,0.6645334959030151,0.01333916187286377,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763651027.8997712,0.34030771255493164,0.05729183554649353
16,1024,1023,sine_abrupt4,sine,mean_teacher,1,0.8095703125,0.6147077892007039,0.0,0.6506726741790771,0.01456234510987997,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763651027.9070847,0.3028731644153595,0.06286062300205231
17,1088,1087,sine_abrupt4,sine,mean_teacher,1,0.8115808823529411,0.6170066625455044,0.0,0.6581479907035828,0.011930417269468307,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763651027.914475,0.31749045848846436,0.05149609223008156
18,1152,1151,sine_abrupt4,sine,mean_teacher,1,0.8185763888888888,0.6316143799649926,0.0,0.6577850580215454,0.01422459539026022,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763651027.9219284,0.41281071305274963,0.0631764829158783
19,1216,1215,sine_abrupt4,sine,mean_teacher,1,0.8248355263157895,0.6456275345741915,0.0,0.6546874642372131,0.0206855908036232,0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1763651027.9291353,0.22016572952270508,0.09407974034547806
20,1280,1279,sine_abrupt4,sine,mean_teacher,1,0.82890625,0.6542520388177077,0.16666666666666666,0.6449599862098694,0.0180312842130661,0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1763651027.936479,0.3209340274333954,0.08028601109981537
