step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.40625,-0.06760316066725197,0.6666666666666666,0.667529284954071,0.006209698040038347,0,0.0,0.0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1764739454.426668,0.77438884973526,0.024974050000309944
2,128,127,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.46875,0.030303030303030304,0.5,0.6653811931610107,0.009600981138646603,0,0.0,0.0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1764739454.4337385,0.726043164730072,0.03842547535896301
3,192,191,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.5104166666666666,0.018810481678808038,0.3333333333333333,0.6675189733505249,0.019989388063549995,0,0.0,0.0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1764739454.439915,0.6305884122848511,0.08075707405805588
4,256,255,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.52734375,0.022962402220539996,0.6666666666666666,0.6750985383987427,0.021334733814001083,0,0.0,0.0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1764739454.4465845,0.6702744364738464,0.0873718112707138
5,320,319,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.546875,0.05174527916291985,0.5,0.6672234535217285,0.022363964468240738,0,0.0,0.0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1764739454.4539876,0.6679866313934326,0.09102270007133484
6,384,383,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.5625,0.08840153741804187,0.5,0.674532413482666,0.015427898615598679,0,0.0,0.0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1764739454.4611273,0.6733105182647705,0.06263187527656555
7,448,447,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.5959821428571429,0.16144777662874885,0.16666666666666666,0.6780990958213806,0.00954927783459425,0,0.0,0.0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1764739454.4689257,0.5454522371292114,0.03854469582438469
8,512,511,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.62109375,0.2132934150707282,0.3333333333333333,0.6752400994300842,0.009724407456815243,0,0.0,0.0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1764739454.476576,0.5952298045158386,0.0395999439060688
9,576,575,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.6458333333333334,0.2712387898634318,0.0,0.6767566204071045,0.00784892588853836,0,0.0,0.0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1764739454.4846492,0.46700024604797363,0.03188334405422211
10,640,639,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.659375,0.3089237597083533,0.3333333333333333,0.6770689487457275,0.009170277044177055,0,0.0,0.0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1764739454.492993,0.5799815058708191,0.03791828081011772
11,704,703,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.6690340909090909,0.33377739509040993,0.3333333333333333,0.6772176623344421,0.012914728373289108,0,0.0,0.0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1764739454.501155,0.5065470337867737,0.05423100292682648
12,768,767,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.67578125,0.34912595981048855,0.6666666666666666,0.6772078275680542,0.010759635828435421,0,0.0,0.0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1764739454.5088518,0.7437429428100586,0.04477710649371147
13,832,831,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.6790865384615384,0.3570287354991085,0.3333333333333333,0.67923903465271,0.00985220167785883,0,0.0,0.0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1764739454.516599,0.5913189649581909,0.04097914695739746
14,896,895,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.6908482142857143,0.380832634814194,0.5,0.6770369410514832,0.010811119340360165,0,0.0,0.0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1764739454.5249822,0.6065780520439148,0.04530135169625282
15,960,959,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.7072916666666667,0.4144155877985881,0.0,0.6730538010597229,0.009693538770079613,0,0.0,0.0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1764739454.5327914,0.4931430518627167,0.0399111807346344
16,1024,1023,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.72265625,0.4450245794021557,0.0,0.6734635829925537,0.01253227423876524,0,0.0,0.0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1764739454.5404477,0.4554864466190338,0.05262894928455353
17,1088,1087,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.7334558823529411,0.46631123500099786,0.0,0.6756590604782104,0.0161027479916811,0,0.0,0.0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1764739454.548749,0.37956586480140686,0.06784985959529877
18,1152,1151,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.7421875,0.4827254639904693,0.0,0.6744266152381897,0.015067958272993565,0,0.0,0.0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1764739454.55689,0.3376075327396393,0.0628107488155365
19,1216,1215,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.7467105263157895,0.4909243144642804,0.3333333333333333,0.6756575107574463,0.016798147931694984,0,0.0,0.0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1764739454.5648415,0.5493675470352173,0.07123210281133652
20,1280,1279,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.7515625,0.49995085995085997,0.16666666666666666,0.6697119474411011,0.020138222724199295,0,0.0,0.0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1764739454.5730414,0.4399418532848358,0.08678770065307617
21,1344,1343,sine_abrupt4,sine,ts_drift_adapt_severity,4,0.7537202380952381,0.5042126942520128,0.3333333333333333,0.6751224398612976,0.015414992347359657,0,0.0,0.0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1764739454.5812333,0.4817882776260376,0.06677615642547607
