step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6171875,-0.017768762677484787,0.4166666666666667,0.6320421695709229,0.005097176879644394,0,0.0,0.0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1764759304.2102063,0.67995285987854,0.020459046587347984
2,512,511,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.662109375,-0.04803824127975768,0.16666666666666666,0.6376806497573853,0.007642887532711029,0,0.0,0.0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1764759304.220087,0.49109724164009094,0.03026878833770752
3,768,767,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6875,-0.025812268340735425,0.0,0.6302889585494995,0.006770404055714607,0,0.0,0.0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1764759304.2284486,0.4575749635696411,0.02700885199010372
4,1024,1023,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6474609375,-0.029452390500378737,0.5833333333333334,0.6313501000404358,0.006520022172480822,0,0.0,0.0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1764759304.2374048,0.8768937587738037,0.02709364891052246
5,1280,1279,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.66171875,-0.025360200691170908,0.5,0.6259501576423645,0.008399355225265026,0,0.0,0.0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1764759304.2460933,0.9178600311279297,0.03560689091682434
6,1536,1535,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6783854166666666,-0.020971531139750144,0.25,0.62811678647995,0.007171474397182465,0,0.0,0.0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1764759304.2549102,0.5206375122070312,0.030249854549765587
7,1792,1791,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6819196428571429,-0.017964668621326726,0.4166666666666667,0.6281402111053467,0.008053585886955261,0,0.0,0.0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1764759304.2640269,0.8723049163818359,0.034049633890390396
8,2048,2047,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6845703125,-0.014450658737181423,0.08333333333333333,0.6230159997940063,0.007315416820347309,0,0.0,0.0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1764759304.2735345,0.4419795572757721,0.03056909516453743
9,2304,2303,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6922743055555556,-0.012337416058720019,0.25,0.6236065626144409,0.006102595943957567,0,0.0,0.0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1764759304.283154,0.5809529423713684,0.025299277156591415
10,2560,2559,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.69453125,-0.01176974798749793,0.08333333333333333,0.619362473487854,0.006107441149652004,0,0.0,0.0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1764759304.2924588,0.4145435392856598,0.025435427203774452
11,2816,2815,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6924715909090909,-0.010947464771449297,0.3333333333333333,0.6245133280754089,0.006070129573345184,0,0.0,0.0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1764759304.3014817,0.6545681357383728,0.02518925815820694
12,3072,3071,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.7005208333333334,-0.009561803082866763,0.25,0.6259808540344238,0.007134953513741493,0,0.0,0.0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1764759304.3102398,0.6142439246177673,0.029973212629556656
13,3328,3327,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.7016225961538461,-0.008814870622022556,0.25,0.6154510974884033,0.005716466344892979,0,0.0,0.0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1764759304.3195388,0.5386448502540588,0.023853633552789688
14,3584,3583,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6997767857142857,-0.008342049115173888,0.5833333333333334,0.61806720495224,0.005988064222037792,0,0.0,0.0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1764759304.3286436,0.8928453326225281,0.025186222046613693
15,3840,3839,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.7,-0.0078115602343102105,0.16666666666666666,0.614153265953064,0.005723157897591591,0,0.0,0.0,0.0,mild_drift,0.965150910949707,0.0006499954223632813,0.5600042724609375,0.8550013732910156,1764759304.3375607,0.5492845177650452,0.02383088506758213
16,4096,4095,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.69921875,-0.007859925007759264,0.3333333333333333,0.6179206967353821,0.005518455523997545,0,0.0,0.0,0.0,mild_drift,0.9651504554748535,0.0006499977111816407,0.5600021362304688,0.8550006866455078,1764759304.3466399,0.5932366847991943,0.022918157279491425
17,4352,4351,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6973805147058824,-0.007512241494236064,0.08333333333333333,0.6136307120323181,0.005672637373209,0,0.0,0.0,0.0,mild_drift,0.9651502277374266,0.0006499988555908204,0.5600010681152343,0.8550003433227539,1764759304.355853,0.4628840684890747,0.023371996358036995
18,4608,4607,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6979166666666666,-0.007093245292392161,0.16666666666666666,0.6109758615493774,0.004773843567818403,0,0.0,0.0,0.0,mild_drift,0.9651501138687133,0.0006499994277954103,0.5600005340576171,0.8550001716613769,1764759304.3650575,0.47580084204673767,0.01966198906302452
19,4864,4863,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6998355263157895,-0.007051904558779613,0.16666666666666666,0.6102030873298645,0.004845615476369858,0,0.0,0.0,0.0,mild_drift,0.9651500569343566,0.0006499997138977051,0.5600002670288085,0.8550000858306884,1764759304.3742876,0.4854402542114258,0.019779490306973457
20,5120,5119,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.69765625,-0.006804712080193448,0.5,0.6145973801612854,0.005393771920353174,0,0.0,0.0,0.0,mild_drift,0.9651500284671783,0.0006499998569488527,0.5600001335144043,0.8550000429153441,1764759304.3833365,0.7958943843841553,0.02256847359240055
21,5376,5375,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6947544642857143,-0.006605106634681702,0.25,0.6101253628730774,0.004783835262060165,0,0.0,0.0,0.0,stable,0.9800750142335892,0.0005249999284744263,0.6300000667572021,0.9000000214576721,1764759304.3923042,0.5419438481330872,0.01970835030078888
22,5632,5631,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6985085227272727,-0.00618156842147816,0.08333333333333333,0.604227602481842,0.004974293988198042,0,0.0,0.0,0.0,stable,0.9875375071167947,0.0004624999642372132,0.665000033378601,0.9225000107288361,1764759304.4018452,0.41818860173225403,0.020449738949537277
23,5888,5887,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6976902173913043,-0.005952417516939404,0.25,0.6107575297355652,0.004760561045259237,0,0.0,0.0,0.0,stable,0.9912687535583973,0.0004312499821186066,0.6825000166893005,0.9337500053644181,1764759304.4108596,0.5706180930137634,0.01968148723244667
24,6144,6143,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6931966145833334,-0.005861410573884868,0.4166666666666667,0.6092762351036072,0.005185157526284456,0,0.0,0.0,0.0,stable,0.9931343767791987,0.00041562499105930327,0.6912500083446502,0.9393750026822091,1764759304.4201076,0.7175857424736023,0.021495396271348
25,6400,6399,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.69546875,-0.005564398170481925,0.25,0.6085768342018127,0.004044595640152693,1,0.0,0.0,0.0,stable,0.9940671883895993,0.0004078124955296516,0.6956250041723251,0.9421875013411045,1764759304.429409,0.5551943182945251,0.016680991277098656
26,6656,6655,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6984675480769231,-0.0052664658329897055,0.25,0.6075225472450256,0.0045778788626194,0,0.0,0.0,0.0,mild_drift,0.9796085941947996,0.0005289062477648258,0.6278125020861625,0.8985937506705522,1764759304.4383414,0.5586116909980774,0.019171202555298805
27,6912,6911,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6970486111111112,-0.0051199999999996535,0.08333333333333333,0.6021210551261902,0.004813351668417454,0,0.0,0.0,0.0,mild_drift,0.9723792970973998,0.000589453123882413,0.5939062510430813,0.8767968753352762,1764759304.4473245,0.4209243059158325,0.019802408292889595
28,7168,7167,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6967075892857143,-0.004952783464306549,0.4166666666666667,0.6071330308914185,0.00425312714651227,0,0.0,0.0,0.0,mild_drift,0.9687646485486998,0.0006197265619412066,0.5769531255215405,0.8658984376676381,1764759304.4566507,0.713111400604248,0.01769251376390457
29,7424,7423,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6974676724137931,-0.00476667952178899,0.5,0.6029295325279236,0.004144640639424324,0,0.0,0.0,0.0,mild_drift,0.9669573242743499,0.0006348632809706034,0.5684765627607702,0.8604492188338191,1764759304.4658737,0.8852439522743225,0.017183979973196983
30,7680,7679,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6967447916666667,-0.004631701543720985,0.25,0.6036654710769653,0.003998242784291506,0,0.0,0.0,0.0,mild_drift,0.9660536621371749,0.0006424316404853017,0.564238281380385,0.8577246094169095,1764759304.474655,0.5601330399513245,0.0163772851228714
31,7936,7935,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6970766129032258,-0.004478260723058902,0.3333333333333333,0.5977979898452759,0.004889608360826969,0,0.0,0.0,0.0,mild_drift,0.9656018310685874,0.0006462158202426508,0.5621191406901924,0.8563623047084548,1764759304.4833956,0.6259021162986755,0.019743701443076134
32,8192,8191,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.698486328125,-0.00430744209095183,0.16666666666666666,0.6087847948074341,0.0036052230279892683,0,0.0,0.0,0.0,mild_drift,0.9653759155342937,0.0006481079101213255,0.5610595703450962,0.8556811523542274,1764759304.4921188,0.49983882904052734,0.014766950160264969
33,8448,8447,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.7002840909090909,-0.004137035935429953,0.08333333333333333,0.6069214344024658,0.0040620011277496815,0,0.0,0.0,0.0,mild_drift,0.9652629577671468,0.0006490539550606628,0.5605297851725481,0.8553405761771137,1764759304.5011892,0.3884392976760864,0.016429666429758072
34,8704,8703,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6969209558823529,-0.004097351275104385,0.25,0.6050300598144531,0.0032528722658753395,0,0.0,0.0,0.0,mild_drift,0.9652064788835734,0.0006495269775303315,0.5602648925862741,0.8551702880885568,1764759305.2858288,0.5921624302864075,0.3611071705818176
35,8960,8959,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6955357142857143,-0.004014269452908276,0.3333333333333333,0.5925073027610779,0.0033740894868969917,0,0.0,0.0,0.0,mild_drift,0.9651782394417867,0.0006497634887651657,0.560132446293137,0.8550851440442784,1764759305.294024,0.6141105890274048,0.013703756965696812
36,9216,9215,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6959635416666666,-0.0038962783823724536,0.08333333333333333,0.5944540500640869,0.004009195137768984,0,0.0,0.0,0.0,mild_drift,0.9651641197208933,0.0006498817443825829,0.5600662231465685,0.8550425720221392,1764759305.3019438,0.37650641798973083,0.016216112300753593
37,9472,9471,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6954180743243243,-0.0038049988068973896,0.08333333333333333,0.6018032431602478,0.003852688241750002,0,0.0,0.0,0.0,mild_drift,0.9651570598604466,0.0006499408721912915,0.5600331115732842,0.8550212860110695,1764759305.3104248,0.41569647192955017,0.01584266684949398
38,9728,9727,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6954152960526315,-0.003707273588322304,0.3333333333333333,0.6006722450256348,0.004666662774980068,0,0.0,0.0,0.0,mild_drift,0.9651535299302233,0.0006499704360956459,0.5600165557866421,0.8550106430055348,1764759305.3198268,0.6734530329704285,0.019510064274072647
39,9984,9983,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.6968149038461539,-0.0035864232361972753,0.4166666666666667,0.5998296141624451,0.004540988709777594,0,0.0,0.0,0.0,mild_drift,0.9651517649651116,0.0006499852180478229,0.5600082778933211,0.8550053215027673,1764759305.329422,0.8121227622032166,0.019187163561582565
40,10240,10239,NOAA,uspds_csv,ts_drift_adapt_severity_s0p5,2,0.698828125,-0.003459152111181347,0.3333333333333333,0.5924403667449951,0.004175650887191296,0,0.0,0.0,0.0,mild_drift,0.9651508824825558,0.0006499926090239114,0.5600041389466606,0.8550026607513836,1764759305.3391488,0.6466996669769287,0.017479155212640762
