epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6624093657160514,0.5990730154806415,0.6880351023085413,0.5491490229522785,0.001
2,0.654234877037655,0.6095139511170163,0.6869932631571259,0.5640642960436056,0.0009990133642141358
3,0.6513580679996632,0.6171244940209498,0.6672662902963082,0.5817141903667173,0.000996057350657239
4,0.649086217131687,0.62154621017829,0.674024464795081,0.575874151803923,0.0009911436253643444
5,0.646699798317107,0.6247226771312919,0.6788748494531789,0.5782379769364826,0.0009842915805643156
6,0.6446977525740439,0.6285387634026511,0.6840425939602194,0.5735103266713634,0.0009755282581475769
7,0.6428219502675674,0.6313258968575225,0.6611551810652012,0.5976028032185101,0.0009648882429441258
8,0.6400700150319836,0.634533263294503,0.6724917655893938,0.5936445548592829,0.0009524135262330099
9,0.6382762371059019,0.6363686926428329,0.6504942213402932,0.6119155326485965,0.0009381533400219318
10,0.6370537017076371,0.6378734975125916,0.6518140745121414,0.6063628610627017,0.0009221639627510075
11,0.635093959638039,0.6406699008126564,0.650320973269529,0.6113315287923171,0.0009045084971874736
12,0.6331122739649568,0.6426845471680623,0.6431133243172058,0.616142608179762,0.0008852566213878945
13,0.6323363331698172,0.6449463893952971,0.6555415812418853,0.6091067521969669,0.0008644843137107056
14,0.6306834489863171,0.6470846336866174,0.6440844192751178,0.61477993251511,0.0008422735529643443
15,0.6291788257100661,0.6484102215493002,0.6573017110720798,0.6107011754236346,0.0008187119948743448
16,0.6285995692422642,0.6492321478231313,0.6570916161962751,0.6053153620823909,0.0007938926261462366
17,0.6274829028394083,0.6508358310416216,0.6673030566972931,0.5981126478549446,0.0007679133974894982
18,0.6272109023945568,0.6504063282143189,0.6381226729429923,0.6285457376988394,0.0007408768370508576
19,0.6254432934134203,0.6533788585730619,0.648087400390926,0.6169768994030183,0.0007128896457825362
20,0.6244540051167737,0.6540926366529679,0.6425020361889049,0.6265063591531017,0.0006840622763423389
21,0.6239588899038978,0.6546333776225937,0.6439240137012557,0.6215562312284475,0.0006545084971874735
22,0.6233329602774946,0.655789018323394,0.6717919541495303,0.5810838369980348,0.0006243449435824271
23,0.622298864050362,0.6568643203658499,0.6755391730496269,0.5843283028662538,0.0005936906572928622
24,0.6221251314570339,0.6567623520687205,0.659702507914441,0.6093199599540213,0.000562666616782152
25,0.6218454326119636,0.6563390291382134,0.6447386285580545,0.619387074047981,0.0005313952597646566
26,0.6211230407350383,0.6569168494886135,0.6788903099905597,0.5883329007378842,0.0004999999999999998
27,0.6208003594967202,0.6589160461020301,0.6463784997660987,0.6244391708999222,0.00046860474023534314
28,0.6198718909835969,0.6592868399097735,0.65221510230423,0.6158645111053431,0.00043733338321784774
29,0.619550651862006,0.6590149244507617,0.6440889329992318,0.627590937743335,0.00040630934270713756
30,0.619302719236028,0.6595185860396131,0.6470898798312206,0.6228447476732545,0.00037565505641757246
31,0.618727461374451,0.6600037079380774,0.6476602311606242,0.6216303904482925,0.00034549150281252633
32,0.6180179296588771,0.6612736767295986,0.6750799537040955,0.5779413400571026,0.00031593772365766105
33,0.6178917583206494,0.6609121527670488,0.6425918502839266,0.627266491156513,0.00028711035421746355
34,0.6174862009811596,0.6609585019930168,0.6407545723357797,0.6289906930179094,0.0002591231629491422
35,0.6173510200735024,0.6615208726014276,0.6649197521992629,0.6012458748933961,0.00023208660251050145
36,0.6168700456468239,0.6622439205265273,0.6498479266652736,0.6195910119025548,0.00020610737385376337
37,0.6163423755494316,0.6624540370175818,0.6518641966831751,0.6184693537023991,0.00018128800512565502
38,0.6159276401418671,0.6631616352006922,0.6399990015695771,0.6292965997997702,0.00015772644703565555
39,0.6159112689577082,0.6629793282452183,0.6537005812799384,0.6165412139864289,0.00013551568628929425
40,0.6155501788885356,0.662852640360906,0.6589744350479567,0.6096629463458044,0.00011474337861210535
41,0.6155748715684473,0.6637085560671137,0.6500704167191447,0.6195539322926323,9.549150281252626e-05
42,0.6147485229695929,0.6641226091524272,0.6458365335083099,0.6241239942155808,7.783603724899252e-05
43,0.6148795711637977,0.6639310323517598,0.6509514902222298,0.6208424487374393,6.184665997806817e-05
44,0.614713637894688,0.6638259741062325,0.6495629824075547,0.6211576254217805,4.7586473766990294e-05
45,0.6145592336144424,0.6638383338998238,0.6457684210712712,0.6251436834884497,3.5111757055874305e-05
46,0.6144440649820155,0.6636034978215863,0.6516696693696657,0.6189977381437948,2.4471741852423218e-05
47,0.6142296931760787,0.6649661650650435,0.6499283491002602,0.6212874040565093,1.5708419435684507e-05
48,0.6144290288240275,0.664796217903161,0.6487689804520728,0.6221402350847269,8.856374635655634e-06
49,0.6138996625552162,0.6643450854370732,0.649480228044993,0.6212781341540287,3.942649342761115e-06
50,0.6142974801626082,0.6640206408552977,0.649040697400582,0.6220938855723238,9.866357858642198e-07
