step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,confirm_window,severity_scheduler_scale,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,candidate_flag,candidate_count_total,confirmed_count_total,confirm_delay,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,severity_gate,severity_confirmed,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.484375,-0.013435700575815739,0.5,0.6769371628761292,0.004745434038341045,0,0,0,0,-1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767768258.5305777,0.6887287497520447,0.01898844726383686
2,128,127,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.6015625,0.10181618051733626,0.0,0.6804147362709045,0.01152769010514021,0,0,0,0,-1,0.0,0.5,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767768258.5399752,0.5129573941230774,0.04695190116763115
3,192,191,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.6197916666666666,0.08821233411397338,0.3333333333333333,0.6774353981018066,0.0170900896191597,0,0,0,0,-1,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767768258.54888,0.5190058350563049,0.07074809819459915
4,256,255,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.63671875,0.09157509157509157,0.16666666666666666,0.6830167174339294,0.021130919456481934,0,0,0,0,-1,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767768258.5611541,0.4129318296909332,0.08963902294635773
5,320,319,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.65625,0.12836767036450086,0.3333333333333333,0.677878737449646,0.01820397563278675,0,0,0,0,-1,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767768258.5726554,0.654737114906311,0.07714422792196274
6,384,383,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.6796875,0.15717344753747314,0.16666666666666666,0.6745307445526123,0.02132907137274742,0,0,0,0,-1,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767768258.583124,0.5391396880149841,0.09260505437850952
7,448,447,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.6897321428571429,0.2031937762309346,0.3333333333333333,0.6718752384185791,0.015785198658704758,0,0,0,0,-1,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767768258.593206,0.5923069715499878,0.068964384496212
8,512,511,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.6953125,0.22652618531143476,0.0,0.671457052230835,0.01348527055233717,0,0,0,0,-1,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767768258.6014068,0.38970544934272766,0.05769539624452591
9,576,575,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.7013888888888888,0.2519028633562882,0.3333333333333333,0.6726800203323364,0.01599079929292202,0,0,0,0,-1,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767768258.6093113,0.6402059197425842,0.06818954646587372
10,640,639,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.7015625,0.27215566723033296,0.5,0.6713161468505859,0.015805769711732864,0,0,0,0,-1,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767768258.617437,0.6021918058395386,0.06786631047725677
11,704,703,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.7002840909090909,0.26828499369482994,0.8333333333333334,0.6686127185821533,0.014328259974718094,0,0,0,0,-1,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1767768258.6287377,0.8805872797966003,0.06135433167219162
12,768,767,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.69921875,0.26403823178016705,0.5,0.6586159467697144,0.01333623006939888,0,0,0,0,-1,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1767768258.6404214,0.6682835221290588,0.057272639125585556
13,832,831,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.7043269230769231,0.2831404634481213,0.3333333333333333,0.6591810584068298,0.011304164305329323,0,0,0,0,-1,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1767768258.6522417,0.6534402370452881,0.049246035516262054
14,896,895,sea_abrupt4,sea,ts_drift_adapt,4,error_divergence_ph_meta,weighted,2,0.6,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,1.0,0.7042410714285714,0.2895527389800485,0.16666666666666666,0.664412260055542,0.009812741540372372,0,0,0,0,-1,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,none,0,overconfident,0.95,0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1767768258.6643546,0.4156506359577179,0.04224654287099838
