step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,baseline_student,1,0.78125,0.1232876712328767,0.5,0.6681118607521057,0.0035378243774175644,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763996019.1823487,0.6216853260993958,0.014125198125839233
2,128,127,stagger_abrupt3,stagger,baseline_student,1,0.8359375,0.07053941908713693,0.3333333333333333,0.6676831841468811,0.00748087652027607,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763996019.1893556,0.5936275124549866,0.030866164714097977
3,192,191,stagger_abrupt3,stagger,baseline_student,1,0.84375,0.034852546916889715,0.16666666666666666,0.6655895113945007,0.011780945584177971,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763996019.195308,0.4616786241531372,0.050008468329906464
4,256,255,stagger_abrupt3,stagger,baseline_student,1,0.8671875,0.038869257950530034,0.0,0.6575617790222168,0.02171909436583519,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763996019.2016668,0.25043627619743347,0.09457601606845856
5,320,319,stagger_abrupt3,stagger,baseline_student,1,0.88125,0.03919089759797751,0.0,0.6572248339653015,0.02743714489042759,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763996019.2078538,0.23104722797870636,0.12208081781864166
6,384,383,stagger_abrupt3,stagger,baseline_student,1,0.8828125,0.09849749582637712,0.16666666666666666,0.6499629616737366,0.026041479781270027,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763996019.2146995,0.28637295961380005,0.11982949078083038
7,448,447,stagger_abrupt3,stagger,baseline_student,1,0.8816964285714286,0.08281829419035937,0.16666666666666666,0.6404658555984497,0.03661637753248215,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763996019.2218485,0.3394639194011688,0.1738561987876892
8,512,511,stagger_abrupt3,stagger,baseline_student,1,0.8828125,0.09747928785475057,0.3333333333333333,0.6415010690689087,0.035049356520175934,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763996019.229369,0.5640411972999573,0.16508948802947998
9,576,575,stagger_abrupt3,stagger,baseline_student,1,0.890625,0.13903388061117936,0.16666666666666666,0.6264474987983704,0.028414633125066757,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763996019.2366955,0.48455333709716797,0.1330633908510208
10,640,639,stagger_abrupt3,stagger,baseline_student,1,0.896875,0.17361192628242714,0.0,0.6269841194152832,0.020403243601322174,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763996019.2441337,0.17869217693805695,0.09178377687931061
11,704,703,stagger_abrupt3,stagger,baseline_student,1,0.9019886363636364,0.20283576211106752,0.0,0.6201647520065308,0.015669459477066994,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763996019.2516909,0.3008468747138977,0.06927905976772308
12,768,767,stagger_abrupt3,stagger,baseline_student,1,0.90234375,0.2330226364846865,0.0,0.6224192380905151,0.013274230062961578,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763996019.2590766,0.24831967055797577,0.058512941002845764
13,832,831,stagger_abrupt3,stagger,baseline_student,1,0.9098557692307693,0.24953095684803037,0.0,0.611809253692627,0.011385897174477577,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763996019.2663908,0.2876628637313843,0.04983459413051605
14,896,895,stagger_abrupt3,stagger,baseline_student,1,0.9118303571428571,0.3399477806788505,0.0,0.6181609630584717,0.01202832255512476,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763996019.2737603,0.33982905745506287,0.051340170204639435
15,960,959,stagger_abrupt3,stagger,baseline_student,1,0.9166666666666666,0.4066749072929534,0.0,0.6206691265106201,0.01468404196202755,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763996019.2809858,0.26773592829704285,0.06477245688438416
16,1024,1023,stagger_abrupt3,stagger,baseline_student,1,0.921875,0.444256000434175,0.0,0.6021478772163391,0.014872616156935692,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763996019.2883186,0.3159998655319214,0.06554705649614334
17,1088,1087,stagger_abrupt3,stagger,baseline_student,1,0.9264705882352942,0.5098215894755813,0.0,0.6008127927780151,0.015227610245347023,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763996019.2958047,0.2632223069667816,0.06723542511463165
18,1152,1151,stagger_abrupt3,stagger,baseline_student,1,0.9288194444444444,0.5379242200416756,0.0,0.603849470615387,0.016709137707948685,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763996019.303077,0.22125519812107086,0.07630663365125656
19,1216,1215,stagger_abrupt3,stagger,baseline_student,1,0.930921052631579,0.5655480413423508,0.0,0.5928582549095154,0.016662798821926117,0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1763996019.3105054,0.11332080513238907,0.07749710232019424
20,1280,1279,stagger_abrupt3,stagger,baseline_student,1,0.93359375,0.595177853847299,0.0,0.5863792300224304,0.014788237400352955,0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1763996019.317829,0.1733013391494751,0.06862035393714905
21,1344,1343,stagger_abrupt3,stagger,baseline_student,1,0.9345238095238095,0.6060436485730274,0.16666666666666666,0.5645526647567749,0.013809817843139172,0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1763996020.2259765,0.2416834682226181,0.11867474019527435
22,1408,1407,stagger_abrupt3,stagger,baseline_student,1,0.9375,0.6268289010029215,0.0,0.5618908405303955,0.017622020095586777,0,0.0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1763996020.235822,0.1574021726846695,0.08414572477340698
23,1472,1471,stagger_abrupt3,stagger,baseline_student,1,0.9402173913043478,0.6359384836765896,0.0,0.5340218544006348,0.018987027928233147,0,0.0,stable,0.9862875035405159,0.0008624999642372132,0.9750000238418579,0.9337500053644181,1763996020.2446764,0.12064934521913528,0.09143581241369247
24,1536,1535,stagger_abrupt3,stagger,baseline_student,1,0.94140625,0.6482961802075012,0.0,0.5542674660682678,0.016132421791553497,0,0.0,stable,0.9881437517702579,0.0008312499821186065,0.987500011920929,0.9393750026822091,1763996020.2539248,0.16766434907913208,0.07613310217857361
25,1600,1599,stagger_abrupt3,stagger,baseline_student,1,0.9425,0.6551724137931036,0.0,0.536681056022644,0.01729648746550083,1,0.0,stable,0.9890718758851289,0.0008156249910593032,0.9937500059604645,0.9421875013411045,1763996020.262983,0.11029370874166489,0.08283288031816483
26,1664,1663,stagger_abrupt3,stagger,baseline_student,1,0.9423076923076923,0.6523661749920565,0.16666666666666666,0.5325993299484253,0.01610059291124344,0,0.0,mild_drift,0.9746859379425644,0.0010578124955296516,0.8968750029802323,0.8985937506705522,1763996020.272079,0.3032612204551697,0.07760819792747498
27,1728,1727,stagger_abrupt3,stagger,baseline_student,1,0.9438657407407407,0.659117532213979,0.0,0.528681218624115,0.017345039173960686,0,0.0,mild_drift,0.9674929689712821,0.001178906247764826,0.8484375014901162,0.8767968753352762,1763996020.2812207,0.09708678722381592,0.08430257439613342
