step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,mean_teacher,4,0.078125,0.0,0.8333333333333334,0.5717613697052002,0.003540729871019721,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763996041.616986,1.172237753868103,0.014002982527017593
2,128,127,stagger_abrupt3,stagger,mean_teacher,4,0.109375,0.0045026606631191155,1.0,0.595397412776947,0.007240633014589548,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763996041.6255398,1.217393398284912,0.028065405786037445
3,192,191,stagger_abrupt3,stagger,mean_teacher,4,0.21354166666666666,0.017486783245221613,0.3333333333333333,0.5990251898765564,0.020837128162384033,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763996041.6327348,0.7413308620452881,0.08137370645999908
4,256,255,stagger_abrupt3,stagger,mean_teacher,4,0.3359375,0.003160932704200834,0.3333333333333333,0.5946821570396423,0.03896351158618927,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763996041.6394258,0.5943865776062012,0.15369559824466705
5,320,319,stagger_abrupt3,stagger,mean_teacher,4,0.446875,0.02807330633536974,0.16666666666666666,0.61164391040802,0.054063718765974045,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763996041.6462345,0.5733301043510437,0.21865858137607574
6,384,383,stagger_abrupt3,stagger,mean_teacher,4,0.5286458333333334,0.05729166666666674,0.16666666666666666,0.6124134659767151,0.06275025010108948,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763996041.6538815,0.41267070174217224,0.256540983915329
7,448,447,stagger_abrupt3,stagger,mean_teacher,4,0.5848214285714286,0.07446241336413734,0.16666666666666666,0.6312745809555054,0.06503470242023468,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763996041.6622348,0.4636547565460205,0.270285964012146
8,512,511,stagger_abrupt3,stagger,mean_teacher,4,0.625,0.07713105520090124,0.3333333333333333,0.6422857642173767,0.06436384469270706,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763996041.670702,0.46637818217277527,0.26999279856681824
9,576,575,stagger_abrupt3,stagger,mean_teacher,4,0.6614583333333334,0.10230179028132981,0.0,0.6431442499160767,0.0632476657629013,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763996041.6793728,0.29608362913131714,0.26638177037239075
10,640,639,stagger_abrupt3,stagger,mean_teacher,4,0.6921875,0.13544352405507679,0.0,0.6513752341270447,0.04677743464708328,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763996041.6875362,0.4019981622695923,0.1951468139886856
11,704,703,stagger_abrupt3,stagger,mean_teacher,4,0.71875,0.17449187473350078,0.0,0.6610175967216492,0.04383346438407898,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763996041.6960182,0.45481976866722107,0.1842426359653473
12,768,767,stagger_abrupt3,stagger,mean_teacher,4,0.7408854166666666,0.209664074135363,0.0,0.6648642420768738,0.04218364879488945,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763996041.7044058,0.3992437422275543,0.177900031208992
13,832,831,stagger_abrupt3,stagger,mean_teacher,4,0.7608173076923077,0.25019926092312156,0.0,0.6667457222938538,0.03329864889383316,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763996041.7124188,0.35854172706604004,0.14006555080413818
14,896,895,stagger_abrupt3,stagger,mean_teacher,4,0.7756696428571429,0.2705828986164662,0.0,0.6738419532775879,0.036053016781806946,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763996041.7207086,0.3498941659927368,0.15232914686203003
15,960,959,stagger_abrupt3,stagger,mean_teacher,4,0.7895833333333333,0.30032688935553004,0.0,0.6758484840393066,0.029867010191082954,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763996041.7295306,0.37897706031799316,0.12667030096054077
16,1024,1023,stagger_abrupt3,stagger,mean_teacher,4,0.802734375,0.329060383527519,0.0,0.6775729060173035,0.03328931704163551,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763996041.7380633,0.42413410544395447,0.14288297295570374
17,1088,1087,stagger_abrupt3,stagger,mean_teacher,4,0.8134191176470589,0.35399482877633864,0.0,0.6716481447219849,0.028527744114398956,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763996041.7465913,0.4407241642475128,0.12157092243432999
18,1152,1151,stagger_abrupt3,stagger,mean_teacher,4,0.8229166666666666,0.37438305620777207,0.0,0.6771111488342285,0.03431195765733719,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763996041.7550774,0.3143467605113983,0.1483200341463089
