step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,baseline_student,2,0.4375,-0.053979871912168347,0.5,0.6697424054145813,0.0038662722799926996,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763996021.3240829,0.8341814875602722,0.015498105436563492
2,128,127,stagger_abrupt3,stagger,baseline_student,2,0.5546875,-0.09090909090909091,0.16666666666666666,0.6713722944259644,0.008670489303767681,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763996021.3321624,0.5194220542907715,0.035201553255319595
3,192,191,stagger_abrupt3,stagger,baseline_student,2,0.6875,-0.03448275862068953,0.16666666666666666,0.6788734197616577,0.02118181437253952,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763996021.3386729,0.5027046203613281,0.08780480176210403
4,256,255,stagger_abrupt3,stagger,baseline_student,2,0.7421875,-0.027237354085603113,0.0,0.6733375787734985,0.028772346675395966,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763996021.3451447,0.3331204950809479,0.12285900115966797
5,320,319,stagger_abrupt3,stagger,baseline_student,2,0.775,-0.02272727272727275,0.0,0.6756951808929443,0.04332636669278145,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763996021.3521228,0.25450950860977173,0.19089584052562714
6,384,383,stagger_abrupt3,stagger,baseline_student,2,0.7942708333333334,-0.022653721682847714,0.16666666666666666,0.673729658126831,0.048024602234363556,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763996021.3594368,0.47979986667633057,0.21311618387699127
7,448,447,stagger_abrupt3,stagger,baseline_student,2,0.8080357142857143,-0.022071307300509647,0.5,0.6721863150596619,0.04495043307542801,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763996021.3668425,0.8786110877990723,0.20340034365653992
8,512,511,stagger_abrupt3,stagger,baseline_student,2,0.8203125,-0.019390581717451522,0.16666666666666666,0.66327303647995,0.041190627962350845,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763996021.3746128,0.5740575790405273,0.1873941272497177
9,576,575,stagger_abrupt3,stagger,baseline_student,2,0.8246527777777778,-0.021922428330522742,0.16666666666666666,0.6653842926025391,0.03086400404572487,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763996021.3823054,0.34651222825050354,0.1368444561958313
10,640,639,stagger_abrupt3,stagger,baseline_student,2,0.825,-0.02564102564102574,0.3333333333333333,0.6546646356582642,0.027831319719552994,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763996021.3905387,0.6117348670959473,0.12346053868532181
11,704,703,stagger_abrupt3,stagger,baseline_student,2,0.828125,-0.025818882466280765,0.5,0.6530864238739014,0.020697133615612984,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763996021.3984473,0.8767959475517273,0.08956459909677505
12,768,767,stagger_abrupt3,stagger,baseline_student,2,0.8333333333333334,-0.024000000000000004,0.16666666666666666,0.6518597602844238,0.015118835493922234,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763996021.4064314,0.3386056423187256,0.06429901719093323
13,832,831,stagger_abrupt3,stagger,baseline_student,2,0.8377403846153846,-0.022429362073988022,0.16666666666666666,0.6455335021018982,0.009103057906031609,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763996021.4145024,0.45571568608283997,0.038152117282152176
14,896,895,stagger_abrupt3,stagger,baseline_student,2,0.8404017857142857,0.0019629225736094973,0.0,0.6466071605682373,0.008617747575044632,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763996021.4224865,0.352774977684021,0.036270707845687866
15,960,959,stagger_abrupt3,stagger,baseline_student,2,0.84375,0.023755287992189945,0.0,0.6471620798110962,0.007945050485432148,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763996021.4305418,0.3752687871456146,0.0333397351205349
16,1024,1023,stagger_abrupt3,stagger,baseline_student,2,0.849609375,0.045516172767770674,0.0,0.6455094814300537,0.010313690640032291,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763996021.4385853,0.42156919836997986,0.043260060250759125
17,1088,1087,stagger_abrupt3,stagger,baseline_student,2,0.8556985294117647,0.047274836579434744,0.0,0.6391112804412842,0.007437468506395817,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763996021.4468782,0.371025949716568,0.03090040385723114
18,1152,1151,stagger_abrupt3,stagger,baseline_student,2,0.8576388888888888,0.08126823575179908,0.16666666666666666,0.6353469491004944,0.00964473094791174,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763996021.4549317,0.3684645891189575,0.04025968164205551
19,1216,1215,stagger_abrupt3,stagger,baseline_student,2,0.8618421052631579,0.09766784452296776,0.16666666666666666,0.6317219138145447,0.008280772715806961,0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1763996021.4628642,0.3556002676486969,0.03477105125784874
20,1280,1279,stagger_abrupt3,stagger,baseline_student,2,0.865625,0.10500426846619687,0.0,0.634635865688324,0.009909233078360558,0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1763996021.4707987,0.30485865473747253,0.04177189618349075
21,1344,1343,stagger_abrupt3,stagger,baseline_student,2,0.8668154761904762,0.13069118029659177,0.0,0.6287450194358826,0.010253853164613247,0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1763996021.4787009,0.3367214500904083,0.043257132172584534
22,1408,1407,stagger_abrupt3,stagger,baseline_student,2,0.8707386363636364,0.15750159454501167,0.0,0.6163221001625061,0.01120510883629322,0,0.0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1763996021.486621,0.3352597653865814,0.04833098128437996
