step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,NOAA,uspds_csv,ts_drift_adapt,1,0.50390625,-0.020977264162793618,0.6666666666666666,0.6849773526191711,0.004277310334146023,0,0.0,0.0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1767760528.5863965,0.7190698981285095,0.017185809090733528
2,512,511,NOAA,uspds_csv,ts_drift_adapt,1,0.607421875,0.0821262932572244,0.3333333333333333,0.6859279870986938,0.005155625287443399,0,0.0,0.0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1767760528.5962105,0.7018061280250549,0.020844964310526848
3,768,767,NOAA,uspds_csv,ts_drift_adapt,1,0.6484375,0.0815594355417367,0.0,0.6856576800346375,0.00894967745989561,0,0.0,0.0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1767760528.6048894,0.4845214784145355,0.036461241543293
4,1024,1023,NOAA,uspds_csv,ts_drift_adapt,1,0.6171875,0.01889338071750852,0.3333333333333333,0.6841988563537598,0.014768748544156551,0,0.0,0.0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1767760528.6141365,0.6365947127342224,0.06123388558626175
5,1280,1279,NOAA,uspds_csv,ts_drift_adapt,1,0.6390625,0.02454151669806258,0.3333333333333333,0.68535977602005,0.020896071568131447,0,0.0,0.0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1767760528.6231692,0.6704671382904053,0.08769821375608444
6,1536,1535,NOAA,uspds_csv,ts_drift_adapt,1,0.66015625,0.03104130865110644,0.25,0.6835317015647888,0.020873524248600006,0,0.0,0.0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1767760528.6322587,0.6138626337051392,0.08837571740150452
7,1792,1791,NOAA,uspds_csv,ts_drift_adapt,1,0.6662946428571429,0.027795771210628376,0.16666666666666666,0.6830422282218933,0.025020670145750046,0,0.0,0.0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1767760528.6433897,0.4880695641040802,0.10652871429920197
8,2048,2047,NOAA,uspds_csv,ts_drift_adapt,1,0.6708984375,0.02513521034053655,0.5833333333333334,0.6816014051437378,0.022006245329976082,0,0.0,0.0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1767760528.6531196,0.8639351725578308,0.09368663281202316
9,2304,2303,NOAA,uspds_csv,ts_drift_adapt,1,0.6801215277777778,0.025984485025364816,0.16666666666666666,0.6795758605003357,0.01931789331138134,0,0.0,0.0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1767760528.6627967,0.5077489614486694,0.08195285499095917
10,2560,2559,NOAA,uspds_csv,ts_drift_adapt,1,0.683984375,0.024362668154041416,0.25,0.6785992980003357,0.017114143818616867,0,0.0,0.0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1767760528.6724424,0.5768215656280518,0.07229064404964447
