step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.1953125,0.012582384661473937,0.9166666666666666,1.7117624282836914,0.006299290340393782,0,0.0,0.0,0.0,mild_drift,0.96,0.00115,0.45,0.78,1767760312.6374247,1.9141578674316406,0.02544722706079483
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.189453125,0.0011517217064284874,0.75,1.7099077701568604,0.007588075008243322,0,0.0,0.0,0.0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767760312.6499836,1.9001502990722656,0.030563456937670708
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.1875,-0.004651864833872437,0.75,1.7123935222625732,0.008962896652519703,0,0.0,0.0,0.0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767760312.6645005,1.71421480178833,0.03576201945543289
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.1943359375,0.005946903821126923,0.9166666666666666,1.7109487056732178,0.011083247140049934,0,0.0,0.0,0.0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767760312.675847,2.059544324874878,0.04458563029766083
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.1953125,0.008076681450717941,0.75,1.7101240158081055,0.011060597375035286,0,0.0,0.0,0.0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767760312.6876235,1.838133692741394,0.044586312025785446
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20247395833333334,0.012639536293210771,0.9166666666666666,1.7083799839019775,0.012900160625576973,0,0.0,0.0,0.0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767760312.7006452,1.7825013399124146,0.05231044813990593
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20591517857142858,0.01822622697851202,0.9166666666666666,1.7083314657211304,0.011865674518048763,0,0.0,0.0,0.0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767760312.7148488,2.1768720149993896,0.04820697009563446
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.205078125,0.017904934711466806,0.9166666666666666,1.7195924520492554,0.012822555378079414,0,0.0,0.0,0.0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767760312.7291725,1.706546664237976,0.052261654287576675
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20703125,0.018179070138463257,0.4166666666666667,1.7138545513153076,0.012664437294006348,0,0.0,0.0,0.0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767760312.7427728,1.6033302545547485,0.05191372334957123
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.209765625,0.021626355756159236,0.75,1.7200672626495361,0.012528604827821255,0,0.0,0.0,0.0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767760312.7557266,1.7255288362503052,0.05111946538090706
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.2059659090909091,0.018164172383122967,0.75,1.7248027324676514,0.013695040717720985,0,0.0,0.0,0.0,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1767760312.76789,1.722139835357666,0.05544360354542732
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20540364583333334,0.01702017882198975,0.75,1.7247614860534668,0.014696990139782429,0,0.0,0.0,0.0,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1767760312.7799575,1.8236870765686035,0.05934442952275276
13,3328,3327,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.2052283653846154,0.01755881911430787,0.8333333333333334,1.7227790355682373,0.015417969785630703,0,0.0,0.0,0.0,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1767760312.7935271,1.7680110931396484,0.061867184937000275
14,3584,3583,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20424107142857142,0.018653759174827835,0.8333333333333334,1.7338136434555054,0.012838015332818031,0,0.0,0.0,0.0,mild_drift,0.950001220703125,0.0012999816894531252,0.40000610351562504,0.7600024414062501,1767760312.8072646,1.698988914489746,0.05165928229689598
15,3840,3839,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20598958333333334,0.019796524327015116,0.6666666666666666,1.7282596826553345,0.013853843323886395,0,0.0,0.0,0.0,mild_drift,0.9500006103515625,0.0012999908447265626,0.40000305175781253,0.760001220703125,1767760312.8199143,1.6555233001708984,0.055642228573560715
16,4096,4095,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.205078125,0.019238307003097914,0.9166666666666666,1.7317484617233276,0.013858593069016933,0,0.0,0.0,0.0,mild_drift,0.9500003051757813,0.0012999954223632815,0.40000152587890625,0.7600006103515625,1767760312.8378935,1.7815676927566528,0.055828988552093506
17,4352,4351,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20381433823529413,0.01747184537754021,0.9166666666666666,1.7349838018417358,0.012316708452999592,0,0.0,0.0,0.0,mild_drift,0.9500001525878906,0.0012999977111816407,0.40000076293945314,0.7600003051757813,1767760312.8734138,1.6761394739151,0.04932598024606705
18,4608,4607,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.2033420138888889,0.017891580622190918,0.75,1.7325762510299683,0.012322787195444107,0,0.0,0.0,0.0,mild_drift,0.9500000762939453,0.0012999988555908205,0.4000003814697266,0.7600001525878907,1767760312.8865893,1.5701528787612915,0.048933349549770355
19,4864,4863,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,2,0.20353618421052633,0.017901141202833395,0.8333333333333334,1.7290672063827515,0.011475912295281887,0,0.0,0.0,0.0,mild_drift,0.9500000381469726,0.0012999994277954102,0.4000001907348633,0.7600000762939454,1767760312.901464,1.6493765115737915,0.04571074992418289
