step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.52734375,0.1348452686850631,0.5,0.6784547567367554,0.006264536175876856,0,0.0,0.0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1764759410.2512143,0.7135341167449951,0.025198306888341904
2,512,511,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.515625,0.08719968944545886,0.3333333333333333,0.6780524253845215,0.006614860147237778,0,0.0,0.0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1764759410.2605247,0.6755363941192627,0.026495229452848434
3,768,767,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.5677083333333334,0.09546412379472574,0.4166666666666667,0.6775140166282654,0.01119587104767561,0,0.0,0.0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1764759410.269016,0.6194232702255249,0.04519522935152054
4,1024,1023,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.5576171875,0.010908594676196405,0.5,0.6820900440216064,0.018273456022143364,0,0.0,0.0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1764759410.2773974,0.6976243853569031,0.07513517886400223
5,1280,1279,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.59375,0.03291517375852532,0.5,0.6808749437332153,0.02339274249970913,0,0.0,0.0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1764759410.2856123,0.7570960521697998,0.09729252755641937
6,1536,1535,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.623046875,0.047844185209928655,0.25,0.6809785962104797,0.024753853678703308,0,0.0,0.0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1764759410.2945242,0.5861059427261353,0.10330656170845032
7,1792,1791,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.6339285714285714,0.04264928879847421,0.4166666666666667,0.6807317733764648,0.023666488006711006,0,0.0,0.0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1764759410.3034828,0.7202854752540588,0.0985768511891365
8,2048,2047,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.64306640625,0.041895565715572985,0.25,0.6823994517326355,0.020798921585083008,0,0.0,0.0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1764759410.3126452,0.5850538611412048,0.08658286184072495
9,2304,2303,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.6536458333333334,0.04102546984010392,0.25,0.6821451783180237,0.01877102255821228,0,0.0,0.0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1764759410.32233,0.5843808650970459,0.0781475231051445
10,2560,2559,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.66015625,0.03891297743654901,0.08333333333333333,0.6803891658782959,0.01882547326385975,0,0.0,0.0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1764759410.3319237,0.48484858870506287,0.07804462313652039
11,2816,2815,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.6615767045454546,0.034821476096830034,0.3333333333333333,0.680990993976593,0.014824212528765202,0,0.0,0.0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1764759410.3415658,0.6197068095207214,0.061285171657800674
12,3072,3071,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.6722005208333334,0.0379387814508246,0.25,0.6803728938102722,0.014734280295670033,0,0.0,0.0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1764759410.351004,0.6089154481887817,0.06147987022995949
13,3328,3327,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.6754807692307693,0.036442764929716626,0.25,0.6816408634185791,0.012692604213953018,0,0.0,0.0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1764759410.360505,0.5497981905937195,0.05264464020729065
14,3584,3583,NOAA,uspds_csv,ts_drift_adapt_severity_s1p0,2,0.67578125,0.03363678215542731,0.5833333333333334,0.6806114315986633,0.013240927830338478,0,0.0,0.0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1764759410.37009,0.844090461730957,0.05491558089852333
