step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sine_abrupt4,sine,mean_teacher,1,0.4375,0.05028854080791426,0.6666666666666666,0.6578112840652466,0.004888120107352734,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763995989.7025545,0.6591888070106506,0.019771555438637733
2,128,127,sine_abrupt4,sine,mean_teacher,1,0.4609375,0.008976660682226212,0.6666666666666666,0.6561805009841919,0.00625506741926074,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763995989.7097511,0.7581049799919128,0.024814866483211517
3,192,191,sine_abrupt4,sine,mean_teacher,1,0.5208333333333334,0.10134310134310141,0.0,0.659345805644989,0.01554332859814167,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763995989.7165952,0.5894456505775452,0.062167078256607056
4,256,255,sine_abrupt4,sine,mean_teacher,1,0.55078125,0.11229043541189242,0.16666666666666666,0.6658661961555481,0.023235129192471504,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763995989.723426,0.5568398833274841,0.09442273527383804
5,320,319,sine_abrupt4,sine,mean_teacher,1,0.565625,0.11696974509648231,0.5,0.6706899404525757,0.030947167426347733,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763995989.7304184,0.6737046837806702,0.12717202305793762
6,384,383,sine_abrupt4,sine,mean_teacher,1,0.5755208333333334,0.12819655691124848,0.3333333333333333,0.6678345799446106,0.02987426333129406,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763995989.7379336,0.6018717288970947,0.12409793585538864
7,448,447,sine_abrupt4,sine,mean_teacher,1,0.59375,0.15643105446118186,0.3333333333333333,0.6731981039047241,0.022455567494034767,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763995989.7456338,0.5894392132759094,0.09209787100553513
8,512,511,sine_abrupt4,sine,mean_teacher,1,0.625,0.22674427751120899,0.16666666666666666,0.6721884608268738,0.013851878233253956,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763995989.753413,0.5223850607872009,0.056544359773397446
9,576,575,sine_abrupt4,sine,mean_teacher,1,0.6527777777777778,0.28787785127032217,0.16666666666666666,0.6686049103736877,0.00958916824311018,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763995989.761562,0.5003349781036377,0.03896404057741165
10,640,639,sine_abrupt4,sine,mean_teacher,1,0.66875,0.3239054823053388,0.16666666666666666,0.6762380003929138,0.00625079357996583,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763995989.769752,0.6256127953529358,0.025430405512452126
11,704,703,sine_abrupt4,sine,mean_teacher,1,0.6818181818181818,0.3562324969994855,0.3333333333333333,0.6767591238021851,0.006058781873434782,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763995989.777865,0.6046200394630432,0.024790484458208084
