step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.61328125,0.02657858349976955,0.5,0.6812560558319092,0.0029022316448390484,0,0.0,0.0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1767760142.0298219,0.7213738560676575,0.011645795777440071
2,512,511,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.611328125,-0.004733354370463868,0.4166666666666667,0.6798844933509827,0.003747622948139906,0,0.0,0.0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1767760142.040918,0.6450417637825012,0.01499215792864561
3,768,767,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6315104166666666,0.009497420566199358,0.25,0.680087685585022,0.003121206071227789,0,0.0,0.0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1767760142.0495257,0.6778512597084045,0.012474206276237965
4,1024,1023,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6064453125,-0.01821914293045933,0.5,0.6826475858688354,0.003012673230841756,0,0.0,0.0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1767760142.0580246,0.7076041102409363,0.012157857418060303
5,1280,1279,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.628125,-0.008117490163375575,0.5,0.6798611283302307,0.0037477812729775906,0,0.0,0.0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1767760142.0670438,0.7030401825904846,0.01521529071033001
6,1536,1535,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6490885416666666,-0.001243233568273805,0.08333333333333333,0.6803698539733887,0.004391417372971773,0,0.0,0.0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1767760142.0777884,0.4925350844860077,0.017914896830916405
7,1792,1791,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6579241071428571,0.004047290926235069,0.25,0.679786205291748,0.004998619668185711,0,0.0,0.0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1767760142.0874732,0.5910652875900269,0.020424704998731613
8,2048,2047,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6640625,0.006023016982678712,0.25,0.677741527557373,0.006080124992877245,0,0.0,0.0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1767760142.0975816,0.5932726860046387,0.025015439838171005
9,2304,2303,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6744791666666666,0.010404497161784921,0.08333333333333333,0.6765592098236084,0.006718343589454889,0,0.0,0.0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1767760142.1085742,0.46208950877189636,0.02767072431743145
10,2560,2559,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.67890625,0.010156582210364225,0.25,0.6744257807731628,0.008148107677698135,0,0.0,0.0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1767760142.1190271,0.5761915445327759,0.03385124355554581
11,2816,2815,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6782670454545454,0.00799114100055675,0.4166666666666667,0.6737549304962158,0.011719507165253162,0,0.0,0.0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1767760142.1309118,0.7398228645324707,0.049242615699768066
12,3072,3071,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6875,0.010293335910694786,0.4166666666666667,0.6725760102272034,0.010342295281589031,0,0.0,0.0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1767760142.14358,0.7082721590995789,0.04329745098948479
13,3328,3327,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6896033653846154,0.009714398303004931,0.3333333333333333,0.6728524565696716,0.011421614326536655,0,0.0,0.0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1767760142.1563077,0.6499887108802795,0.04798522964119911
14,3584,3583,NOAA,uspds_csv,ts_drift_adapt_severity,3,0.6886160714285714,0.008196786351914294,0.25,0.6716212034225464,0.009540575556457043,0,0.0,0.0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1767760142.1676087,0.5875397324562073,0.03986853361129761
