step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.1640625,-0.03733999848519276,0.8333333333333334,1.757819652557373,0.005325686186552048,0,0.0,0.0,0.0,mild_drift,0.96,0.00115,0.45,0.78,1764759541.76035,1.886197566986084,0.021490056067705154
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.185546875,-0.011258626324439792,0.8333333333333334,1.757202386856079,0.00639627780765295,0,0.0,0.0,0.0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1764759541.772172,1.816420078277588,0.025656012818217278
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.19270833333333334,0.0054992449764303345,0.8333333333333334,1.756667137145996,0.006880829576402903,0,0.0,0.0,0.0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1764759541.7822459,1.727958083152771,0.027678383514285088
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.208984375,0.022353710786711535,0.75,1.7568904161453247,0.01069531962275505,0,0.0,0.0,0.0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1764759541.7926922,1.5888596773147583,0.042803168296813965
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.209375,0.022439900535433335,0.75,1.7577528953552246,0.016146451234817505,0,0.0,0.0,0.0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1764759541.802299,1.8319066762924194,0.0645502582192421
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.20572916666666666,0.02044861605016939,0.6666666666666666,1.756047248840332,0.021793831139802933,0,0.0,0.0,0.0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1764759541.813468,1.6036030054092407,0.0866122618317604
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.20089285714285715,0.013883631732719852,0.75,1.7570852041244507,0.026451008394360542,0,0.0,0.0,0.0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1764759541.8241923,1.7527250051498413,0.1057504341006279
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.19775390625,0.01269435889731841,0.75,1.7554802894592285,0.026030555367469788,0,0.0,0.0,0.0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1764759541.835465,1.707003116607666,0.10461181402206421
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.19618055555555555,0.01247080175324867,0.8333333333333334,1.7522578239440918,0.02341648004949093,0,0.0,0.0,0.0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1764759541.8466654,1.7918883562088013,0.09495850652456284
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.194921875,0.011300181412295008,0.8333333333333334,1.7535423040390015,0.02081717737019062,0,0.0,0.0,0.0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1764759541.8579447,1.7704521417617798,0.08507565408945084
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.19389204545454544,0.00913266711484945,0.75,1.7527496814727783,0.01873651146888733,0,0.0,0.0,0.0,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1764759541.8690493,1.6891051530838013,0.07749722898006439
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.19205729166666666,0.00750886117471253,0.8333333333333334,1.7519725561141968,0.015385360457003117,0,0.0,0.0,0.0,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1764759541.8802912,1.6564668416976929,0.06409727036952972
13,3328,3327,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.19290865384615385,0.008610188958351745,0.9166666666666666,1.747287631034851,0.012689713388681412,0,0.0,0.0,0.0,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1764759541.8917987,1.7434238195419312,0.05283022299408913
14,3584,3583,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.19447544642857142,0.006924457885500314,0.6666666666666666,1.7465094327926636,0.011781579814851284,0,0.0,0.0,0.0,mild_drift,0.950001220703125,0.0012999816894531252,0.40000610351562504,0.7600024414062501,1764759541.902622,1.6713829040527344,0.04898929223418236
15,3840,3839,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity_s2p0,3,0.196875,0.009963598947377356,0.8333333333333334,1.7446608543395996,0.011644246056675911,0,0.0,0.0,0.0,mild_drift,0.9500006103515625,0.0012999908447265626,0.40000305175781253,0.760001220703125,1764759541.913542,1.7466572523117065,0.048297856003046036
