step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.15625,0.03776145894963979,0.8333333333333334,1.7520896196365356,0.007220043800771236,0,0.0,mild_drift,0.96,0.00115,0.45,0.78,1763651046.1860833,1.8140064477920532,0.029258081689476967
2,512,511,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.140625,0.00020414865572548218,0.8333333333333334,1.753775954246521,0.008189239539206028,0,0.0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1763651046.1988316,1.8376517295837402,0.033281709998846054
3,768,767,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.16796875,0.015627538647619153,1.0,1.753438115119934,0.013355609029531479,0,0.0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1763651046.2100275,1.8169633150100708,0.0547138974070549
4,1024,1023,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.1748046875,0.013707873877529619,0.9166666666666666,1.7568751573562622,0.01865476742386818,0,0.0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1763651046.2213192,1.8775272369384766,0.07747429609298706
5,1280,1279,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.1765625,0.010094087727652617,0.8333333333333334,1.759861707687378,0.019908877089619637,0,0.0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1763651046.232928,1.7865968942642212,0.0829978957772255
6,1536,1535,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.17317708333333334,0.004409095015257548,0.8333333333333334,1.7595545053482056,0.021607400849461555,0,0.0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1763651046.2451196,1.7362419366836548,0.09017995744943619
7,1792,1791,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.17578125,0.005898615919164363,0.8333333333333334,1.7600817680358887,0.02159067802131176,0,0.0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1763651046.257429,1.9748982191085815,0.0905136913061142
8,2048,2047,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.181640625,0.007523849425858668,0.8333333333333334,1.764074683189392,0.01808256469666958,0,0.0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1763651046.2699623,1.8304518461227417,0.07576633989810944
9,2304,2303,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.18489583333333334,0.010376732333367358,0.75,1.7616544961929321,0.017809556797146797,0,0.0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1763651046.2823572,1.7030702829360962,0.0742923691868782
10,2560,2559,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.187109375,0.00915580832226839,0.75,1.7652443647384644,0.015871573239564896,0,0.0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1763651046.2948794,1.8453997373580933,0.06580568850040436
11,2816,2815,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.19069602272727273,0.012461668950218554,0.9166666666666666,1.764743685722351,0.014814258553087711,0,0.0,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1763651046.3069472,1.9166474342346191,0.061142925173044205
12,3072,3071,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.19498697916666666,0.016997777812857492,0.6666666666666666,1.7655686140060425,0.013138632290065289,0,0.0,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1763651046.32034,1.7873636484146118,0.054353266954422
13,3328,3327,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.19621394230769232,0.016335587085470983,0.75,1.7657898664474487,0.012388213537633419,0,0.0,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1763651046.3345783,1.8413176536560059,0.050495512783527374
14,3584,3583,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.19587053571428573,0.015551841919311589,0.9166666666666666,1.7653489112854004,0.010565361008048058,0,0.0,mild_drift,0.950001220703125,0.0012999816894531252,0.40000610351562504,0.7600024414062501,1763651046.3487723,1.7568812370300293,0.04324435815215111
15,3840,3839,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.19713541666666667,0.01636810820323035,0.9166666666666666,1.7645500898361206,0.009880329482257366,0,0.0,mild_drift,0.9500006103515625,0.0012999908447265626,0.40000305175781253,0.760001220703125,1763651046.3620062,1.985114574432373,0.04043465852737427
16,4096,4095,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.199951171875,0.019847182644977097,0.8333333333333334,1.7609920501708984,0.009497888386249542,0,0.0,mild_drift,0.9500003051757813,0.0012999954223632815,0.40000152587890625,0.7600006103515625,1763651046.373824,1.8054744005203247,0.03863486275076866
17,4352,4351,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20036764705882354,0.019295421635442688,0.9166666666666666,1.7663872241973877,0.007966016419231892,0,0.0,mild_drift,0.9500001525878906,0.0012999977111816407,0.40000076293945314,0.7600003051757813,1763651046.3864496,1.7618542909622192,0.032423924654722214
18,4608,4607,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.2029079861111111,0.021853661073811,0.9166666666666666,1.7650039196014404,0.008228682912886143,0,0.0,mild_drift,0.9500000762939453,0.0012999988555908205,0.4000003814697266,0.7600001525878907,1763651046.3989992,1.8322356939315796,0.033478304743766785
19,4864,4863,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20435855263157895,0.023385044203421416,0.75,1.7636059522628784,0.008392451331019402,0,0.0,mild_drift,0.9500000381469726,0.0012999994277954102,0.4000001907348633,0.7600000762939454,1763651046.4113238,1.7830966711044312,0.03393608331680298
20,5120,5119,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.2037109375,0.022585580254826258,0.75,1.7612130641937256,0.008703859522938728,0,0.0,mild_drift,0.9500000190734863,0.0012999997138977053,0.40000009536743164,0.7600000381469727,1763651046.4234285,1.6119416952133179,0.03524785488843918
21,5376,5375,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20331101190476192,0.021901914876092176,0.8333333333333334,1.7648359537124634,0.007804912980645895,0,0.0,stable,0.9700000095367431,0.0010499998569488526,0.4500000476837158,0.8000000190734864,1763651046.4353745,1.8994531631469727,0.03157437965273857
22,5632,5631,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.2040127840909091,0.02239342210020507,0.9166666666666666,1.7636702060699463,0.00711596105247736,0,0.0,stable,0.9800000047683716,0.0009249999284744264,0.4750000238418579,0.8200000095367432,1763651046.4479115,1.7593268156051636,0.028697816655039787
23,5888,5887,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.2027853260869565,0.020961622448784033,0.75,1.7647069692611694,0.006962417624890804,0,0.0,stable,0.9850000023841858,0.0008624999642372132,0.48750001192092896,0.8300000047683717,1763651046.4599218,1.8185724020004272,0.02812597155570984
24,6144,6143,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20361328125,0.021716859285485328,0.75,1.7633038759231567,0.007777817081660032,0,0.0,stable,0.9875000011920929,0.0008312499821186065,0.4937500059604645,0.8350000023841859,1763651046.4721923,1.7556740045547485,0.031271014362573624
25,6400,6399,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20453125,0.02239557370441403,0.75,1.7644881010055542,0.0075492556206882,1,0.0,stable,0.9887500005960465,0.0008156249910593032,0.49687500298023224,0.837500001192093,1763651046.4842927,1.7018572092056274,0.030388090759515762
26,6656,6655,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.2032752403846154,0.020757703867714868,0.9166666666666666,1.7629307508468628,0.007491614203900099,0,0.0,mild_drift,0.9693750002980233,0.0010578124955296516,0.44843750149011613,0.7987500005960465,1763651046.4962418,1.7772226333618164,0.030468851327896118
27,6912,6911,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20471643518518517,0.022318742254930805,1.0,1.7628464698791504,0.007451794110238552,0,0.0,mild_drift,0.9596875001490116,0.001178906247764826,0.4242187507450581,0.7793750002980233,1763651046.50824,1.9471673965454102,0.030162006616592407
28,7168,7167,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20549665178571427,0.02338135249343651,0.75,1.7651722431182861,0.006341690197587013,0,0.0,mild_drift,0.9548437500745057,0.0012394531238824132,0.41210937537252906,0.7696875001490117,1763651046.521487,1.643812656402588,0.025776704773306847
29,7424,7423,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20635775862068967,0.02435984039564653,0.6666666666666666,1.7633212804794312,0.005754645448178053,0,0.0,mild_drift,0.9524218750372528,0.0012697265619412068,0.4060546876862645,0.7648437500745058,1763651046.5359612,1.7077406644821167,0.02332432195544243
30,7680,7679,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20611979166666666,0.02395736983999224,0.8333333333333334,1.7627675533294678,0.005508164409548044,0,0.0,mild_drift,0.9512109375186264,0.0012848632809706034,0.40302734384313227,0.7624218750372529,1763651046.550563,1.8387435674667358,0.02234974317252636
31,7936,7935,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20551915322580644,0.02311809956630145,0.9166666666666666,1.7632744312286377,0.0063903359696269035,0,0.0,mild_drift,0.9506054687593132,0.0012924316404853016,0.4015136719215662,0.7612109375186265,1763651046.5635371,1.7269296646118164,0.026005269959568977
32,8192,8191,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.205322265625,0.02291567566416779,0.75,1.7621912956237793,0.005794097203761339,0,0.0,mild_drift,0.9503027343796566,0.001296215820242651,0.4007568359607831,0.7606054687593132,1763651046.5756865,1.6945676803588867,0.02353813499212265
33,8448,8447,INSECTS_abrupt_balanced,insects_real,baseline_student,1,0.20584753787878787,0.023489167978355138,0.6666666666666666,1.7623673677444458,0.005970640107989311,0,0.0,mild_drift,0.9501513671898283,0.0012981079101213257,0.40037841798039153,0.7603027343796567,1763651046.5877833,1.7254139184951782,0.024293817579746246
