step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.5,-0.18518518518518517,0.3333333333333333,0.6857857704162598,0.0028317056130617857,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767764806.2267299,0.6710925698280334,0.011359353549778461
2,128,127,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.6171875,-0.07470870459218643,0.6666666666666666,0.6867542266845703,0.0025799383874982595,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764806.2360413,0.6978424191474915,0.010386595502495766
3,192,191,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.6302083333333334,-0.017921146953404604,0.16666666666666666,0.6827793717384338,0.00397641584277153,0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764806.2454162,0.5962297916412354,0.01601947285234928
4,256,255,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.640625,-0.017980636237897647,0.5,0.6879861950874329,0.004151853267103434,0,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764806.2541606,0.6709001660346985,0.016919832676649094
5,320,319,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.646875,0.03367183324425447,0.3333333333333333,0.6856958270072937,0.004530200269073248,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764806.2630055,0.6715734601020813,0.01828659325838089
6,384,383,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.6744791666666666,0.10813823857302135,0.3333333333333333,0.6850770711898804,0.004857017658650875,0,0.0,0.0003268173895776272,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764806.2713027,0.6522338390350342,0.019691817462444305
7,448,447,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.6941964285714286,0.16458866445255094,0.16666666666666666,0.6825979351997375,0.004729089327156544,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764806.2931845,0.6132521033287048,0.01905234158039093
8,512,511,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.69921875,0.193717277486911,0.16666666666666666,0.6838326454162598,0.004427489824593067,0,0.0,0.00030159950256347656,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764806.3166878,0.5451355576515198,0.01798943616449833
9,576,575,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.6996527777777778,0.2021521906225979,0.0,0.684450626373291,0.009317366406321526,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764806.3257978,0.44034335017204285,0.038117531687021255
10,640,639,sea_abrupt4,sea,ts_drift_adapt,2,error_divergence_ph_meta,k_of_n,2,0.5,,0.7046875,0.21354451119606754,0.16666666666666666,0.6843724846839905,0.013649064116179943,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764806.3349788,0.5283671617507935,0.057315316051244736
