epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.2924470232039,0.45933331230880825,1.212700556801897,0.4803671113634213,0.001
2,1.1318667034743588,0.5292188337695922,1.1333012250900178,0.5065758349891191,0.0009990133642141358
3,1.0901430117012127,0.5471632659497304,1.1013009156800904,0.5254991011448576,0.000996057350657239
4,1.0563566616037237,0.5619540193635876,1.0835286088196892,0.5316491626454726,0.0009911436253643444
5,1.0321070130340777,0.5717304235390583,1.068083501254636,0.5336361055918252,0.0009842915805643156
6,1.0180100520537079,0.5775331924690151,1.046958513596683,0.551234743116662,0.0009755282581475769
7,1.0104453496621097,0.5767132359897821,1.0527032480096397,0.5409215630617845,0.0009648882429441258
8,0.9994160447272851,0.5825160049197389,1.0740194981467455,0.534582268899612,0.0009524135262330099
9,0.9925547082649958,0.5879718691854048,1.0634978375345545,0.5418677263695714,0.0009381533400219318
10,0.9905278641053723,0.5881295531237188,1.0650645124335898,0.533068407607153,0.0009221639627510075
11,0.9864754401192715,0.5906524961367435,1.0673773734365848,0.5377992241460876,0.0009045084971874736
12,0.9830953678253482,0.5901163707464757,1.0356874612740463,0.5548301636862523,0.0008852566213878945
13,0.9759265108573794,0.5931123655744426,1.0613705751539257,0.5467877755700634,0.0008644843137107056
14,0.978015255593822,0.5921347251568955,1.06347603961573,0.5464093102469486,0.0008422735529643443
15,0.9720769650742364,0.5956983821627929,1.0385900768677416,0.5503831961396537,0.0008187119948743448
16,0.9686649098572696,0.5983790091141317,1.056465356512816,0.5456523796007191,0.0007938926261462366
17,0.9641098325162831,0.5992620391686903,1.0694941089116972,0.5470716245623994,0.0007679133974894982
18,0.9674817754746445,0.5967706329433284,1.0387032270059307,0.5559655596555966,0.0007408768370508576
19,0.9611039714325402,0.5991358920180391,1.0740486377742142,0.5373261424921941,0.0007128896457825362
20,0.9597112787732669,0.600460437099877,1.0628105833194532,0.5408269467310057,0.0006840622763423389
21,0.959676331007408,0.6010911728531332,1.0427026396071135,0.5496262654934242,0.0006545084971874735
22,0.9538571136974259,0.6018165189693778,1.0579004639459881,0.5446115999621535,0.0006243449435824271
23,0.9503681258223825,0.6051909552492983,1.0433265529717477,0.5469770082316208,0.0005936906572928622
24,0.9478792420394967,0.6049386609479959,1.0534052933127531,0.5428138896773583,0.000562666616782152
25,0.9485788287986077,0.6051594184616355,1.0572071188794867,0.5402592487463336,0.0005313952597646566
26,0.9461352161616918,0.6059163013655429,1.0626572852881835,0.5387453874538746,0.0004999999999999998
27,0.9422771118214981,0.607051625721404,1.0594420478781368,0.5417731100387927,0.00046860474023534314
28,0.9457297674427383,0.603424895140181,1.0667659488494896,0.5380830731384237,0.00043733338321784774
29,0.9439181669300735,0.6064524267558107,1.0532257431660372,0.5388400037846532,0.00040630934270713756
30,0.9371967929032672,0.6081869500772651,1.0631431824821027,0.5413946447156779,0.00037565505641757246
31,0.936685860113779,0.6094168847961147,1.0567255446324118,0.5422461916926862,0.00034549150281252633
32,0.9354027555348192,0.6103629884259989,1.0626807117013248,0.5417731100387927,0.00031593772365766105
33,0.9379687473215974,0.6084707811662304,1.0564833939588671,0.5406377140694484,0.00028711035421746355
34,0.9346385799465133,0.6084392443785676,1.0467688881106831,0.5458416122622765,0.0002591231629491422
35,0.9339422008924999,0.6115613863571857,1.0560207742820886,0.542624657015801,0.00023208660251050145
36,0.9316073107499115,0.6116244599325112,1.0544274553060193,0.5391238527769893,0.00020610737385376337
37,0.9341240188321244,0.6109306506039295,1.0510190296662612,0.542624657015801,0.00018128800512565502
38,0.9314614601804291,0.6106152827273014,1.056542167883292,0.5413946447156779,0.00015772644703565555
39,0.9303757272442917,0.611182944905232,1.053264210054739,0.5388400037846532,0.00013551568628929425
40,0.9296037429869842,0.6109937241792551,1.0517507412765457,0.54196234270035,0.00011474337861210535
41,0.9273050350837463,0.6124128796240815,1.0529814889656808,0.5427192733465797,9.549150281252626e-05
42,0.9295715135888002,0.6123182692610931,1.0549113062091509,0.5413000283848992,7.783603724899252e-05
43,0.9243539457436357,0.6133905200416285,1.052172937223099,0.5437600529851452,6.184665997806817e-05
44,0.9274532789632731,0.6127282475007095,1.051378293676491,0.5430031223389157,4.7586473766990294e-05
45,0.9268752642711563,0.6129174682266865,1.0516863397577874,0.5448008326237108,3.5111757055874305e-05
46,0.9265869159813376,0.6141158661578732,1.0563916883243947,0.5407323304002271,2.4471741852423218e-05
47,0.9259153937728783,0.6136743511305939,1.053479030755128,0.5420569590311288,1.5708419435684507e-05
48,0.9247934677418977,0.6168280298968747,1.053084915183285,0.5410161793925632,8.856374635655634e-06
49,0.9295159321062281,0.6120975117474534,1.0535288288313795,0.5414892610464567,3.942649342761115e-06
50,0.9257741835045985,0.6137058879182566,1.052104128502279,0.5421515753619075,9.866357858642198e-07
