step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.18359375,0.0055388275528790755,0.9166666666666666,1.6981277465820312,0.005647579208016396,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96,0.00115,0.45,0.78,1767764357.2259092,1.8769630193710327,0.02270382083952427
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.189453125,0.0069821567106283944,0.75,1.702249526977539,0.007466638460755348,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767764357.242534,1.7205623388290405,0.02990509383380413
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.1796875,-0.007099904460388562,0.9166666666666666,1.6986582279205322,0.01060217060148716,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767764357.2592149,1.7734965085983276,0.04238168150186539
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.1875,0.003166119479474045,0.8333333333333334,1.706181526184082,0.011083093471825123,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767764357.2775464,1.771750569343567,0.04412050545215607
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.1921875,0.00889324215438718,0.75,1.7065685987472534,0.012206519953906536,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767764357.296972,1.7672494649887085,0.04843461886048317
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.19466145833333334,0.013663131141141427,0.75,1.7042193412780762,0.01218855008482933,0,0.0,1.7969869077205658e-05,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767764357.3143184,1.8327265977859497,0.0483073852956295
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.19754464285714285,0.01564075129085382,0.75,1.7080055475234985,0.012694841250777245,0,0.0,0.0005062911659479141,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767764357.3349056,1.7061439752578735,0.050321225076913834
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.20703125,0.02275779028420353,0.6666666666666666,1.7090615034103394,0.013948395848274231,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767764357.3599355,1.717482089996338,0.05482936650514603
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.20833333333333334,0.02492165722407868,0.5833333333333334,1.7130452394485474,0.013799827545881271,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767764357.3811226,1.554037094116211,0.054419200867414474
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.214453125,0.029907796996237145,0.75,1.7151939868927002,0.014685079455375671,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767764357.4035926,1.7386842966079712,0.05762143433094025
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.21732954545454544,0.033098252213495785,0.8333333333333334,1.7181642055511475,0.014212115667760372,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1767764357.4190016,1.9384522438049316,0.055978670716285706
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.216796875,0.03268356383211232,0.5833333333333334,1.7171733379364014,0.013733867555856705,0,0.0,0.25,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1767764357.4368904,1.790614128112793,0.054049089550971985
