epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6620108022142598,0.5994252695979977,0.6794662820386287,0.5628962883310468,0.001
2,0.6545302213183131,0.6081945431511294,0.6887016411710623,0.5469242463569284,0.0009990133642141358
3,0.65272076450894,0.6140530853134752,0.6867480070507254,0.5719437131521377,0.000996057350657239
4,0.6492754402260983,0.6205697864845657,0.6763112842274162,0.5736679150135341,0.0009911436253643444
5,0.6471136295551961,0.6239841794642029,0.6743605289855635,0.5779876895695057,0.0009842915805643156
6,0.6455693355063531,0.6266075456539876,0.6667854790582536,0.5837072194000519,0.0009755282581475769
7,0.6435503482733883,0.6301640762599264,0.676227839545867,0.5754199265823724,0.0009648882429441258
8,0.6420513559598893,0.6321972623057195,0.6666939147296049,0.5873039415625347,0.0009524135262330099
9,0.6397458023103055,0.634845348082687,0.6584670091966947,0.6020060068968075,0.0009381533400219318
10,0.6367177290593473,0.6389333498130582,0.66054534848458,0.6040453854425452,0.0009221639627510075
11,0.635171052586534,0.6404999536507741,0.6653223116112575,0.5963977158960287,0.0009045084971874736
12,0.6331731319177012,0.643361245867194,0.6596746382067433,0.5999295487411472,0.0008852566213878945
13,0.6308018105771107,0.6463893952970985,0.6521349971823682,0.6155493344210019,0.0008644843137107056
14,0.6303141178290025,0.647050644254241,0.6545061061819808,0.6118321035262709,0.0008422735529643443
15,0.6289957452187988,0.6489540524673238,0.648419931400003,0.6156976528606919,0.0008187119948743448
16,0.6270101408210978,0.6512900534561072,0.6436180233239306,0.618348844970151,0.0007938926261462366
17,0.6260344587853734,0.6524765936408862,0.6538792383799436,0.6156327635433275,0.0007679133974894982
18,0.6245413527092952,0.654179155208108,0.655208877275684,0.6118691831361934,0.0007408768370508576
19,0.6238272219337344,0.6548991131848099,0.6486781009790024,0.6186640216544922,0.0007128896457825362
20,0.6233587625644574,0.6552204678181874,0.6429280709573215,0.623326782602247,0.0006840622763423389
21,0.6226441383380233,0.6562432407378797,0.646077838564278,0.6182654158478252,0.0006545084971874735
22,0.6220953500050201,0.657420511077465,0.6436699312584317,0.6189050391189884,0.0006243449435824271
23,0.6215755194748811,0.6574977597874115,0.6464075381018799,0.619387074047981,0.0005936906572928622
24,0.6211537983804795,0.6578500139047678,0.6508045199561063,0.6169861693054989,0.000562666616782152
25,0.6201885742114654,0.658628680901029,0.6430333949217449,0.6218343283028662,0.0005313952597646566
26,0.620369949107065,0.658962395327998,0.6434820347533501,0.6221216952797657,0.0004999999999999998
27,0.6197747753105032,0.6594011680004944,0.6437680422519346,0.620601431272943,0.00046860474023534314
28,0.6194633811626623,0.6595772950591725,0.6463390635194933,0.620128666246431,0.00043733338321784774
29,0.6190963233658761,0.6606587769984241,0.6404888732595365,0.6249304757313953,0.00040630934270713756
30,0.6188656612139927,0.6602014646355406,0.6433913877227025,0.6239293262634877,0.00037565505641757246
31,0.6181130513918582,0.6610141210641782,0.6448923356253957,0.6235770699692239,0.00034549150281252633
32,0.6176536199992244,0.6611284491548991,0.6446161641220242,0.6240776447031777,0.00031593772365766105
33,0.6176140265511489,0.6611006396193183,0.6404096600723733,0.6258574659794579,0.00028711035421746355
34,0.6170669992756196,0.6612674968328028,0.6453468118852934,0.6233453224072083,0.0002591231629491422
35,0.6169813501806506,0.6615981213113741,0.6474152023559143,0.6210834662019356,0.00023208660251050145
36,0.6169797375017783,0.6614405339430831,0.6401671206572327,0.6253290815380622,0.00020610737385376337
37,0.616151978065789,0.66222538083614,0.6466109244416529,0.6234658311394564,0.00018128800512565502
38,0.6162572673927208,0.6627908413929487,0.6416181154982028,0.6254125106603878,0.00015772644703565555
39,0.6152241544947026,0.6633872014337361,0.6467399366962184,0.6230394156253476,0.00013551568628929425
40,0.6151850861288674,0.6638290640546303,0.642179750504176,0.6257833067596129,0.00011474337861210535
41,0.6151645234951818,0.6638723233322004,0.6453793457221957,0.6245967592420928,9.549150281252626e-05
42,0.6147336833741422,0.6633377622593702,0.6430716741146494,0.6254773999777522,7.783603724899252e-05
43,0.6147318982040728,0.664082439823255,0.6411511788021148,0.6252827320256591,6.184665997806817e-05
44,0.6145420515507426,0.6635540586472206,0.6428753121101028,0.6259223552968223,4.7586473766990294e-05
45,0.6146803934354664,0.6646324506380743,0.6414107382617983,0.6260243242241091,3.5111757055874305e-05
46,0.6143688968692277,0.6643821648178475,0.641894269406833,0.6259594349067448,2.4471741852423218e-05
47,0.6145160421594179,0.6647838581095695,0.6406895603878647,0.6267010271051948,1.5708419435684507e-05
48,0.6142946437716289,0.6647591385223867,0.6414296392374457,0.6257184174422485,8.856374635655634e-06
49,0.6140158812707182,0.6645953712573,0.6409129806180884,0.6267381067151173,3.942649342761115e-06
50,0.6138221073440895,0.6650125142910114,0.6435423460034649,0.6254959397827135,9.866357858642198e-07
