epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6632057015788948,0.5984890152334456,0.6910177362836407,0.5391931476880863,0.001
2,0.6547698691996097,0.608451008868152,0.6821885562021734,0.5625254922318217,0.0009990133642141358
3,0.6520753228943976,0.6141148842814325,0.6788832493342708,0.5668174570803515,0.000996057350657239
4,0.6483924798502364,0.6222321787226154,0.6965357561372068,0.536449256553821,0.0009911436253643444
5,0.6471315872266613,0.6250131322806909,0.6729769061570827,0.5817512699766398,0.0009842915805643156
6,0.6455406492773013,0.6277106572320242,0.6631322955279838,0.5919388928028477,0.0009755282581475769
7,0.6431679682494705,0.6305935790872292,0.6767064870860307,0.5874059104898216,0.0009648882429441258
8,0.6413735470580837,0.6330160986311528,0.6813498743185367,0.5675034298639179,0.0009524135262330099
9,0.6397114832579631,0.6344158452553842,0.6620542655696089,0.5970744187771144,0.0009381533400219318
10,0.6383439073238326,0.6363903222816178,0.6500645454527781,0.6139456412918536,0.0009221639627510075
11,0.6367762045976983,0.6383308098754751,0.6517893303607143,0.6130093811413104,0.0009045084971874736
12,0.6355131743025199,0.6407100701418287,0.6448880286422541,0.614455485928288,0.0008852566213878945
13,0.6345549460678553,0.6416555943515744,0.6680602067688857,0.5967221624828507,0.0008644843137107056
14,0.633884317845514,0.642242684547168,0.6804285842163235,0.5678927657681041,0.0008422735529643443
15,0.6321550581347893,0.6442789605413589,0.6466206862741806,0.6193314546330972,0.0008187119948743448
16,0.6307171797710388,0.646176188857646,0.6575553630459998,0.6045274203715377,0.0007938926261462366
17,0.6299348285992155,0.6466551308593147,0.6535307367782694,0.6142422781712337,0.0007679133974894982
18,0.6279583185420351,0.6500633439421561,0.6442386738348469,0.6177277615039489,0.0007408768370508576
19,0.6271481720448586,0.6510026882551061,0.6429618737594079,0.6206385108828655,0.0007128896457825362
20,0.6261844407243885,0.6517473658189908,0.6467123482038051,0.6207404798101523,0.0006840622763423389
21,0.6248720910015572,0.6532336309983623,0.6518103664773313,0.6155678742259632,0.0006545084971874735
22,0.6245138093375623,0.653978308562247,0.6457459734546059,0.6223256331343394,0.0006243449435824271
23,0.6240966614858258,0.65458084849983,0.6496827172165104,0.6184693537023991,0.0005936906572928622
24,0.6229567539502961,0.655789018323394,0.6391435606274811,0.6235956097741852,0.000562666616782152
25,0.6223951404216178,0.6564100979513642,0.6408276795708849,0.6247265378768215,0.0005313952597646566
26,0.6217022366548496,0.6571331458764639,0.6450396483579853,0.6202677147836405,0.0004999999999999998
27,0.6207258430203721,0.657642987362111,0.6424784108075325,0.6231970039675183,0.00046860474023534314
28,0.62083541979451,0.6581064796217904,0.6402225685604086,0.6260335941265898,0.00043733338321784774
29,0.6200390710703386,0.6589963847603745,0.6393420449167467,0.6265712484704661,0.00040630934270713756
30,0.6195982580547689,0.6591323424898804,0.6461987920427859,0.6229467166005414,0.00037565505641757246
31,0.619293953487407,0.6598368507245929,0.6452844289422472,0.6228169379658126,0.00034549150281252633
32,0.6186392197012073,0.6604239409201866,0.6426181129779976,0.6237161185064333,0.00031593772365766105
33,0.6181901086527098,0.6601273058739919,0.6410024479833283,0.6231599243575957,0.00028711035421746355
34,0.6175140990269581,0.6615857615177827,0.6449422575664616,0.6223256331343394,0.0002591231629491422
35,0.6173928786214768,0.6615517720854062,0.6421855310474506,0.6250973339760466,0.00023208660251050145
36,0.6169393315438423,0.6623211692364738,0.6440435279825293,0.6257647669546517,0.00020610737385376337
37,0.61643955321445,0.6624076877916139,0.6399403487293592,0.625533019392636,0.00018128800512565502
38,0.6171237068981779,0.6613200259555665,0.6443940115618562,0.624466980607364,0.00015772644703565555
39,0.6161264052262276,0.6633841114853382,0.6454491510314854,0.6245689495346509,0.00013551568628929425
40,0.6160558032075256,0.663677656583135,0.6411955491238227,0.6259223552968223,0.00011474337861210535
41,0.6156306667793181,0.6627723017025615,0.6385639628935604,0.6272572212540324,9.549150281252626e-05
42,0.6151091465157911,0.6635756882860057,0.6395936426333482,0.6278783047202343,7.783603724899252e-05
43,0.6149134129774798,0.6645891913605043,0.6423908446910026,0.6264878193481405,6.184665997806817e-05
44,0.6148283428897987,0.6640268207520934,0.6408329498158303,0.6270162037895362,4.7586473766990294e-05
45,0.6148077921884609,0.6641905880171801,0.6417600147105937,0.625681337832326,3.5111757055874305e-05
46,0.6146647166786627,0.6632296140654451,0.642843935145672,0.6256164485149617,2.4471741852423218e-05
47,0.6145441327472075,0.6647004295028273,0.6419038218838199,0.6262097222737216,1.5708419435684507e-05
48,0.6142654709297636,0.6641195192040293,0.6432454014691713,0.625903815491861,8.856374635655634e-06
49,0.6142659194735475,0.6642307573463523,0.6416558972379779,0.6267102970076754,3.942649342761115e-06
50,0.6140855484385538,0.6642709266755246,0.6430984843674118,0.6256720679298454,9.866357858642198e-07
