step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,NOAA,uspds_csv,ts_drift_adapt,5,0.36328125,-0.015675202025119267,0.5833333333333334,0.6446166038513184,0.0028275432996451855,0,0.0,0.0,0.0,mild_drift,0.980075,0.000575,0.6299999999999999,0.8775,1767760553.5879955,0.7756754755973816,0.011373350396752357
2,512,511,NOAA,uspds_csv,ts_drift_adapt,5,0.3046875,-0.008599032747153023,0.5,0.6468203663825989,0.003706525079905987,0,0.0,0.0,0.0,mild_drift,0.9726125,0.0006125,0.595,0.86625,1767760553.59906,0.7322553992271423,0.014646513387560844
3,768,767,NOAA,uspds_csv,ts_drift_adapt,5,0.3177083333333333,0.004201618291143885,0.6666666666666666,0.6489114761352539,0.007234505377709866,0,0.0,0.0,0.0,mild_drift,0.9688812499999999,0.0006312500000000001,0.5774999999999999,0.860625,1767760553.6089473,0.7825127243995667,0.028557514771819115
4,1024,1023,NOAA,uspds_csv,ts_drift_adapt,5,0.380859375,-0.03224165180033644,0.5833333333333334,0.6462157368659973,0.015977082774043083,0,0.0,0.0,0.0,mild_drift,0.9670156249999999,0.0006406250000000001,0.5687499999999999,0.8578125,1767760553.6192296,0.7801832556724548,0.06335107237100601
5,1280,1279,NOAA,uspds_csv,ts_drift_adapt,5,0.434375,-0.007972677536192496,0.4166666666666667,0.6516059637069702,0.019473349675536156,0,0.0,0.0,0.0,mild_drift,0.9660828124999999,0.0006453125,0.5643749999999998,0.85640625,1767760553.629766,0.6669971346855164,0.07761859148740768
6,1536,1535,NOAA,uspds_csv,ts_drift_adapt,5,0.482421875,0.017965998102070214,0.16666666666666666,0.6582682728767395,0.021252868697047234,0,0.0,0.0,0.0,mild_drift,0.9656164062499999,0.00064765625,0.5621874999999998,0.855703125,1767760553.6385016,0.5909601449966431,0.0852278470993042
7,1792,1791,NOAA,uspds_csv,ts_drift_adapt,5,0.51171875,0.01825740689724253,0.08333333333333333,0.6593735218048096,0.026453092694282532,0,0.0,0.0,0.0,mild_drift,0.9653832031249999,0.0006488281250000001,0.56109375,0.8553515625,1767760553.6474638,0.5450568795204163,0.1067269816994667
8,2048,2047,NOAA,uspds_csv,ts_drift_adapt,5,0.5361328125,0.019632543604079893,0.3333333333333333,0.6623032093048096,0.03240969404578209,0,0.0,0.0,0.0,mild_drift,0.9652666015625,0.0006494140625,0.560546875,0.85517578125,1767760553.6566658,0.654900848865509,0.13198821246623993
9,2304,2303,NOAA,uspds_csv,ts_drift_adapt,5,0.5603298611111112,0.028826228722368532,0.16666666666666666,0.667159914970398,0.03755681961774826,0,0.0,0.0,0.0,mild_drift,0.96520830078125,0.00064970703125,0.5602734375,0.855087890625,1767760553.6674101,0.5494490265846252,0.1545872837305069
10,2560,2559,NOAA,uspds_csv,ts_drift_adapt,5,0.576171875,0.029238866792951308,0.25,0.6739879846572876,0.03657613694667816,0,0.0,0.0,0.0,mild_drift,0.965179150390625,0.0006498535156250001,0.5601367187499999,0.8550439453125,1767760553.6774037,0.5525138974189758,0.1515234112739563
11,2816,2815,NOAA,uspds_csv,ts_drift_adapt,5,0.5845170454545454,0.022294180627731534,0.3333333333333333,0.6757039427757263,0.03976696729660034,0,0.0,0.0,0.0,mild_drift,0.9651645751953124,0.0006499267578125001,0.560068359375,0.85502197265625,1767760553.6868792,0.5988151431083679,0.16564399003982544
12,3072,3071,NOAA,uspds_csv,ts_drift_adapt,5,0.6015625,0.031242399633945702,0.16666666666666666,0.6798892021179199,0.037251293659210205,0,0.0,0.0,0.0,mild_drift,0.9651572875976562,0.0006499633789062501,0.5600341796874999,0.855010986328125,1767760553.696531,0.4948233664035797,0.15552982687950134
13,3328,3327,NOAA,uspds_csv,ts_drift_adapt,5,0.6102764423076923,0.030051135377969447,0.3333333333333333,0.6821237802505493,0.03502596914768219,0,0.0,0.0,0.0,mild_drift,0.9651536437988281,0.000649981689453125,0.56001708984375,0.8550054931640625,1767760553.707009,0.6604388356208801,0.1466742306947708
14,3584,3583,NOAA,uspds_csv,ts_drift_adapt,5,0.6149553571428571,0.025319249566451003,0.16666666666666666,0.6844639778137207,0.029637090861797333,0,0.0,0.0,0.0,mild_drift,0.965151821899414,0.0006499908447265626,0.560008544921875,0.8550027465820312,1767760553.7168398,0.5095414519309998,0.1235986202955246
15,3840,3839,NOAA,uspds_csv,ts_drift_adapt,5,0.6208333333333333,0.023684261993702445,0.4166666666666667,0.6863170266151428,0.027087973430752754,0,0.0,0.0,0.0,mild_drift,0.965150910949707,0.0006499954223632813,0.5600042724609375,0.8550013732910156,1767760553.726537,0.6549286246299744,0.11297143995761871
16,4096,4095,NOAA,uspds_csv,ts_drift_adapt,5,0.625244140625,0.02139637045536472,0.5,0.6859786510467529,0.025983048602938652,0,0.0,0.0,0.0,mild_drift,0.9651504554748535,0.0006499977111816407,0.5600021362304688,0.8550006866455078,1767760553.736258,0.800351083278656,0.10813302546739578
17,4352,4351,NOAA,uspds_csv,ts_drift_adapt,5,0.6277573529411765,0.017923607365573097,0.3333333333333333,0.6863844990730286,0.020538154989480972,0,0.0,0.0,0.0,mild_drift,0.9651502277374266,0.0006499988555908204,0.5600010681152343,0.8550003433227539,1767760553.7463562,0.6563753485679626,0.08494710922241211
18,4608,4607,NOAA,uspds_csv,ts_drift_adapt,5,0.6321614583333334,0.01731168839665461,0.3333333333333333,0.6872940063476562,0.014609594829380512,0,0.0,0.0,0.0,mild_drift,0.9651501138687133,0.0006499994277954103,0.5600005340576171,0.8550001716613769,1767760553.7565963,0.6680733561515808,0.06003484129905701
19,4864,4863,NOAA,uspds_csv,ts_drift_adapt,5,0.6377467105263158,0.01840508785641719,0.16666666666666666,0.6877145767211914,0.010555249638855457,0,0.0,0.0,0.0,mild_drift,0.9651500569343566,0.0006499997138977051,0.5600002670288085,0.8550000858306884,1767760553.766529,0.5359765291213989,0.04322914779186249
20,5120,5119,NOAA,uspds_csv,ts_drift_adapt,5,0.638671875,0.015239665214755067,0.25,0.6873711943626404,0.010187598876655102,0,0.0,0.0,0.0,mild_drift,0.9651500284671783,0.0006499998569488527,0.5600001335144043,0.8550000429153441,1767760553.776233,0.6262382864952087,0.041594602167606354
21,5376,5375,NOAA,uspds_csv,ts_drift_adapt,5,0.6383928571428571,0.01138834512276317,0.5833333333333334,0.688505232334137,0.007727072108536959,0,0.0,0.0,0.0,stable,0.9800750142335892,0.0005249999284744263,0.6300000667572021,0.9000000214576721,1767760553.7869647,0.7506296038627625,0.03147159516811371
22,5632,5631,NOAA,uspds_csv,ts_drift_adapt,5,0.64453125,0.01379862405606764,0.3333333333333333,0.6863307356834412,0.005399998743087053,0,0.0,0.0,0.0,stable,0.9875375071167947,0.0004624999642372132,0.665000033378601,0.9225000107288361,1767760553.7965555,0.6479350924491882,0.021903498098254204
23,5888,5887,NOAA,uspds_csv,ts_drift_adapt,5,0.6457201086956522,0.012202575884889755,0.3333333333333333,0.6873406171798706,0.005236991215497255,0,0.0,0.0,0.0,stable,0.9912687535583973,0.0004312499821186066,0.6825000166893005,0.9337500053644181,1767760553.8078725,0.6552792191505432,0.02121267467737198
24,6144,6143,NOAA,uspds_csv,ts_drift_adapt,5,0.6433919270833334,0.008223019680963254,0.4166666666666667,0.6872279644012451,0.0043440917506814,0,0.0,0.0,0.0,stable,0.9931343767791987,0.00041562499105930327,0.6912500083446502,0.9393750026822091,1767760553.8191879,0.6315198540687561,0.017574328929185867
25,6400,6399,NOAA,uspds_csv,ts_drift_adapt,5,0.64734375,0.00942760924289164,0.08333333333333333,0.6865984797477722,0.003403586335480213,1,0.0,0.0,0.0,stable,0.9940671883895993,0.0004078124955296516,0.6956250041723251,0.9421875013411045,1767760553.8307703,0.565183162689209,0.013729976490139961
26,6656,6655,NOAA,uspds_csv,ts_drift_adapt,5,0.6520432692307693,0.01107992617402747,0.4166666666666667,0.6878858208656311,0.0035559972748160362,0,0.0,0.0,0.0,mild_drift,0.9796085941947996,0.0005289062477648258,0.6278125020861625,0.8985937506705522,1767760553.8416586,0.6797664165496826,0.014357400126755238
27,6912,6911,NOAA,uspds_csv,ts_drift_adapt,5,0.6526331018518519,0.01067318312664197,0.3333333333333333,0.6877641677856445,0.003635756904259324,0,0.0,0.0,0.0,mild_drift,0.9723792970973998,0.000589453123882413,0.5939062510430813,0.8767968753352762,1767760553.8511958,0.6893274188041687,0.014665584079921246
28,7168,7167,NOAA,uspds_csv,ts_drift_adapt,5,0.6537388392857143,0.009739311337356595,0.16666666666666666,0.6868032217025757,0.0033518930431455374,0,0.0,0.0,0.0,mild_drift,0.9687646485486998,0.0006197265619412066,0.5769531255215405,0.8658984376676381,1767760553.8604577,0.6057454347610474,0.013531846925616264
29,7424,7423,NOAA,uspds_csv,ts_drift_adapt,5,0.6555765086206896,0.009195304390379824,0.3333333333333333,0.6873940825462341,0.003899917472153902,0,0.0,0.0,0.0,mild_drift,0.9669573242743499,0.0006348632809706034,0.5684765627607702,0.8604492188338191,1767760553.8709047,0.6567899584770203,0.01576034165918827
30,7680,7679,NOAA,uspds_csv,ts_drift_adapt,5,0.6561197916666667,0.008104804374986146,0.4166666666666667,0.6862987875938416,0.003314327448606491,0,0.0,0.0,0.0,mild_drift,0.9660536621371749,0.0006424316404853017,0.564238281380385,0.8577246094169095,1767760553.880657,0.6368141770362854,0.013397260569036007
