step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,confirm_window,severity_scheduler_scale,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,candidate_flag,candidate_count_total,confirmed_count_total,confirm_delay,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,severity_gate,severity_confirmed,severity_gate_min_streak,severity_confirmed_streak,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.0703125,-0.010012598634042835,1.0,1.7381726503372192,0.008133920840919018,0,0,0,0,-1,0.0,0.0,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.96,0.00115,0.45,0.78,1767803864.1165962,2.014754056930542,0.032736025750637054
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.091796875,-0.008288053260377007,0.75,1.7379509210586548,0.009928153827786446,0,0,0,0,-1,0.0,0.25,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767803864.1288795,1.7329646348953247,0.039855554699897766
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.12239583333333333,-0.005536324113896761,0.9166666666666666,1.741651177406311,0.012933170422911644,0,0,0,0,-1,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767803864.1411781,1.816793441772461,0.052537791430950165
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.1484375,0.00526705107524486,0.8333333333333334,1.742081880569458,0.015674365684390068,0,0,0,0,-1,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767803864.1528404,1.819520115852356,0.06496481597423553
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.1578125,0.003850779757633315,0.6666666666666666,1.7457507848739624,0.020987534895539284,0,0,0,0,-1,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767803864.1642845,1.7300242185592651,0.08930016309022903
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.17122395833333334,0.012382793795874827,0.8333333333333334,1.7488185167312622,0.022340912371873856,0,0,0,0,-1,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767803864.1760378,1.755682349205017,0.09620094299316406
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.17522321428571427,0.013747558643750955,0.9166666666666666,1.7469184398651123,0.02335662581026554,0,0,0,0,-1,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767803864.1886096,1.7437926530838013,0.10111639648675919
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.1845703125,0.021784581872514176,0.9166666666666666,1.7539657354354858,0.021861670538783073,0,0,0,0,-1,0.0,0.0014949552714824677,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767803864.2009733,1.741696834564209,0.09460823982954025
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.1918402777777778,0.028620064952664476,0.6666666666666666,1.751320481300354,0.021224144846200943,0,0,0,0,-1,0.0,0.25,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767803864.2131917,1.7966132164001465,0.09248265624046326
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.194140625,0.029188605730663713,0.8333333333333334,1.7542256116867065,0.021296074613928795,0,0,0,0,-1,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767803864.2250528,1.7816715240478516,0.09358739107847214
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.1963778409090909,0.029468329754344304,0.75,1.754185438156128,0.01884324476122856,0,0,0,0,-1,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1767803864.2367673,1.7552531957626343,0.08204099535942078
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.19563802083333334,0.027183681409791365,0.8333333333333334,1.7539693117141724,0.017948538064956665,0,0,0,0,-1,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1767803864.2480311,1.7429877519607544,0.07778466492891312
13,3328,3327,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.19411057692307693,0.024470066244520104,0.9166666666666666,1.7534620761871338,0.016449298709630966,0,0,0,0,-1,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1767803864.259511,1.805742621421814,0.07086872309446335
14,3584,3583,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.19838169642857142,0.02720231215401915,0.6666666666666666,1.7529101371765137,0.015071582049131393,0,0,0,0,-1,0.0,0.25,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.950001220703125,0.0012999816894531252,0.40000610351562504,0.7600024414062501,1767803864.271198,1.67609703540802,0.06423845142126083
15,3840,3839,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.20286458333333332,0.032134392402945314,0.6666666666666666,1.7522945404052734,0.014709480106830597,0,0,0,0,-1,0.0,0.0003621019423007965,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500006103515625,0.0012999908447265626,0.40000305175781253,0.760001220703125,1767803864.2829006,1.6292186975479126,0.06217074766755104
16,4096,4095,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.201904296875,0.029541324326044192,1.0,1.7530306577682495,0.015157327987253666,0,0,0,0,-1,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500003051757813,0.0012999954223632815,0.40000152587890625,0.7600006103515625,1767803864.2947297,1.7161024808883667,0.06354161351919174
17,4352,4351,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.20151654411764705,0.028765513263632893,0.8333333333333334,1.7514525651931763,0.01681373082101345,0,0,0,0,-1,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500001525878906,0.0012999977111816407,0.40000076293945314,0.7600003051757813,1767803864.306292,1.8159979581832886,0.07007303833961487
18,4608,4607,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,7,error_divergence_ph_meta,or,2,0.5,"divergence=0.3,error_rate=0.5,teacher_entropy=0.2",200,2.0,0.20442708333333334,0.031511304013411824,0.75,1.751983880996704,0.016496315598487854,0,0,0,0,-1,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,1,none,0,1,0,uncertain,0.95,5,mild_drift,0.9500000762939453,0.0012999988555908205,0.4000003814697266,0.7600001525878907,1767803864.3177285,1.657763123512268,0.06812051683664322
