step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,baseline_student,5,0.65625,0.0,0.3333333333333333,0.6261126399040222,0.002756074769422412,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763995935.5524728,0.6755401492118835,0.011294580064713955
2,128,127,sea_abrupt4,sea,baseline_student,5,0.65625,-0.015506671474936892,0.5,0.6178689002990723,0.003423066344112158,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763995935.559963,0.7411907315254211,0.013549378141760826
3,192,191,sea_abrupt4,sea,baseline_student,5,0.65625,-0.010365173018657237,0.0,0.6283794045448303,0.003506292123347521,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763995935.5664532,0.4167118966579437,0.013840668834745884
4,256,255,sea_abrupt4,sea,baseline_student,5,0.625,-0.023232575568323758,0.8333333333333334,0.6273967027664185,0.006279474124312401,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763995935.573064,0.9441251754760742,0.02480919472873211
5,320,319,sea_abrupt4,sea,baseline_student,5,0.659375,0.022859704168534205,0.0,0.6211195588111877,0.007240110542625189,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763995935.5796468,0.41981950402259827,0.028891671448946
6,384,383,sea_abrupt4,sea,baseline_student,5,0.6588541666666666,0.05457825890843472,0.5,0.6240432262420654,0.006477397866547108,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763995935.586528,0.7806784510612488,0.026170415803790092
7,448,447,sea_abrupt4,sea,baseline_student,5,0.6607142857142857,0.05140278048644593,0.3333333333333333,0.6224769949913025,0.006574057508260012,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763995935.593879,0.4470917284488678,0.026501072570681572
8,512,511,sea_abrupt4,sea,baseline_student,5,0.666015625,0.06333447449503594,0.5,0.6332194209098816,0.0047233086079359055,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763995935.6018534,0.626178503036499,0.019430208951234818
9,576,575,sea_abrupt4,sea,baseline_student,5,0.6649305555555556,0.05952421237859942,0.3333333333333333,0.6344415545463562,0.006357356905937195,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763995935.609736,0.5420658588409424,0.025938523933291435
10,640,639,sea_abrupt4,sea,baseline_student,5,0.6734375,0.07046560111188331,0.3333333333333333,0.6238516569137573,0.006818738766014576,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763995935.617607,0.46676120162010193,0.028922367841005325
11,704,703,sea_abrupt4,sea,baseline_student,5,0.6803977272727273,0.09584912553084635,0.16666666666666666,0.6259652972221375,0.008073744364082813,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763995935.6253917,0.6319081783294678,0.03347592428326607
12,768,767,sea_abrupt4,sea,baseline_student,5,0.6901041666666666,0.10673234811165835,0.3333333333333333,0.6256968975067139,0.006660606246441603,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763995935.63319,0.5806134343147278,0.028438176959753036
13,832,831,sea_abrupt4,sea,baseline_student,5,0.6899038461538461,0.10005785629837088,0.16666666666666666,0.6284682154655457,0.006426963023841381,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763995935.6405902,0.62412029504776,0.026988254860043526
14,896,895,sea_abrupt4,sea,baseline_student,5,0.6897321428571429,0.10151786229583894,0.0,0.628018856048584,0.005585009232163429,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763995935.6480973,0.2817683517932892,0.023237770423293114
15,960,959,sea_abrupt4,sea,baseline_student,5,0.6916666666666667,0.11715910150060577,0.16666666666666666,0.6240209937095642,0.007668397855013609,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763995935.6555762,0.4880087077617645,0.032644134014844894
16,1024,1023,sea_abrupt4,sea,baseline_student,5,0.6923828125,0.11145391438488238,0.16666666666666666,0.612971842288971,0.006688972469419241,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763995935.6629455,0.28656139969825745,0.028937919065356255
17,1088,1087,sea_abrupt4,sea,baseline_student,5,0.6884191176470589,0.10649431190526962,0.3333333333333333,0.6096157431602478,0.007881277240812778,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763995935.6706696,0.6797480583190918,0.03479907661676407
18,1152,1151,sea_abrupt4,sea,baseline_student,5,0.6935763888888888,0.11001391916379973,0.16666666666666666,0.6057336330413818,0.0069482577964663506,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763995935.6788688,0.40352246165275574,0.030195793136954308
19,1216,1215,sea_abrupt4,sea,baseline_student,5,0.703125,0.11622213632263889,0.16666666666666666,0.6023558974266052,0.0078933946788311,0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1763995935.6866932,0.3641049861907959,0.03405901417136192
20,1280,1279,sea_abrupt4,sea,baseline_student,5,0.70234375,0.11606696198768943,0.3333333333333333,0.6007695198059082,0.008020042441785336,0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1763995935.694115,0.5123158097267151,0.03457566723227501
21,1344,1343,sea_abrupt4,sea,baseline_student,5,0.7008928571428571,0.11792882541361781,0.16666666666666666,0.6042669415473938,0.0065988716669380665,0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1763995935.7013562,0.3011075556278229,0.028045080602169037
22,1408,1407,sea_abrupt4,sea,baseline_student,5,0.7009943181818182,0.12277648535218116,0.5,0.5916669964790344,0.006034760270267725,0,0.0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1763995935.7087986,0.9479088187217712,0.026183152571320534
23,1472,1471,sea_abrupt4,sea,baseline_student,5,0.704483695652174,0.12399172585888005,0.16666666666666666,0.5873469114303589,0.006161179393529892,0,0.0,stable,0.9862875035405159,0.0008624999642372132,0.9750000238418579,0.9337500053644181,1763995935.7161043,0.4576479494571686,0.026276681572198868
24,1536,1535,sea_abrupt4,sea,baseline_student,5,0.7037760416666666,0.1277606933184232,0.16666666666666666,0.5882449150085449,0.005756015423685312,0,0.0,stable,0.9881437517702579,0.0008312499821186065,0.987500011920929,0.9393750026822091,1763995935.7237077,0.47859105467796326,0.024064920842647552
25,1600,1599,sea_abrupt4,sea,baseline_student,5,0.710625,0.14926456402105684,0.16666666666666666,0.5839108228683472,0.006017020437866449,1,0.0,stable,0.9890718758851289,0.0008156249910593032,0.9937500059604645,0.9421875013411045,1763995935.7319036,0.3211575150489807,0.024642247706651688
26,1664,1663,sea_abrupt4,sea,baseline_student,5,0.7139423076923077,0.16022146308983826,0.3333333333333333,0.5971783995628357,0.005818736273795366,0,0.0,mild_drift,0.9746859379425644,0.0010578124955296516,0.8968750029802323,0.8985937506705522,1763995935.7402318,0.7653582692146301,0.024227309972047806
