step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,256,255,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.24609375,0.007353236629565637,0.75,1.7345600128173828,0.0058702765963971615,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96,0.00115,0.45,0.78,1767764425.48369,1.7324167490005493,0.0236170943826437
2,512,511,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.21484375,0.006266837902299128,0.75,1.7326196432113647,0.007641712203621864,0,0.0,0.0017714356072247028,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.955,0.001225,0.42500000000000004,0.77,1767764425.4966688,1.7804092168807983,0.031012536957859993
3,768,767,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20442708333333334,0.0031186532856329542,0.9166666666666666,1.7324066162109375,0.01145234890282154,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9524999999999999,0.0012625000000000002,0.41250000000000003,0.765,1767764425.510095,1.7984758615493774,0.046744804829359055
4,1024,1023,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2041015625,0.008366197283510832,0.9166666666666666,1.7347228527069092,0.013810720294713974,0,0.0,0.002358371391892433,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9512499999999999,0.0012812500000000003,0.40625,0.7625,1767764425.5246584,1.9180512428283691,0.05745914950966835
5,1280,1279,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.19921875,0.006745349796731069,0.5,1.7366106510162354,0.016334818676114082,0,0.0,0.41666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9506249999999999,0.001290625,0.403125,0.76125,1767764425.5361152,1.6394319534301758,0.06793617457151413
6,1536,1535,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.19466145833333334,-0.0007811228469742046,0.8333333333333334,1.7379287481307983,0.015583732165396214,0,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9503124999999999,0.0012953125,0.40156250000000004,0.760625,1767764425.5471015,2.013387441635132,0.06476959586143494
7,1792,1791,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.19810267857142858,0.0064219206496927955,0.6666666666666666,1.7380932569503784,0.014500139281153679,0,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9501562499999999,0.0012976562500000002,0.40078125000000003,0.7603125,1767764425.5584521,1.6698061227798462,0.0600745864212513
8,2048,2047,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.19580078125,0.0044393652247854765,0.75,1.7367466688156128,0.014440284110605717,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500781249999999,0.001298828125,0.400390625,0.76015625,1767764425.5702405,1.7005034685134888,0.06003804877400398
9,2304,2303,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.19618055555555555,0.004754637608448759,0.8333333333333334,1.739357352256775,0.01258366834372282,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500390624999999,0.0012994140625,0.4001953125,0.7600781249999999,1767764425.581929,1.7453948259353638,0.051567185670137405
10,2560,2559,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.1984375,0.007382576967191255,0.8333333333333334,1.7377941608428955,0.01350420992821455,0,0.0,0.0009205415844917297,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500195312499999,0.0012997070312500002,0.40009765625000004,0.7600390625,1767764425.5973403,1.7898225784301758,0.05535610765218735
11,2816,2815,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20134943181818182,0.011701933094180376,0.8333333333333334,1.7388941049575806,0.013051912188529968,0,0.0,0.00045229773968458176,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.950009765625,0.0012998535156250003,0.40004882812500003,0.76001953125,1767764425.62068,1.807423710823059,0.053615495562553406
12,3072,3071,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20084635416666666,0.011289254553661305,0.75,1.7419381141662598,0.011897243559360504,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500048828125,0.0012999267578125001,0.4000244140625,0.760009765625,1767764425.6513712,1.7373968362808228,0.04884914308786392
13,3328,3327,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20192307692307693,0.012937982996814729,0.8333333333333334,1.738853096961975,0.012254775501787663,0,0.0,0.08333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.95000244140625,0.00129996337890625,0.40001220703125,0.7600048828125,1767764425.6637366,1.736912727355957,0.04999791830778122
14,3584,3583,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20396205357142858,0.016950501766001717,0.9166666666666666,1.7417293787002563,0.011619646102190018,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.950001220703125,0.0012999816894531252,0.40000610351562504,0.7600024414062501,1767764425.6756928,1.8647513389587402,0.047333974391222
15,3840,3839,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20572916666666666,0.01929030514206057,0.8333333333333334,1.7400699853897095,0.010495170019567013,0,0.0,0.08333333333333326,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500006103515625,0.0012999908447265626,0.40000305175781253,0.760001220703125,1767764425.6878614,1.6288399696350098,0.0426822230219841
16,4096,4095,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20458984375,0.01897293023949239,0.8333333333333334,1.7437117099761963,0.009857825003564358,0,0.0,0.000637345016002655,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500003051757813,0.0012999954223632815,0.40000152587890625,0.7600006103515625,1767764425.7018716,1.8216511011123657,0.040221404284238815
17,4352,4351,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.2065716911764706,0.0202174507492791,0.8333333333333334,1.7410609722137451,0.009876089170575142,0,0.0,1.826416701078415e-05,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500001525878906,0.0012999977111816407,0.40000076293945314,0.7600003051757813,1767764425.7134075,1.788612723350525,0.040355224162340164
18,4608,4607,INSECTS_abrupt_balanced,insects_real,ts_drift_adapt_severity,4,error_divergence_ph_meta,or,2,0.5,,0.20703125,0.021012639725184485,0.6666666666666666,1.7391107082366943,0.008826217614114285,0,0.0,0.16666666666666674,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9500000762939453,0.0012999988555908205,0.4000003814697266,0.7600001525878907,1767764425.7257638,1.7201886177062988,0.03562896326184273
