step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.703125,-0.08571428571428572,0.3333333333333333,0.6521244645118713,0.005057116970419884,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.97515,0.00115,0.9,0.8775,1767764662.6549177,0.6929473280906677,0.020471736788749695
2,128,127,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7734375,-0.0010787486515641855,0.3333333333333333,0.6534559726715088,0.003547614673152566,0,0.0,0.0015095022972673178,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764662.662462,0.6877383589744568,0.014274319633841515
3,192,191,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7239583333333334,0.01509872241579572,0.3333333333333333,0.6521848440170288,0.003734419122338295,0,0.0,0.00018680444918572903,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764662.669773,0.6237645149230957,0.014997531659901142
4,256,255,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7109375,0.019867549668874173,0.5,0.6503227949142456,0.004718633368611336,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764662.6776962,0.6325476765632629,0.019143206998705864
5,320,319,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.690625,0.008760951188986446,0.6666666666666666,0.6499598026275635,0.005024567246437073,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764662.6884298,0.8574925065040588,0.01990741677582264
6,384,383,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6953125,0.07866458863095734,0.5,0.6561585068702698,0.009148992598056793,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764662.696757,0.6502640843391418,0.03646428883075714
7,448,447,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6919642857142857,0.10097719869706843,0.16666666666666666,0.6562963128089905,0.010832786560058594,0,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764662.7076979,0.5568655133247375,0.04300946369767189
8,512,511,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.69140625,0.13602187286397813,0.16666666666666666,0.6590462923049927,0.007792390417307615,0,0.0,0.0030403961427509785,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764662.7159395,0.5391400456428528,0.031016236171126366
9,576,575,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6909722222222222,0.14377338321753097,0.0,0.6595656871795654,0.007096258923411369,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764662.7239175,0.4557516276836395,0.028813345357775688
10,640,639,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6921875,0.14498847144988428,0.3333333333333333,0.6587238311767578,0.00624839635565877,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764662.7320714,0.539014995098114,0.025875000283122063
11,704,703,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6903409090909091,0.13187695858269277,0.16666666666666666,0.6574848890304565,0.009216921404004097,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1767764662.7404308,0.43740716576576233,0.03860151767730713
12,768,767,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6888020833333334,0.12091954022988544,0.3333333333333333,0.6545172929763794,0.009861894883215427,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,1,uncertain,0.95,5,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1767764662.7482138,0.6073294281959534,0.041905518621206284
