step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.671875,-0.10891089108910891,0.0,0.6713471412658691,0.0039019882678985596,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767764842.9022481,0.5780646204948425,0.01558781135827303
2,128,127,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.8125,-0.026737967914438502,0.0,0.6733047366142273,0.007978353649377823,0,0.0,0.004076365381479263,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764842.9094727,0.37621378898620605,0.032844752073287964
3,192,191,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.8333333333333334,-0.02949061662198408,0.3333333333333333,0.6705464720726013,0.018276788294315338,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764842.916242,0.7220250964164734,0.07761295884847641
4,256,255,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.84765625,-0.02505133470225873,0.16666666666666666,0.6625905632972717,0.02052660472691059,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764842.9238517,0.33420106768608093,0.08892947435379028
5,320,319,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.853125,-0.023129251700680118,0.3333333333333333,0.6549423933029175,0.01887347176671028,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764842.9315932,0.648284912109375,0.08224473893642426
6,384,383,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.8619791666666666,-0.019026637292208437,0.16666666666666666,0.6634186506271362,0.028519602492451668,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764842.938575,0.44463053345680237,0.12675951421260834
7,448,447,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.859375,-0.01921132457027265,0.16666666666666666,0.651454746723175,0.018394362181425095,0,0.0,0.010125240311026573,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764842.9462366,0.37876108288764954,0.08040868490934372
8,512,511,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.869140625,-0.015271694092577247,0.0,0.6562982201576233,0.02153295837342739,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764842.9547083,0.203923761844635,0.09477684646844864
9,576,575,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.8732638888888888,-0.01340017352742698,0.16666666666666666,0.6529178619384766,0.02359941229224205,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764842.9648042,0.3625297546386719,0.10469713062047958
10,640,639,stagger_abrupt3,stagger,ts_drift_adapt,5,error_divergence_ph_meta,k_of_n,2,0.5,,0.8765625,0.010180109631950414,0.16666666666666666,0.6547210812568665,0.0232839435338974,0,0.0,0.00031546875834465027,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764842.974683,0.3405013978481293,0.10335027426481247
