step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.3125,-0.047619047619047616,0.6666666666666666,0.680650532245636,0.002557224128395319,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767764604.6922362,0.7310757637023926,0.010284462943673134
2,128,127,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.4453125,-0.00664599025254763,0.5,0.6834108233451843,0.005112641956657171,0,0.0,0.16666666666666663,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764604.699578,0.6863588690757751,0.020518306642770767
3,192,191,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.53125,0.05789990186457311,0.0,0.6768824458122253,0.009303550235927105,0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764604.706021,0.5660256743431091,0.037271663546562195
4,256,255,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.578125,0.09433962264150944,0.3333333333333333,0.6811004877090454,0.008705012500286102,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764604.7123346,0.6420139670372009,0.035055775195360184
5,320,319,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.584375,0.09523809523809515,0.5,0.679125964641571,0.005708815064281225,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764604.7190351,0.7598375678062439,0.022863473743200302
6,384,383,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.59375,0.1256677467378929,0.5,0.6836262941360474,0.003934923559427261,0,0.0,0.0017738915048539639,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764604.726649,0.6723353266716003,0.015782000496983528
7,448,447,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.5915178571428571,0.1395104748310171,0.3333333333333333,0.6819695234298706,0.00422329269349575,0,0.0,0.16666666666666669,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764604.7346897,0.6603240370750427,0.017013544216752052
8,512,511,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.59765625,0.1550884388618303,0.16666666666666666,0.6811854839324951,0.006857480388134718,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764604.7419615,0.5961043834686279,0.02776048146188259
9,576,575,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6111111111111112,0.1730926989335522,0.16666666666666666,0.6834718585014343,0.010601909831166267,0,0.0,0.0037444294430315495,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764604.7494729,0.5311021208763123,0.04335126280784607
10,640,639,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6265625,0.19251641784741447,0.3333333333333333,0.6822901368141174,0.01290140300989151,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764604.7577014,0.5049331784248352,0.052789900451898575
11,704,703,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.640625,0.20627450980392156,0.16666666666666666,0.6852757930755615,0.01714080199599266,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1767764604.7675614,0.5018485188484192,0.07125799357891083
12,768,767,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6484375,0.20704845814977973,0.3333333333333333,0.6827282905578613,0.025456450879573822,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1767764604.7770736,0.6137670874595642,0.10809793323278427
13,832,831,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6658653846153846,0.2323704333050127,0.0,0.6864450573921204,0.02176615037024021,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1767764604.7867007,0.38464394211769104,0.09245981276035309
14,896,895,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6707589285714286,0.23304588029108986,0.0,0.6859534978866577,0.02121514268219471,0,0.0,0.0005510076880455017,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1767764604.7964456,0.46643826365470886,0.08972897380590439
15,960,959,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.675,0.23674004005891636,0.16666666666666666,0.6860432624816895,0.020429473370313644,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1767764604.8038852,0.4799729585647583,0.08754222095012665
16,1024,1023,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6845703125,0.2593003986205043,0.3333333333333333,0.680865466594696,0.017751824110746384,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1767764604.8121345,0.8141534924507141,0.07577203959226608
17,1088,1087,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6930147058823529,0.28044322821580053,0.16666666666666666,0.6784693598747253,0.01586960442364216,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1767764604.8202999,0.5656846165657043,0.0683586597442627
18,1152,1151,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.6961805555555556,0.2807090153991067,0.16666666666666666,0.676591694355011,0.014993246644735336,0,0.0,0.0008763577789068222,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1767764604.8277655,0.3433258533477783,0.06362903863191605
19,1216,1215,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.703125,0.29528861034232545,0.3333333333333333,0.6794944405555725,0.01225364301353693,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1767764604.8351562,0.4964636564254761,0.05197910591959953
20,1280,1279,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.71015625,0.30526377388302084,0.3333333333333333,0.6777606010437012,0.011112230829894543,0,0.0,0.0011414121836423874,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1767764604.8434846,0.6737416386604309,0.04708123207092285
21,1344,1343,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7150297619047619,0.3134662782881469,0.16666666666666666,0.6725186705589294,0.008023233152925968,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1767764604.8516552,0.5134618878364563,0.03392055630683899
22,1408,1407,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7166193181818182,0.3182764696460036,0.16666666666666666,0.6718961596488953,0.008018690161406994,0,0.0,4.542991518974304e-06,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1767764604.8590245,0.4326823055744171,0.03350946307182312
23,1472,1471,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7207880434782609,0.3322207210787041,0.16666666666666666,0.6697695255279541,0.005935216322541237,0,0.0,0.002083473838865757,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,stable,0.9862875035405159,0.0008624999642372132,0.9750000238418579,0.9337500053644181,1767764604.8665292,0.519859254360199,0.02467133291065693
24,1536,1535,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7180989583333334,0.33254386563527394,0.5,0.6719781160354614,0.008582445792853832,0,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,stable,0.9881437517702579,0.0008312499821186065,0.987500011920929,0.9393750026822091,1767764604.874134,0.5848889946937561,0.03600894287228584
25,1600,1599,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.719375,0.33380318261063086,0.5,0.6729105710983276,0.006737114861607552,1,0.0,0.0018453309312462807,1,0.5,0.0,0.0,0.0,0,overconfident,0.95,0,stable,0.9890718758851289,0.0008156249910593032,0.9937500059604645,0.9421875013411045,1767764604.8818045,0.6700374484062195,0.028040576726198196
26,1664,1663,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7223557692307693,0.34332845877352425,0.0,0.6660048961639404,0.007274279836565256,0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9746859379425644,0.0010578124955296516,0.8968750029802323,0.8985937506705522,1767764604.8905375,0.4530504643917084,0.030642488971352577
27,1728,1727,sea_abrupt4,sea,ts_drift_adapt_severity,2,error_divergence_ph_meta,or,2,0.5,,0.7256944444444444,0.3489010989010988,0.16666666666666666,0.6649991273880005,0.0077668726444244385,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9674929689712821,0.001178906247764826,0.8484375014901162,0.8767968753352762,1767764604.8984485,0.3839472532272339,0.03271139785647392
