step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,monitor_preset,trigger_mode,trigger_k,trigger_threshold,trigger_weights,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,monitor_fused_severity,monitor_vote_count,monitor_vote_score,drift_severity_raw,drift_severity,severity_carry,use_severity_v2,entropy_mode,decay,freeze_baseline_steps,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.921875,0.0,0.16666666666666666,0.571358859539032,0.0037670002784579992,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.97515,0.00115,0.9,0.8775,1767764765.1504226,0.5049067139625549,0.015309949405491352
2,128,127,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9140625,0.0,0.0,0.5705003142356873,0.0046843173913657665,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1767764765.1588068,0.23302410542964935,0.019453007727861404
3,192,191,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.90625,0.0,0.16666666666666666,0.566428005695343,0.0060870954766869545,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1767764765.1670518,0.4525502622127533,0.026325620710849762
4,256,255,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.88671875,0.0,0.16666666666666666,0.5557442307472229,0.007355932611972094,0,0.0,0.001268837135285139,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1767764765.1744769,0.4178506135940552,0.03235664591193199
5,320,319,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.88125,0.0,0.5,0.5471248626708984,0.007778576109558344,0,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1767764765.1814969,0.7453635334968567,0.034684181213378906
6,384,383,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.8828125,0.0,0.16666666666666666,0.5466975569725037,0.007408478297293186,0,0.0,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1767764765.1886182,0.3238517940044403,0.03275192156434059
7,448,447,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.8839285714285714,0.0,0.3333333333333333,0.5392440557479858,0.007391301915049553,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1767764766.071548,0.4942797124385834,0.3214530944824219
8,512,511,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.88671875,0.0,0.3333333333333333,0.5351348519325256,0.005982543807476759,0,0.0,0.001408758107572794,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1767764766.0787416,0.5285544395446777,0.0796445906162262
9,576,575,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.8888888888888888,0.0,0.0,0.5427046418190002,0.010863805189728737,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1767764766.085783,0.19380074739456177,0.14936043322086334
10,640,639,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.896875,0.05138339920948542,0.0,0.5298131704330444,0.007481762673705816,0,0.0,0.0033820425160229206,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1767764766.0929434,0.16205517947673798,0.177517369389534
11,704,703,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9034090909090909,0.136383316495887,0.0,0.5261295437812805,0.01166785042732954,0,0.0,0.004186087753623724,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1767764766.1020384,0.2912035882472992,0.1262720227241516
12,768,767,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9049479166666666,0.14661471018022448,0.16666666666666666,0.5260549187660217,0.009412218816578388,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1767764766.1120222,0.23585422337055206,0.09917432069778442
13,832,831,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9050480769230769,0.16926188068756226,0.0,0.5325566530227661,0.011535809375345707,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1767764766.1220376,0.17941100895404816,0.1420116424560547
14,896,895,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9084821428571429,0.17956047882794443,0.0,0.50485759973526,0.016454271972179413,0,0.0,0.004918462596833706,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1767764766.1318698,0.08937268704175949,0.13754862546920776
15,960,959,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9072916666666667,0.16773816481589715,0.0,0.507915735244751,0.011616029776632786,0,0.0,0.004838242195546627,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1767764766.1405053,0.14746995270252228,0.10314154624938965
16,1024,1023,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.908203125,0.18625727039091033,0.16666666666666666,0.5016223192214966,0.014050401747226715,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1767764766.1494331,0.27332356572151184,0.11096589267253876
17,1088,1087,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9071691176470589,0.17555969029470067,0.16666666666666666,0.5036959648132324,0.01696026138961315,0,0.0,0.0029098596423864365,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1767764766.1587582,0.25257712602615356,0.12547209858894348
18,1152,1151,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9079861111111112,0.18029133382560392,0.16666666666666666,0.46472272276878357,0.014608721248805523,0,0.0,0.0023515401408076286,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1767764766.1677372,0.21437585353851318,0.12590475380420685
19,1216,1215,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.9078947368421053,0.19347159218770452,0.16666666666666666,0.4782088100910187,0.01659553125500679,0,0.0,0.0019868100062012672,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1767764766.177919,0.31916311383247375,0.12206394225358963
20,1280,1279,stagger_abrupt3,stagger,ts_drift_adapt,4,error_divergence_ph_meta,or,2,0.5,,0.90859375,0.18697068403908856,0.0,0.4584830403327942,0.016866089776158333,0,0.0,0.16666666666666666,0,0.0,0.0,0.0,0.0,0,overconfident,0.95,0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1767764766.1874487,0.06104300543665886,0.13122256100177765
