track,unit,experiment_name,run_id,mode,dataset,seed,model_variant,monitor_preset,trigger_mode,trigger_threshold,confirm_window,weights,log_path,acc_final,mean_acc,acc_min,candidate_count,confirmed_count,drift_idx,drift_pos,segment_end,first_candidate_step,first_confirmed_step,delay_candidate,delay_confirmed,miss_tol500
I,sample_idx,trackI_delay_diag,20260107-160656-pkz_weighted_t0.40,weighted_t0.40,stagger_abrupt3,4,ts_drift_adapt,error_divergence_ph_meta,weighted,0.4,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed4/20260107-160656-pkz_weighted_t0.40/stagger_abrupt3__ts_drift_adapt__seed4.csv,0.933203125,0.9535017687606393,0.6875,15,12,1,40000,60000,40063,40063,63,63,0
I,sample_idx,trackI_delay_diag,20260107-160656-pkz_weighted_t0.40,weighted_t0.40,stagger_abrupt3,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.4,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed5/20260107-160656-pkz_weighted_t0.40/stagger_abrupt3__ts_drift_adapt__seed5.csv,0.9307421875,0.9446578974939128,0.328125,15,13,0,20000,40000,20031,20031,31,31,0
I,sample_idx,trackI_delay_diag,20260107-160656-pkz_weighted_t0.40,weighted_t0.40,stagger_abrupt3,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.4,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed5/20260107-160656-pkz_weighted_t0.40/stagger_abrupt3__ts_drift_adapt__seed5.csv,0.9307421875,0.9446578974939128,0.328125,15,13,1,40000,60000,40127,40127,127,127,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87002,0.8223528269797254,0.6614583333333334,29,29,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87002,0.8223528269797254,0.6614583333333334,29,29,1,20000,30000,20799,20799,799,799,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87002,0.8223528269797254,0.6614583333333334,29,29,2,30000,40000,30527,30527,527,527,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87002,0.8223528269797254,0.6614583333333334,29,29,3,40000,50000,40383,40383,383,383,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87738,0.8287059669458964,0.69140625,30,30,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87738,0.8287059669458964,0.69140625,30,30,1,20000,30000,20799,20799,799,799,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87738,0.8287059669458964,0.69140625,30,30,2,30000,40000,30527,30527,527,527,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87738,0.8287059669458964,0.69140625,30,30,3,40000,50000,40191,40191,191,191,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87348,0.8275999966129453,0.65625,30,30,0,10000,20000,11327,11327,1327,1327,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87348,0.8275999966129453,0.65625,30,30,1,20000,30000,20927,20927,927,927,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87348,0.8275999966129453,0.65625,30,30,2,30000,40000,30911,30911,911,911,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87348,0.8275999966129453,0.65625,30,30,3,40000,50000,40575,40575,575,575,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86192,0.8195310138758153,0.578125,32,31,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86192,0.8195310138758153,0.578125,32,31,1,20000,30000,20799,20799,799,799,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86192,0.8195310138758153,0.578125,32,31,2,30000,40000,30399,30399,399,399,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86192,0.8195310138758153,0.578125,32,31,3,40000,50000,40447,40447,447,447,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86718,0.8178414312413556,0.59375,32,30,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86718,0.8178414312413556,0.59375,32,30,1,20000,30000,20799,20799,799,799,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86718,0.8178414312413556,0.59375,32,30,2,30000,40000,30399,30783,399,783,1
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160828-06z_weighted_t0.50/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86718,0.8178414312413556,0.59375,32,30,3,40000,50000,40383,40383,383,383,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,1,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed1/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed1.csv,0.92529296875,0.9501181903071461,0.6875,16,13,0,20000,40000,20031,20031,31,31,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,1,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed1/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed1.csv,0.92529296875,0.9501181903071461,0.6875,16,13,1,40000,60000,40063,40063,63,63,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,2,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed2/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed2.csv,0.9323828125,0.931168219442184,0.109375,14,11,0,20000,40000,20095,20095,95,95,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,2,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed2/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed2.csv,0.9323828125,0.931168219442184,0.109375,14,11,1,40000,60000,40063,40063,63,63,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,3,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed3/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed3.csv,0.921953125,0.9324586737032822,0.234375,14,13,0,20000,40000,20031,20031,31,31,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,3,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed3/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed3.csv,0.921953125,0.9324586737032822,0.234375,14,13,1,40000,60000,40063,40063,63,63,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,4,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed4/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed4.csv,0.92189453125,0.9421274954840877,0.871875,14,12,0,20000,40000,20095,20095,95,95,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,4,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed4/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed4.csv,0.92189453125,0.9421274954840877,0.871875,14,12,1,40000,60000,40063,40063,63,63,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed5/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed5.csv,0.92912109375,0.9491839251122468,0.8125,15,12,0,20000,40000,20031,20031,31,31,0
I,sample_idx,trackI_delay_diag,20260107-160828-06z_weighted_t0.50,weighted_t0.50,stagger_abrupt3,5,ts_drift_adapt,error_divergence_ph_meta,weighted,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed5/20260107-160828-06z_weighted_t0.50/stagger_abrupt3__ts_drift_adapt__seed5.csv,0.92912109375,0.9491839251122468,0.8125,15,12,1,40000,60000,40127,40127,127,127,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87068,0.8216702336359196,0.6614583333333334,31,31,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87068,0.8216702336359196,0.6614583333333334,31,31,1,20000,30000,20991,20991,991,991,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87068,0.8216702336359196,0.6614583333333334,31,31,2,30000,40000,30591,30591,591,591,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,1,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed1/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87068,0.8216702336359196,0.6614583333333334,31,31,3,40000,50000,40319,40319,319,319,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87714,0.8250997537243339,0.515625,32,31,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87714,0.8250997537243339,0.515625,32,31,1,20000,30000,20799,20799,799,799,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87714,0.8250997537243339,0.515625,32,31,2,30000,40000,30335,30463,335,463,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,2,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed2/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87714,0.8250997537243339,0.515625,32,31,3,40000,50000,40063,40063,63,63,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8801,0.8323237739201523,0.53125,30,29,0,10000,20000,11327,11327,1327,1327,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8801,0.8323237739201523,0.53125,30,29,1,20000,30000,21183,21183,1183,1183,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8801,0.8323237739201523,0.53125,30,29,2,30000,40000,30143,30143,143,143,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,3,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed3/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8801,0.8323237739201523,0.53125,30,29,3,40000,50000,41471,41471,1471,1471,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8805,0.8383256071228801,0.46875,31,30,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8805,0.8383256071228801,0.46875,31,30,1,20000,30000,20799,20799,799,799,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8805,0.8383256071228801,0.46875,31,30,2,30000,40000,30591,30719,591,719,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,4,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed4/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8805,0.8383256071228801,0.46875,31,30,3,40000,50000,40447,40447,447,447,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8726,0.8116229020592527,0.328125,31,29,0,10000,20000,11199,11199,1199,1199,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8726,0.8116229020592527,0.328125,31,29,1,20000,30000,20863,20863,863,863,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8726,0.8116229020592527,0.328125,31,29,2,30000,40000,30079,30079,79,79,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,sea_abrupt4,5,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.5,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/sea_abrupt4/ts_drift_adapt/seed5/20260107-160956-m7n_two_stage/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8726,0.8116229020592527,0.328125,31,29,3,40000,50000,41279,41279,1279,1279,1
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,stagger_abrupt3,1,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.4,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed1/20260107-160956-m7n_two_stage/stagger_abrupt3__ts_drift_adapt__seed1.csv,0.92185546875,0.9469962325856739,0.8984375,16,13,0,20000,40000,20031,20031,31,31,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,stagger_abrupt3,1,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.4,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed1/20260107-160956-m7n_two_stage/stagger_abrupt3__ts_drift_adapt__seed1.csv,0.92185546875,0.9469962325856739,0.8984375,16,13,1,40000,60000,40063,40063,63,63,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,stagger_abrupt3,2,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.4,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed2/20260107-160956-m7n_two_stage/stagger_abrupt3__ts_drift_adapt__seed2.csv,0.92810546875,0.9431405392785033,0.75,16,13,0,20000,40000,20095,20095,95,95,0
I,sample_idx,trackI_delay_diag,20260107-160956-m7n_two_stage,two_stage,stagger_abrupt3,2,ts_drift_adapt,error_divergence_ph_meta,two_stage,0.4,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackI_delay_diag/stagger_abrupt3/ts_drift_adapt/seed2/20260107-160956-m7n_two_stage/stagger_abrupt3__ts_drift_adapt__seed2.csv,0.92810546875,0.9431405392785033,0.75,16,13,1,40000,60000,40063,40063,63,63,0
