step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,mean_teacher,5,0.609375,0.12472647702407003,0.8333333333333334,0.680269181728363,0.0033841135445982218,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763995953.805202,0.7473781704902649,0.013585211709141731
2,128,127,sea_abrupt4,sea,mean_teacher,5,0.671875,0.21010872759330004,0.5,0.6806390285491943,0.005343095399439335,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763995953.8123045,0.6931595206260681,0.02159811370074749
3,192,191,sea_abrupt4,sea,mean_teacher,5,0.6822916666666666,0.22987901104681718,0.16666666666666666,0.6803759932518005,0.005352746695280075,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763995953.81926,0.5311127305030823,0.021655941382050514
4,256,255,sea_abrupt4,sea,mean_teacher,5,0.67578125,0.248868778280543,0.5,0.6853174567222595,0.00875820405781269,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763995953.8257003,0.7598122954368591,0.03662900999188423
5,320,319,sea_abrupt4,sea,mean_teacher,5,0.696875,0.2684076553219572,0.0,0.681992769241333,0.009928515180945396,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763995953.8333728,0.4547717571258545,0.041059453040361404
6,384,383,sea_abrupt4,sea,mean_teacher,5,0.6927083333333334,0.2608397768425175,0.3333333333333333,0.67841637134552,0.01215708814561367,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763995953.841192,0.6674175262451172,0.05090885981917381
7,448,447,sea_abrupt4,sea,mean_teacher,5,0.7008928571428571,0.272780133252574,0.0,0.680363118648529,0.01340702548623085,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763995953.849224,0.47442808747291565,0.055992305278778076
8,512,511,sea_abrupt4,sea,mean_teacher,5,0.6953125,0.25403466826060966,0.5,0.679233968257904,0.014041469432413578,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763995953.8570662,0.6275092959403992,0.059249985963106155
9,576,575,sea_abrupt4,sea,mean_teacher,5,0.6979166666666666,0.2603067294492742,0.3333333333333333,0.6768712401390076,0.013078294694423676,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763995953.8652437,0.5686048865318298,0.054959215223789215
10,640,639,sea_abrupt4,sea,mean_teacher,5,0.7046875,0.2683280909750786,0.16666666666666666,0.6715200543403625,0.011177003383636475,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763995953.8735704,0.5236316323280334,0.04722197726368904
11,704,703,sea_abrupt4,sea,mean_teacher,5,0.7102272727272727,0.2869399428026692,0.3333333333333333,0.6725725531578064,0.014361657202243805,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763995953.881744,0.590116560459137,0.060768257826566696
12,768,767,sea_abrupt4,sea,mean_teacher,5,0.7135416666666666,0.28816986855409504,0.16666666666666666,0.6740264296531677,0.014833306893706322,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763995953.8901045,0.5215572714805603,0.06291268020868301
13,832,831,sea_abrupt4,sea,mean_teacher,5,0.7175480769230769,0.29585986343599635,0.16666666666666666,0.6722384095191956,0.012613398022949696,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763995953.8986173,0.6336519122123718,0.05367117002606392
14,896,895,sea_abrupt4,sea,mean_teacher,5,0.7209821428571429,0.30198933040833625,0.0,0.6731390357017517,0.010035673156380653,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763995953.9069588,0.31285104155540466,0.04270096495747566
15,960,959,sea_abrupt4,sea,mean_teacher,5,0.7239583333333334,0.3106811900503983,0.16666666666666666,0.665963351726532,0.014821094460785389,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763995953.9156232,0.4359666407108307,0.06404568254947662
16,1024,1023,sea_abrupt4,sea,mean_teacher,5,0.7265625,0.31087524996154436,0.0,0.6563978791236877,0.013544868677854538,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763995953.9237187,0.26530373096466064,0.05856073275208473
17,1088,1087,sea_abrupt4,sea,mean_teacher,5,0.7270220588235294,0.31430317537113883,0.3333333333333333,0.6611851453781128,0.013621877878904343,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763995953.9316428,0.6744772791862488,0.05949494242668152
18,1152,1151,sea_abrupt4,sea,mean_teacher,5,0.7326388888888888,0.3198145869037623,0.16666666666666666,0.6488444209098816,0.013580040074884892,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763995953.9394345,0.39177969098091125,0.05879484489560127
19,1216,1215,sea_abrupt4,sea,mean_teacher,5,0.7417763157894737,0.330478665390132,0.16666666666666666,0.6487063765525818,0.013987879268825054,0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1763995953.9475207,0.3354831635951996,0.06061210110783577
20,1280,1279,sea_abrupt4,sea,mean_teacher,5,0.73984375,0.32243050080118035,0.3333333333333333,0.6375620365142822,0.0106405233964324,0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1763995953.9556432,0.43096721172332764,0.04613279551267624
21,1344,1343,sea_abrupt4,sea,mean_teacher,5,0.7395833333333334,0.3226411236323948,0.16666666666666666,0.6408066749572754,0.00870776828378439,0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1763995953.9637136,0.4179922640323639,0.03740401193499565
22,1408,1407,sea_abrupt4,sea,mean_teacher,5,0.7400568181818182,0.32569167477938643,0.5,0.6348525285720825,0.008455445989966393,0,0.0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1763995953.972034,0.8833281397819519,0.036107636988162994
23,1472,1471,sea_abrupt4,sea,mean_teacher,5,0.7432065217391305,0.32854656957983497,0.3333333333333333,0.6428045034408569,0.013061358593404293,0,0.0,stable,0.9862875035405159,0.0008624999642372132,0.9750000238418579,0.9337500053644181,1763995953.980585,0.5118700861930847,0.056432321667671204
24,1536,1535,sea_abrupt4,sea,mean_teacher,5,0.7434895833333334,0.3322461265499868,0.3333333333333333,0.6312624216079712,0.009288674220442772,0,0.0,stable,0.9881437517702579,0.0008312499821186065,0.987500011920929,0.9393750026822091,1763995953.9887214,0.4358725845813751,0.039766713976860046
25,1600,1599,sea_abrupt4,sea,mean_teacher,5,0.748125,0.343987433208398,0.16666666666666666,0.6339208483695984,0.007739780470728874,1,0.0,stable,0.9890718758851289,0.0008156249910593032,0.9937500059604645,0.9421875013411045,1763995953.9964821,0.3166445791721344,0.03210652992129326
26,1664,1663,sea_abrupt4,sea,mean_teacher,5,0.7524038461538461,0.3554159434815555,0.3333333333333333,0.6365268230438232,0.011651053093373775,0,0.0,mild_drift,0.9746859379425644,0.0010578124955296516,0.8968750029802323,0.8985937506705522,1763995954.0044816,0.6787928938865662,0.04892072081565857
27,1728,1727,sea_abrupt4,sea,mean_teacher,5,0.7540509259259259,0.36146459710711487,0.5,0.6321227550506592,0.008772347122430801,0,0.0,mild_drift,0.9674929689712821,0.001178906247764826,0.8484375014901162,0.8767968753352762,1763995954.0124903,0.7484934329986572,0.03688277676701546
28,1792,1791,sea_abrupt4,sea,mean_teacher,5,0.7533482142857143,0.3641390560475766,0.5,0.628412127494812,0.006764627527445555,0,0.0,mild_drift,0.963896484485641,0.0012394531238824132,0.8242187507450581,0.8658984376676381,1763995954.0202763,0.8003597259521484,0.0278177410364151
