step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt,3,0.65625,-0.03074670571010249,0.5,0.5970777869224548,0.0037414017133414745,0,0.0,0.0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1764759121.882812,0.8077332377433777,0.01482925284653902
2,128,127,sea_abrupt4,sea,ts_drift_adapt,3,0.6640625,-0.030711610486891385,0.16666666666666666,0.6097720861434937,0.006213822402060032,0,0.0,0.0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1764759121.8901167,0.4865448474884033,0.024841658771038055
3,192,191,sea_abrupt4,sea,ts_drift_adapt,3,0.6666666666666666,-0.020598006644518694,0.5,0.6128999590873718,0.006349753588438034,0,0.0,0.0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1764759121.8963552,0.8668954968452454,0.025663437321782112
4,256,255,sea_abrupt4,sea,ts_drift_adapt,3,0.6640625,-0.007320644216691069,0.5,0.5909958481788635,0.008888931944966316,0,0.0,0.0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1764759122.6053486,0.8836014270782471,0.5599450469017029
5,320,319,sea_abrupt4,sea,ts_drift_adapt,3,0.65625,0.011069281339551446,0.3333333333333333,0.605140745639801,0.005322924815118313,0,0.0,0.0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1764759122.6119874,0.6523217558860779,0.021364815533161163
6,384,383,sea_abrupt4,sea,ts_drift_adapt,3,0.6536458333333334,0.018148262073208212,0.3333333333333333,0.5904931426048279,0.006285632960498333,0,0.0,0.0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1764759122.6185915,0.5941944718360901,0.02490866929292679
7,448,447,sea_abrupt4,sea,ts_drift_adapt,3,0.6540178571428571,0.027232993387873775,0.3333333333333333,0.5933862924575806,0.006375662516802549,0,0.0,0.0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1764759122.6248102,0.7651593685150146,0.025338320061564445
8,512,511,sea_abrupt4,sea,ts_drift_adapt,3,0.666015625,0.02987323818810389,0.6666666666666666,0.6063498258590698,0.00661964388564229,0,0.0,0.0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1764759122.6325648,0.8165226578712463,0.3422124981880188
9,576,575,sea_abrupt4,sea,ts_drift_adapt,3,0.6684027777777778,0.02103577148958892,0.3333333333333333,0.5981780290603638,0.004240325186401606,0,0.0,0.0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1764759122.640321,0.5380379557609558,0.016965731978416443
10,640,639,sea_abrupt4,sea,ts_drift_adapt,3,0.6734375,0.019929660023446857,0.5,0.5997593998908997,0.004405418410897255,0,0.0,0.0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1764759122.6481643,0.6280198693275452,0.017637278884649277
11,704,703,sea_abrupt4,sea,ts_drift_adapt,3,0.671875,0.023255813953488372,0.5,0.6003568172454834,0.005084890406578779,0,0.0,0.0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1764759122.656116,0.754134476184845,0.02039450779557228
12,768,767,sea_abrupt4,sea,ts_drift_adapt,3,0.6770833333333334,0.0353420244932687,0.16666666666666666,0.6102163195610046,0.005548330023884773,0,0.0,0.0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1764759122.6647897,0.5033867359161377,0.26800036430358887
13,832,831,sea_abrupt4,sea,ts_drift_adapt,3,0.6850961538461539,0.06032468596159991,0.16666666666666666,0.5955386757850647,0.006699747871607542,0,0.0,0.0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1764759122.673477,0.4631376266479492,0.30836156010627747
