step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.4375,0.010309278350515464,0.6666666666666666,0.6870961785316467,0.0023252395913004875,0,0.0,0.0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1764739438.183136,0.7130725979804993,0.009348019026219845
2,128,127,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.5078125,0.025616239729337846,0.3333333333333333,0.6875835061073303,0.003645686199888587,0,0.0,0.0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1764739438.1908557,0.6523210406303406,0.014665506780147552
3,192,191,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.5520833333333334,0.021916834498282065,0.0,0.6859915256500244,0.005015874747186899,0,0.0,0.0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1764739438.1975193,0.5906975865364075,0.020229721441864967
4,256,255,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.55859375,0.0020698219953084033,0.6666666666666666,0.6876937747001648,0.006680444814264774,0,0.0,0.0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1764739438.2046294,0.8753182291984558,0.0271469596773386
5,320,319,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.603125,0.05126529087683265,0.0,0.6886747479438782,0.007973958738148212,0,0.0,0.0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1764739438.2112162,0.4657886028289795,0.0324484147131443
6,384,383,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6015625,0.03622047244094497,0.8333333333333334,0.6875854134559631,0.012130070477724075,0,0.0,0.0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1764739438.218338,0.7516868710517883,0.04989670217037201
7,448,447,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6116071428571429,0.03964518910927714,0.16666666666666666,0.6880233287811279,0.011226258240640163,0,0.0,0.0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1764739438.2262156,0.5289969444274902,0.046225424855947495
8,512,511,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6171875,0.036855036855036855,0.5,0.68929523229599,0.012630476616322994,0,0.0,0.0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1764739438.2341738,0.6378483772277832,0.05231650173664093
9,576,575,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.625,0.051172155026462954,0.6666666666666666,0.6879988312721252,0.010478856973350048,0,0.0,0.0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1764739438.2424757,0.6344656348228455,0.043414223939180374
10,640,639,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6375,0.06751240344156251,0.16666666666666666,0.6891315579414368,0.009759636595845222,0,0.0,0.0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1764739438.2504284,0.5336934924125671,0.04031160846352577
11,704,703,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6448863636363636,0.0817263544536272,0.16666666666666666,0.6865134835243225,0.006944732274860144,0,0.0,0.0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1764739438.258444,0.6149458289146423,0.028686031699180603
12,768,767,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6549479166666666,0.09314511816917967,0.5,0.6884840130805969,0.009928769432008266,0,0.0,0.0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1764739438.26677,0.6045180559158325,0.041121747344732285
13,832,831,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6670673076923077,0.12040669892981998,0.16666666666666666,0.6877632141113281,0.009109193459153175,0,0.0,0.0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1764739438.274958,0.631274938583374,0.03794248774647713
14,896,895,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6729910714285714,0.13393681876962826,0.0,0.6854557991027832,0.007800032384693623,0,0.0,0.0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1764739438.2832344,0.396909236907959,0.03213347867131233
15,960,959,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6770833333333334,0.14549056766302024,0.16666666666666666,0.6852953433990479,0.010022547096014023,0,0.0,0.0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1764739438.2916272,0.4826699197292328,0.04191651567816734
16,1024,1023,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6826171875,0.15301686840203194,0.0,0.6836228370666504,0.012305814772844315,0,0.0,0.0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1764739438.3000388,0.35322248935699463,0.05187927559018135
17,1088,1087,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6810661764705882,0.15086412422516704,0.3333333333333333,0.6808133721351624,0.013646855019032955,0,0.0,0.0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1764739438.3083801,0.5981671214103699,0.058445464819669724
18,1152,1151,sea_abrupt4,sea,ts_drift_adapt_severity,5,0.6875,0.15689838137174766,0.16666666666666666,0.6816855072975159,0.01476836483925581,0,0.0,0.0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1764739438.316485,0.36551985144615173,0.06276191771030426
