step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,baseline_student,1,0.6875,-0.1111111111111111,0.16666666666666666,0.6686089038848877,0.0026498613879084587,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763995935.7070415,0.49499034881591797,0.010637057013809681
2,128,127,sea_abrupt4,sea,baseline_student,1,0.6484375,-0.060382916053019146,0.5,0.6610572338104248,0.006571113597601652,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763995935.7139466,0.8362245559692383,0.027425648644566536
3,192,191,sea_abrupt4,sea,baseline_student,1,0.640625,-0.0408548082966688,0.6666666666666666,0.6646889448165894,0.008583957329392433,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763995935.7207282,0.8799223303794861,0.03580637648701668
4,256,255,sea_abrupt4,sea,baseline_student,1,0.68359375,-0.03061630218687873,0.16666666666666666,0.6551609039306641,0.0044379462487995625,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763995935.727812,0.4769268333911896,0.018390441313385963
5,320,319,sea_abrupt4,sea,baseline_student,1,0.69375,-0.009983896940418752,0.3333333333333333,0.6640321612358093,0.004205329343676567,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763995935.7351017,0.540020763874054,0.01724385842680931
6,384,383,sea_abrupt4,sea,baseline_student,1,0.6927083333333334,0.009790209790210067,0.5,0.6598935127258301,0.004282457288354635,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763995935.742391,0.6768341064453125,0.017715999856591225
7,448,447,sea_abrupt4,sea,baseline_student,1,0.7008928571428571,0.09612141652613822,0.3333333333333333,0.6600980162620544,0.00733433710411191,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763995935.7498221,0.7318649291992188,0.02955271676182747
8,512,511,sea_abrupt4,sea,baseline_student,1,0.703125,0.14903667417499508,0.3333333333333333,0.6622617244720459,0.00631784787401557,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763995935.7584832,0.6799573302268982,0.02560773864388466
9,576,575,sea_abrupt4,sea,baseline_student,1,0.7065972222222222,0.18223058570516473,0.3333333333333333,0.6629818677902222,0.005635529290884733,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763995935.7673619,0.661027193069458,0.02276492677628994
10,640,639,sea_abrupt4,sea,baseline_student,1,0.7015625,0.1879683265132593,0.3333333333333333,0.6610351204872131,0.007317502982914448,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763995935.776199,0.7293891310691833,0.029439197853207588
11,704,703,sea_abrupt4,sea,baseline_student,1,0.7144886363636364,0.22127322356256018,0.16666666666666666,0.6701188087463379,0.006089882925152779,0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1763995935.7845705,0.5341556668281555,0.024691885337233543
12,768,767,sea_abrupt4,sea,baseline_student,1,0.7213541666666666,0.24231024562956405,0.3333333333333333,0.6643894910812378,0.0054268972016870975,0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1763995935.7930663,0.6821193695068359,0.022145090624690056
13,832,831,sea_abrupt4,sea,baseline_student,1,0.7259615384615384,0.26231956197113,0.3333333333333333,0.6637223958969116,0.008122173137962818,0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1763995935.8016489,0.6437407732009888,0.033385179936885834
14,896,895,sea_abrupt4,sea,baseline_student,1,0.7332589285714286,0.2815213452686108,0.16666666666666666,0.6609888672828674,0.0040008872747421265,0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1763995935.8102477,0.5479249358177185,0.016452806070446968
15,960,959,sea_abrupt4,sea,baseline_student,1,0.7375,0.2968382134947072,0.16666666666666666,0.6670753955841064,0.0051665473729372025,0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1763995935.8187783,0.4176582396030426,0.021344276145100594
16,1024,1023,sea_abrupt4,sea,baseline_student,1,0.7353515625,0.29229105672811106,0.16666666666666666,0.65438312292099,0.006457717157900333,0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1763995935.8273115,0.6483799815177917,0.026810845360159874
17,1088,1087,sea_abrupt4,sea,baseline_student,1,0.734375,0.2854272909905735,0.5,0.6615191698074341,0.008422929793596268,0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1763995935.8358223,0.7267501950263977,0.035563983023166656
18,1152,1151,sea_abrupt4,sea,baseline_student,1,0.7361111111111112,0.28512639623750724,0.5,0.6570872664451599,0.009149613790214062,0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1763995935.8445582,0.7151312232017517,0.03868059441447258
19,1216,1215,sea_abrupt4,sea,baseline_student,1,0.7360197368421053,0.2826130106522974,0.16666666666666666,0.6429105997085571,0.006017356179654598,0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1763995935.853421,0.525148332118988,0.025144927203655243
20,1280,1279,sea_abrupt4,sea,baseline_student,1,0.740625,0.2911000493774437,0.3333333333333333,0.6467846035957336,0.005894212517887354,0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1763995935.8620584,0.5470048785209656,0.024803802371025085
21,1344,1343,sea_abrupt4,sea,baseline_student,1,0.7373511904761905,0.2876909772268667,0.3333333333333333,0.6521981358528137,0.005339503288269043,0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1763995935.8703942,0.6441848874092102,0.022368578240275383
22,1408,1407,sea_abrupt4,sea,baseline_student,1,0.7365056818181818,0.28997917652111954,0.5,0.645249605178833,0.004473264329135418,0,0.0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1763995935.8788986,0.6682429313659668,0.01886543072760105
23,1472,1471,sea_abrupt4,sea,baseline_student,1,0.7411684782608695,0.29837063133031716,0.3333333333333333,0.6462902426719666,0.004191561136394739,0,0.0,stable,0.9862875035405159,0.0008624999642372132,0.9750000238418579,0.9337500053644181,1763995935.8875225,0.6382758021354675,0.01739838533103466
24,1536,1535,sea_abrupt4,sea,baseline_student,1,0.7454427083333334,0.30746665190679157,0.16666666666666666,0.6387820839881897,0.003944450058043003,0,0.0,stable,0.9881437517702579,0.0008312499821186065,0.987500011920929,0.9393750026822091,1763995935.8957145,0.4227762520313263,0.016469642519950867
25,1600,1599,sea_abrupt4,sea,baseline_student,1,0.74375,0.3090198193339624,0.6666666666666666,0.6522064208984375,0.0035026741679757833,1,0.0,stable,0.9890718758851289,0.0008156249910593032,0.9937500059604645,0.9421875013411045,1763995935.9042144,0.8201037049293518,0.014420072548091412
26,1664,1663,sea_abrupt4,sea,baseline_student,1,0.7463942307692307,0.3177359429166601,0.3333333333333333,0.6458507776260376,0.004071726929396391,0,0.0,mild_drift,0.9746859379425644,0.0010578124955296516,0.8968750029802323,0.8985937506705522,1763995935.9127672,0.6226353645324707,0.0166745875030756
27,1728,1727,sea_abrupt4,sea,baseline_student,1,0.7488425925925926,0.3212268659310102,0.0,0.638210117816925,0.003682632464915514,0,0.0,mild_drift,0.9674929689712821,0.001178906247764826,0.8484375014901162,0.8767968753352762,1763995935.921433,0.33965709805488586,0.014994972385466099
28,1792,1791,sea_abrupt4,sea,baseline_student,1,0.7477678571428571,0.3209537686133601,0.3333333333333333,0.6353310346603394,0.003190810326486826,0,0.0,mild_drift,0.963896484485641,0.0012394531238824132,0.8242187507450581,0.8658984376676381,1763995935.9294517,0.623561441898346,0.013019389472901821
29,1856,1855,sea_abrupt4,sea,baseline_student,1,0.7489224137931034,0.3250845891650957,0.16666666666666666,0.6370020508766174,0.003914856817573309,0,0.0,mild_drift,0.9620982422428205,0.0012697265619412068,0.812109375372529,0.8604492188338191,1763995935.9378064,0.5398562550544739,0.01590786501765251
30,1920,1919,sea_abrupt4,sea,baseline_student,1,0.75,0.3235119244235975,0.16666666666666666,0.6356031894683838,0.0026828020345419645,0,0.0,mild_drift,0.9611991211214101,0.0012848632809706034,0.8060546876862645,0.8577246094169095,1763995935.9462442,0.42229828238487244,0.010749015025794506
31,1984,1983,sea_abrupt4,sea,baseline_student,1,0.7484879032258065,0.3234859998031994,0.0,0.6481160521507263,0.004291578195989132,0,0.0,mild_drift,0.960749560560705,0.0012924316404853016,0.8030273438431323,0.8563623047084548,1763995935.9550107,0.385247141122818,0.017533740028738976
32,2048,2047,sea_abrupt4,sea,baseline_student,1,0.7509765625,0.3285677552069941,0.0,0.63506019115448,0.0028823541942983866,0,0.0,mild_drift,0.9605247802803525,0.001296215820242651,0.8015136719215662,0.8556811523542274,1763995935.963167,0.4246011972427368,0.011746041476726532
33,2112,2111,sea_abrupt4,sea,baseline_student,1,0.7542613636363636,0.3377398298141779,0.0,0.6435218453407288,0.0027499282732605934,0,0.0,mild_drift,0.9604123901401762,0.0012981079101213257,0.8007568359607831,0.8553405761771137,1763995935.9715214,0.354082852602005,0.011163176968693733
34,2176,2175,sea_abrupt4,sea,baseline_student,1,0.7559742647058824,0.3397198088171763,0.16666666666666666,0.6402338743209839,0.005957646761089563,0,0.0,mild_drift,0.9603561950700881,0.001299053955060663,0.8003784179803916,0.8551702880885568,1763995935.979544,0.47393739223480225,0.02487708441913128
35,2240,2239,sea_abrupt4,sea,baseline_student,1,0.7566964285714286,0.3420173248649325,0.16666666666666666,0.6208784580230713,0.0038225112948566675,0,0.0,mild_drift,0.960328097535044,0.0012995269775303315,0.8001892089901959,0.8550851440442784,1763995935.9875302,0.46367284655570984,0.0158305112272501
36,2304,2303,sea_abrupt4,sea,baseline_student,1,0.7586805555555556,0.343309779733515,0.16666666666666666,0.6317390203475952,0.00534700695425272,0,0.0,mild_drift,0.9603140487675219,0.0012997634887651657,0.800094604495098,0.8550425720221392,1763995935.9957166,0.5606454014778137,0.022507760673761368
37,2368,2367,sea_abrupt4,sea,baseline_student,1,0.7597128378378378,0.3432981309668399,0.0,0.6366122961044312,0.005839590448886156,0,0.0,mild_drift,0.9603070243837609,0.001299881744382583,0.8000473022475489,0.8550212860110695,1763995936.0037408,0.36383938789367676,0.024695297703146935
38,2432,2431,sea_abrupt4,sea,baseline_student,1,0.7594572368421053,0.34834346813628964,0.16666666666666666,0.6321173310279846,0.007002263329923153,0,0.0,mild_drift,0.9603035121918804,0.0012999408721912917,0.8000236511237745,0.8550106430055348,1763995936.0116029,0.526996374130249,0.029902322217822075
39,2496,2495,sea_abrupt4,sea,baseline_student,1,0.7604166666666666,0.35378612799347453,0.3333333333333333,0.6420338153839111,0.0051979790441691875,0,0.0,mild_drift,0.9603017560959402,0.0012999704360956458,0.8000118255618873,0.8550053215027673,1763995936.0194592,0.5456492900848389,0.022022554650902748
40,2560,2559,sea_abrupt4,sea,baseline_student,1,0.761328125,0.3576883086591514,0.16666666666666666,0.618165135383606,0.006126228254288435,0,0.0,mild_drift,0.96030087804797,0.0012999852180478229,0.8000059127809437,0.8550026607513836,1763995936.0277715,0.4175156056880951,0.02615530602633953
41,2624,2623,sea_abrupt4,sea,baseline_student,1,0.7641006097560976,0.3620962674374767,0.16666666666666666,0.6032269597053528,0.009568240493535995,0,0.0,mild_drift,0.960300439023985,0.0012999926090239114,0.8000029563904718,0.8550013303756918,1763995936.0360656,0.3778805732727051,0.04132182151079178
42,2688,2687,sea_abrupt4,sea,baseline_student,1,0.7637648809523809,0.3609842806805266,0.5,0.6201701760292053,0.007893061265349388,0,0.0,mild_drift,0.9603002195119925,0.001299996304511956,0.8000014781952359,0.8550006651878459,1763995936.0442135,0.653262197971344,0.03406970202922821
43,2752,2751,sea_abrupt4,sea,baseline_student,1,0.764171511627907,0.3639094938052288,0.5,0.6146126389503479,0.007826237939298153,0,0.0,mild_drift,0.9603001097559962,0.001299998152255978,0.800000739097618,0.8550003325939229,1763995936.052834,0.9607901573181152,0.03384348750114441
44,2816,2815,sea_abrupt4,sea,baseline_student,1,0.7663352272727273,0.3693272131076122,0.16666666666666666,0.6141625046730042,0.006704038009047508,0,0.0,mild_drift,0.9603000548779981,0.001299999076127989,0.800000369548809,0.8550001662969615,1763995936.0612276,0.4188677966594696,0.028827210888266563
45,2880,2879,sea_abrupt4,sea,baseline_student,1,0.76875,0.37376954766368337,0.0,0.598721444606781,0.005552502349019051,0,0.0,mild_drift,0.960300027438999,0.0012999995380639944,0.8000001847744045,0.8550000831484807,1763995936.824971,0.250814288854599,0.16081376373767853
46,2944,2943,sea_abrupt4,sea,baseline_student,1,0.7703804347826086,0.3792841886739725,0.0,0.6025384664535522,0.007646352984011173,0,0.0,stable,0.9751500137194995,0.0010499997690319972,0.9000000923872022,0.9000000415742404,1763995936.8314629,0.25735771656036377,0.032704710960388184
47,3008,3007,sea_abrupt4,sea,baseline_student,1,0.769281914893617,0.3770342495799746,0.3333333333333333,0.6085572838783264,0.006246120668947697,0,0.0,stable,0.9825750068597497,0.0009249998845159986,0.9500000461936011,0.9225000207871202,1763995936.838356,0.5788851976394653,0.026390014216303825
48,3072,3071,sea_abrupt4,sea,baseline_student,1,0.7692057291666666,0.3768766242906333,0.3333333333333333,0.5920119881629944,0.0057250321842730045,0,0.0,stable,0.9862875034298748,0.0008624999422579994,0.9750000230968006,0.9337500103935601,1763995936.845966,0.5395969748497009,0.024105947464704514
49,3136,3135,sea_abrupt4,sea,baseline_student,1,0.7713647959183674,0.38300375821010846,0.0,0.6010677218437195,0.00743827922269702,0,0.0,stable,0.9881437517149374,0.0008312499711289997,0.9875000115484003,0.9393750051967801,1763995936.854016,0.2524513900279999,0.03210843726992607
50,3200,3199,sea_abrupt4,sea,baseline_student,1,0.77125,0.3829635346832763,0.3333333333333333,0.5772271156311035,0.00757087767124176,1,0.3333333333333333,severe_drift,0.9395718758574687,0.0014156249855645,0.7437500057742001,0.87468750259839,1763995936.8623605,0.5601372718811035,0.03229238837957382
51,3264,3263,sea_abrupt4,sea,baseline_student,1,0.772671568627451,0.3860157219693838,0.3333333333333333,0.5790679454803467,0.007919223979115486,0,0.0,mild_drift,0.9499359379287343,0.00135781249278225,0.7718750028871001,0.864843751299195,1763995936.8708918,0.5428542494773865,0.03562029078602791
52,3328,3327,sea_abrupt4,sea,baseline_student,1,0.7740384615384616,0.3915277742658914,0.0,0.5936037302017212,0.00521049601957202,0,0.0,mild_drift,0.9551179689643672,0.001328906246391125,0.7859375014435501,0.8599218756495974,1763995936.8796878,0.24198035895824432,0.022199856117367744
53,3392,3391,sea_abrupt4,sea,baseline_student,1,0.7744693396226415,0.3945988722920171,0.0,0.6108447313308716,0.007619818672537804,0,0.0,mild_drift,0.9577089844821836,0.0013144531231955626,0.7929687507217751,0.8574609378247987,1763995936.8882627,0.27110084891319275,0.032800592482089996
54,3456,3455,sea_abrupt4,sea,baseline_student,1,0.7740162037037037,0.39503229768559406,0.3333333333333333,0.5835925340652466,0.0062002926133573055,0,0.0,mild_drift,0.9590044922410917,0.0013072265615977814,0.7964843753608876,0.8562304689123994,1763995936.8975828,0.7090588212013245,0.1664862483739853
55,3520,3519,sea_abrupt4,sea,baseline_student,1,0.7741477272727273,0.39737345790141926,0.3333333333333333,0.5714951157569885,0.006538993678987026,0,0.0,mild_drift,0.9596522461205459,0.0013036132807988908,0.7982421876804437,0.8556152344561997,1763995936.9066653,0.719818651676178,0.146550253033638
56,3584,3583,sea_abrupt4,sea,baseline_student,1,0.7739955357142857,0.39955398417227095,0.3333333333333333,0.5937912464141846,0.006476824637502432,0,0.0,mild_drift,0.9599761230602729,0.0013018066403994455,0.7991210938402219,0.8553076172280998,1763995936.9161603,0.5830342173576355,0.20077745616436005
57,3648,3647,sea_abrupt4,sea,baseline_student,1,0.774671052631579,0.40242651832762266,0.0,0.5792787671089172,0.00780456094071269,0,0.0,mild_drift,0.9601380615301365,0.0013009033201997228,0.799560546920111,0.8551538086140499,1763995936.9256418,0.23057924211025238,0.19623959064483643
58,3712,3711,sea_abrupt4,sea,baseline_student,1,0.7747844827586207,0.403507031862991,0.0,0.5765101313591003,0.006045062094926834,0,0.0,mild_drift,0.9602190307650682,0.0013004516600998615,0.7997802734600555,0.855076904307025,1763995936.9351518,0.2396412491798401,0.15475471317768097
59,3776,3775,sea_abrupt4,sea,baseline_student,1,0.7767478813559322,0.40746167970442776,0.0,0.5647299289703369,0.006115144584327936,0,0.0,mild_drift,0.9602595153825341,0.0013002258300499308,0.7998901367300277,0.8550384521535125,1763995936.9446855,0.16034704446792603,0.15524715185165405
60,3840,3839,sea_abrupt4,sea,baseline_student,1,0.77734375,0.4078067348997212,0.5,0.574580729007721,0.008029473014175892,0,0.0,mild_drift,0.9602797576912669,0.0013001129150249655,0.7999450683650139,0.8550192260767562,1763995936.9544747,0.8161155581474304,0.1530061811208725
61,3904,3903,sea_abrupt4,sea,baseline_student,1,0.7768954918032787,0.4065552186876297,0.16666666666666666,0.5767225027084351,0.006276124622672796,0,0.0,mild_drift,0.9602898788456334,0.0013000564575124827,0.799972534182507,0.8550096130383781,1763995936.964323,0.4264911711215973,0.12138789892196655
62,3968,3967,sea_abrupt4,sea,baseline_student,1,0.7777217741935484,0.4083669036168001,0.3333333333333333,0.5637004971504211,0.010110068134963512,0,0.0,mild_drift,0.9602949394228166,0.0013000282287562413,0.7999862670912535,0.8550048065191891,1763995936.9741166,0.5749986171722412,0.1433963030576706
63,4032,4031,sea_abrupt4,sea,baseline_student,1,0.7780257936507936,0.40990284746600825,0.0,0.5597177147865295,0.007062076590955257,0,0.0,mild_drift,0.9602974697114083,0.0013000141143781206,0.7999931335456267,0.8550024032595945,1763995936.9840758,0.2880655527114868,0.10346917808055878
64,4096,4095,sea_abrupt4,sea,baseline_student,1,0.779296875,0.4138701327646555,0.0,0.5701671242713928,0.007403363473713398,0,0.0,mild_drift,0.9602987348557042,0.0013000070571890605,0.7999965667728134,0.8550012016297972,1763995936.9940627,0.20847837626934052,0.13551940023899078
