step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt,4,0.34375,-0.1872791519434629,1.0,0.6755446195602417,0.0027613588608801365,0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1763995971.538372,0.9043169021606445,0.011098609305918217
2,128,127,sea_abrupt4,sea,ts_drift_adapt,4,0.421875,-0.08400091554131381,0.5,0.6754526495933533,0.006884098052978516,0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1763995971.5455968,0.7352771759033203,0.027525322511792183
3,192,191,sea_abrupt4,sea,ts_drift_adapt,4,0.4791666666666667,-0.09890109890109904,0.3333333333333333,0.6749528050422668,0.016625212505459785,0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1763995971.5523329,0.7206211090087891,0.06735039502382278
4,256,255,sea_abrupt4,sea,ts_drift_adapt,4,0.53125,-0.06246109151276198,0.16666666666666666,0.6768912672996521,0.026420891284942627,0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1763995971.5590708,0.5010161995887756,0.10899990051984787
5,320,319,sea_abrupt4,sea,ts_drift_adapt,4,0.559375,-0.04969290898939143,0.5,0.6772224307060242,0.03302823752164841,0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1763995971.5658042,0.7257540822029114,0.13836891949176788
6,384,383,sea_abrupt4,sea,ts_drift_adapt,4,0.5885416666666666,-0.030889998980528084,0.3333333333333333,0.6806278824806213,0.040564291179180145,0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1763995971.572714,0.5886651277542114,0.1722293347120285
7,448,447,sea_abrupt4,sea,ts_drift_adapt,4,0.5982142857142857,-0.018156107169011265,0.3333333333333333,0.6847292184829712,0.030293013900518417,0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1763995971.5799963,0.6003718972206116,0.12930342555046082
8,512,511,sea_abrupt4,sea,ts_drift_adapt,4,0.615234375,0.0011091744572967834,0.16666666666666666,0.6862538456916809,0.018231624737381935,0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1763995971.5877163,0.44761332869529724,0.07586009800434113
9,576,575,sea_abrupt4,sea,ts_drift_adapt,4,0.6319444444444444,0.026965002868617357,0.5,0.684871256351471,0.017741398885846138,0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1763995971.595519,0.6931329369544983,0.07456440478563309
10,640,639,sea_abrupt4,sea,ts_drift_adapt,4,0.65,0.08209652840916355,0.16666666666666666,0.6861096024513245,0.013440032489597797,0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1763995971.6033936,0.558514416217804,0.056571442633867264
