step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.578125,0.0378619153674833,0.3333333333333333,0.6572735905647278,0.0070271543227136135,0,0.0,0.0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1764759195.3848438,0.6548664569854736,0.028468875214457512
2,128,127,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6484375,0.041278295605858856,0.16666666666666666,0.6485228538513184,0.010039808228611946,0,0.0,0.0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1764759195.395367,0.5182201862335205,0.04194163531064987
3,192,191,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6458333333333334,0.025089605734767127,0.3333333333333333,0.6490387320518494,0.012068899348378181,0,0.0,0.0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1764759195.4042356,0.7068116068840027,0.050715371966362
4,256,255,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.65234375,0.020295837633298935,0.16666666666666666,0.6414827108383179,0.008883369155228138,0,0.0,0.0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1764759195.413576,0.4013631045818329,0.03795568272471428
5,320,319,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.65625,0.01697944593386933,0.5,0.6473972797393799,0.014568684622645378,0,0.0,0.0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1764759195.4232912,0.8523659706115723,0.06321120262145996
6,384,383,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6666666666666666,0.011861203811668388,0.3333333333333333,0.6431383490562439,0.01482316106557846,0,0.0,0.0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1764759195.4331906,0.6544924378395081,0.06430459022521973
7,448,447,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6629464285714286,0.025974773944595016,0.3333333333333333,0.6358456611633301,0.011498122476041317,0,0.0,0.0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1764759195.4431033,0.5967952609062195,0.04857982322573662
8,512,511,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.669921875,0.03169203222918532,0.16666666666666666,0.6466051936149597,0.009173867292702198,0,0.0,0.0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1764759195.4532313,0.425030380487442,0.038238976150751114
9,576,575,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6753472222222222,0.029726516052318762,0.5,0.6400504112243652,0.008907472714781761,0,0.0,0.0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1764759195.4640481,0.742118775844574,0.03792574629187584
10,640,639,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.678125,0.05961568638639603,0.3333333333333333,0.6390624642372131,0.01017683558166027,0,0.0,0.0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1764759196.2504115,0.6212438941001892,0.43938422203063965
11,704,703,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6903409090909091,0.08052147239263807,0.16666666666666666,0.6474277377128601,0.012491610832512379,0,0.0,0.0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1764759196.2565625,0.7238767147064209,0.052134789526462555
12,768,767,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6953125,0.08771929824561372,0.16666666666666666,0.6380321979522705,0.013704439625144005,0,0.0,0.0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1764759196.262489,0.6198506355285645,0.058673396706581116
13,832,831,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6887019230769231,0.0869616799145807,0.3333333333333333,0.6407316327095032,0.008618184365332127,0,0.0,0.0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1764759196.268991,0.6139305830001831,0.036337923258543015
14,896,895,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6886160714285714,0.1018108651911465,0.16666666666666666,0.6437860727310181,0.009734999388456345,0,0.0,0.0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1764759196.2759728,0.551487386226654,0.040549155324697495
15,960,959,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6927083333333334,0.1048738858334914,0.0,0.6311380863189697,0.007264339830726385,0,0.0,0.0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1764759196.2836154,0.23304219543933868,0.030485626310110092
16,1024,1023,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.6953125,0.10405168932561583,0.16666666666666666,0.6241612434387207,0.009150385856628418,0,0.0,0.0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1764759196.2917936,0.38494905829429626,0.04011213034391403
17,1088,1087,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.7012867647058824,0.1282223230311042,0.16666666666666666,0.6037318706512451,0.009131458587944508,0,0.0,0.0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1764759196.3008409,0.525540292263031,0.19960297644138336
18,1152,1151,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.7057291666666666,0.1391842564672273,0.5,0.6145869493484497,0.008547008037567139,0,0.0,0.0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1764759196.309109,0.7976413369178772,0.03727265074849129
19,1216,1215,sea_abrupt4,sea,ts_drift_adapt_severity_s1p0,4,0.7105263157894737,0.14257784330379336,0.5,0.6157336235046387,0.009225836023688316,0,0.0,0.0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1764759196.3178144,0.8357860445976257,0.15586361289024353
