step,seen_samples,sample_idx,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,monitor_severity,drift_severity_raw,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
1,64,63,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.65625,0.03163686382393398,0.8333333333333334,0.6773653626441956,0.003890929976478219,0,0.0,0.0,0.0,mild_drift,0.97515,0.00115,0.9,0.8775,1764739472.4740286,0.7093629240989685,0.01557914912700653
2,128,127,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.7421875,0.07933740191804708,0.16666666666666666,0.66911381483078,0.0091370465233922,0,0.0,0.0,0.0,mild_drift,0.967725,0.001225,0.8500000000000001,0.86625,1764739472.4817603,0.46527865529060364,0.037569768726825714
3,192,191,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.7916666666666666,0.0909090909090906,0.3333333333333333,0.6748648881912231,0.019831160083413124,0,0.0,0.0,0.0,mild_drift,0.9640124999999999,0.0012625000000000002,0.8250000000000001,0.860625,1764739472.4885414,0.5027981400489807,0.08386484533548355
4,256,255,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.80078125,0.05116279069767442,0.16666666666666666,0.6713334321975708,0.025368181988596916,0,0.0,0.0,0.0,mild_drift,0.9621562499999999,0.0012812500000000003,0.8125,0.8578125,1764739472.4955847,0.3189582824707031,0.11072484403848648
5,320,319,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.8125,0.03846153846153877,0.5,0.6702302694320679,0.03334229812026024,0,0.0,0.0,0.0,mild_drift,0.9612281249999999,0.001290625,0.80625,0.85640625,1764739472.5027328,0.5694125294685364,0.14854983985424042
6,384,383,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.8255208333333334,0.035971223021583135,0.16666666666666666,0.6700877547264099,0.03271127864718437,0,0.0,0.0,0.0,mild_drift,0.9607640624999999,0.0012953125,0.8031250000000001,0.855703125,1764739472.5104892,0.3105892241001129,0.14632484316825867
7,448,447,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.8392857142857143,0.0781893004115227,0.16666666666666666,0.6617532968521118,0.025744080543518066,0,0.0,0.0,0.0,mild_drift,0.9605320312499999,0.0012976562500000002,0.8015625000000001,0.8553515625,1764739472.517739,0.3926565945148468,0.11605555564165115
8,512,511,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.859375,0.1904427266338721,0.0,0.6584858298301697,0.02423817291855812,0,0.0,0.0,0.0,mild_drift,0.9604160156249999,0.001298828125,0.80078125,0.85517578125,1764739472.525623,0.3321424722671509,0.1063801720738411
9,576,575,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.8732638888888888,0.2740331491712706,0.0,0.6567972302436829,0.022488873451948166,0,0.0,0.0,0.0,mild_drift,0.9603580078124999,0.0012994140625,0.800390625,0.855087890625,1764739472.5331464,0.24394769966602325,0.09997675567865372
10,640,639,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.8859375,0.32508956431295555,0.0,0.6536157727241516,0.012769889086484909,0,0.0,0.0,0.0,mild_drift,0.96032900390625,0.0012997070312500002,0.8001953125000001,0.8550439453125,1764739472.5405986,0.31425079703330994,0.0556960254907608
11,704,703,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.8948863636363636,0.3823389926965762,0.16666666666666666,0.6489191651344299,0.017024196684360504,0,0.0,0.0,0.0,mild_drift,0.960314501953125,0.0012998535156250003,0.8000976562500001,0.85502197265625,1764739472.5486462,0.36658430099487305,0.07585977017879486
12,768,767,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9010416666666666,0.42533081285444224,0.0,0.6376356482505798,0.01628872938454151,0,0.0,0.0,0.0,mild_drift,0.9603072509765624,0.0012999267578125001,0.800048828125,0.855010986328125,1764739472.5569012,0.3413167893886566,0.07143273949623108
13,832,831,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9050480769230769,0.4687702056123103,0.0,0.6447910666465759,0.01589844934642315,0,0.0,0.0,0.0,mild_drift,0.9603036254882812,0.00129996337890625,0.8000244140625,0.8550054931640625,1764739472.5646775,0.41240012645721436,0.07161133736371994
14,896,895,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9118303571428571,0.4947753097698848,0.0,0.633085310459137,0.019589919596910477,0,0.0,0.0,0.0,mild_drift,0.9603018127441405,0.0012999816894531252,0.8000122070312501,0.8550027465820312,1764739472.5725012,0.22427590191364288,0.09052057564258575
15,960,959,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9177083333333333,0.5321291086763403,0.0,0.6354637742042542,0.019881926476955414,0,0.0,0.0,0.0,mild_drift,0.9603009063720702,0.0012999908447265626,0.8000061035156251,0.8550013732910156,1764739472.58038,0.275723397731781,0.0898483395576477
16,1024,1023,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9208984375,0.5493643377159622,0.0,0.6262969374656677,0.024180222302675247,0,0.0,0.0,0.0,mild_drift,0.9603004531860351,0.0012999954223632815,0.8000030517578125,0.8550006866455078,1764739472.5881848,0.25996991991996765,0.11275315284729004
17,1088,1087,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9255514705882353,0.5786252534139158,0.0,0.6292553544044495,0.021484917029738426,0,0.0,0.0,0.0,mild_drift,0.9603002265930175,0.0012999977111816407,0.8000015258789063,0.8550003433227539,1764739472.5960448,0.23693124949932098,0.09784485399723053
18,1152,1151,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9288194444444444,0.5946760033982958,0.16666666666666666,0.5988920331001282,0.023493792861700058,0,0.0,0.0,0.0,mild_drift,0.9603001132965088,0.0012999988555908205,0.8000007629394532,0.8550001716613769,1764739472.603378,0.25102177262306213,0.1110420748591423
19,1216,1215,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9300986842105263,0.6028464718810999,0.0,0.5996059775352478,0.022650834172964096,0,0.0,0.0,0.0,mild_drift,0.9603000566482544,0.0012999994277954102,0.8000003814697266,0.8550000858306884,1764739473.3048766,0.18895100057125092,0.19483593106269836
20,1280,1279,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.93359375,0.6193142057382788,0.0,0.5760186910629272,0.021454377099871635,0,0.0,0.0,0.0,mild_drift,0.9603000283241272,0.0012999997138977053,0.8000001907348633,0.8550000429153441,1764739473.3118181,0.15376421809196472,0.22775079309940338
21,1344,1343,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9360119047619048,0.6339985180587835,0.0,0.5939376354217529,0.025236235931515694,0,0.0,0.0,0.0,stable,0.9751500141620636,0.0010499998569488526,0.9000000953674316,0.9000000214576721,1764739473.3181689,0.21461717784404755,0.12048081308603287
22,1408,1407,stagger_abrupt3,stagger,ts_drift_adapt_severity,4,0.9346590909090909,0.6377446292039309,0.0,0.5780574083328247,0.019637595862150192,0,0.0,0.0,0.0,stable,0.9825750070810317,0.0009249999284744264,0.9500000476837158,0.9225000107288361,1764739473.324321,0.1698528677225113,0.09498444944620132
